generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78323,49152,0.0,0.0,0.0,0.5,0.5,0.45,0.0,6.0,linear
2,78260,49341,0.0,0.0,0.0,0.5,0.5,0.45,0.0,6.0,linear
3,80435,50753,0.0,0.0,0.0,0.5,0.5,0.45,0.0,6.0,linear
4,79352,50296,0.0,0.0,0.0,0.5,0.5,0.45,0.0,6.0,linear
5,77012,49192,0.0,0.0,0.0,0.5,0.5,0.45,0.0,6.0,linear
6,77355,49626,0.0,0.0,0.0,0.5,0.5,0.45,0.0,6.0,linear
7,79509,50639,0.0,0.0,0.0,0.5,0.5,0.45,0.0,6.0,linear
8,79536,50489,0.0,0.0,0.0,0.5,0.5,0.45,0.0,6.0,linear
9,77443,49410,0.0,0.0,0.0,0.5,0.5,0.45,0.0,6.0,linear
10,77439,49435,0.0,0.0,0.0,0.5,0.5,0.45,0.0,6.0,linear
11,81438,50010,0.0,0.0248191,0.0248191,0.5,0.5,0.45,0.0,6.0,linear
12,82914,50028,0.0,0.0403363,0.044177,0.5,0.5,0.45,0.0,6.0,linear
13,82479,49674,0.0,0.0464048,0.0566692,0.5,0.5,0.45,0.0,6.0,linear
14,82170,49366,0.0,0.0546134,0.0722363,0.5,0.5,0.45,0.0,6.0,linear
15,81180,48548,0.0,0.0634477,0.0903125,0.5,0.5,0.45,0.0,6.0,linear
16,80990,47860,0.0,0.0715102,0.10756,0.5,0.5,0.45,0.0,6.0,linear
17,82410,47750,0.0,0.079756,0.124246,0.5,0.5,0.45,0.0,6.0,linear
18,83765,47983,0.0,0.0872495,0.139108,0.5,0.5,0.45,0.0,6.0,linear
19,84766,48325,0.0,0.0941797,0.151875,0.5,0.5,0.45,0.0,6.0,linear
20,84472,47982,0.0,0.100591,0.16472,0.5,0.5,0.45,0.0,6.0,linear
21,84710,47877,0.0,0.107017,0.176777,0.5,0.5,0.45,0.0,6.0,linear
22,84565,47429,0.0,0.113616,0.189721,0.5,0.5,0.45,0.0,6.0,linear
23,84495,46854,0.0,0.120333,0.202908,0.5,0.5,0.45,0.0,6.0,linear
24,84971,46318,0.0,0.126852,0.215584,0.5,0.5,0.45,0.0,6.0,linear
25,85604,46103,0.0,0.13223,0.225607,0.5,0.5,0.45,0.0,6.0,linear
26,86468,46480,0.0,0.137856,0.236345,0.5,0.5,0.45,0.0,6.0,linear
27,86519,46448,0.0,0.141842,0.243825,0.5,0.5,0.45,0.0,6.0,linear
28,86531,46274,0.0,0.147495,0.254612,0.5,0.5,0.45,0.0,6.0,linear
29,86637,45975,0.0,0.152997,0.264332,0.5,0.5,0.45,0.0,6.0,linear
30,86453,45724,0.0,0.157669,0.273109,0.5,0.5,0.45,0.0,6.0,linear
31,86156,45153,0.0,0.16183,0.281689,0.5,0.5,0.45,0.0,6.0,linear
32,86702,45086,0.0,0.166573,0.290596,0.5,0.5,0.45,0.0,6.0,linear
33,86952,44857,0.0,0.172091,0.30073,0.5,0.5,0.45,0.0,6.0,linear
34,87084,44594,0.0,0.17623,0.307805,0.5,0.5,0.45,0.0,6.0,linear
35,87427,44419,0.0,0.180669,0.315687,0.5,0.5,0.45,0.0,6.0,linear
36,86863,43878,0.0,0.187312,0.326649,0.5,0.5,0.45,0.0,6.0,linear
37,86878,43579,0.0,0.192469,0.335961,0.5,0.5,0.45,0.0,6.0,linear
38,86760,43265,0.0,0.198242,0.346858,0.5,0.5,0.45,0.0,6.0,linear
39,87033,42890,0.0,0.202377,0.353975,0.5,0.5,0.45,0.0,6.0,linear
40,86824,42544,0.0,0.206526,0.36175,0.5,0.5,0.45,0.0,6.0,linear
41,86934,42355,0.0,0.212461,0.372569,0.5,0.5,0.45,0.0,6.0,linear
42,86839,42028,0.0,0.217407,0.380587,0.5,0.5,0.45,0.0,6.0,linear
43,86442,41672,0.0,0.224058,0.392703,0.5,0.5,0.45,0.0,6.0,linear
44,86327,41142,0.0,0.229065,0.401156,0.5,0.5,0.45,0.0,6.0,linear
