generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,77538,48767,0.0,0.0,0.0,0.5,0.5,0.05,0.0,6.0,linear
2,78278,49189,0.0,0.0,0.0,0.5,0.5,0.05,0.0,6.0,linear
3,81018,50991,0.0,0.0,0.0,0.5,0.5,0.05,0.0,6.0,linear
4,80927,51141,0.0,0.0,0.0,0.5,0.5,0.05,0.0,6.0,linear
5,76969,49327,0.0,0.0,0.0,0.5,0.5,0.05,0.0,6.0,linear
6,75672,48731,0.0,0.0,0.0,0.5,0.5,0.05,0.0,6.0,linear
7,78291,49954,0.0,0.0,0.0,0.5,0.5,0.05,0.0,6.0,linear
8,80023,50541,0.0,0.0,0.0,0.5,0.5,0.05,0.0,6.0,linear
9,79530,50287,0.0,0.0,0.0,0.5,0.5,0.05,0.0,6.0,linear
10,78195,49783,0.0,0.0,0.0,0.5,0.5,0.05,0.0,6.0,linear
11,78608,49836,0.0,0.00270434,0.00270434,0.5,0.5,0.05,0.0,6.0,linear
12,78811,49900,0.0,0.00457898,0.00507124,0.5,0.5,0.05,0.0,6.0,linear
13,79050,49959,0.0,0.00561321,0.00689424,0.5,0.5,0.05,0.0,6.0,linear
14,78586,49992,0.0,0.00651522,0.00894154,0.5,0.5,0.05,0.0,6.0,linear
15,79069,50141,0.0,0.00771225,0.0111131,0.5,0.5,0.05,0.0,6.0,linear
16,78984,49992,0.0,0.00892584,0.0136971,0.5,0.5,0.05,0.0,6.0,linear
17,79201,49873,0.0,0.0102251,0.0163749,0.5,0.5,0.05,0.0,6.0,linear
18,78868,49840,0.0,0.0117406,0.0193983,0.5,0.5,0.05,0.0,6.0,linear
19,79878,50446,0.0,0.0129368,0.0216541,0.5,0.5,0.05,0.0,6.0,linear
20,78597,49516,0.0,0.0142222,0.0243117,0.5,0.5,0.05,0.0,6.0,linear
21,78453,49339,0.0,0.0159216,0.0276409,0.5,0.5,0.05,0.0,6.0,linear
22,78662,49055,0.0,0.0176943,0.0308434,0.5,0.5,0.05,0.0,6.0,linear
23,80009,49587,0.0,0.0193224,0.0341897,0.5,0.5,0.05,0.0,6.0,linear
24,80159,49849,0.0,0.0206818,0.0369717,0.5,0.5,0.05,0.0,6.0,linear
25,80289,50037,0.0,0.0215273,0.038694,0.5,0.5,0.05,0.0,6.0,linear
26,80947,50449,0.0,0.0230032,0.0416038,0.5,0.5,0.05,0.0,6.0,linear
27,80753,50446,0.0,0.0242128,0.043939,0.5,0.5,0.05,0.0,6.0,linear
28,79083,49506,0.0,0.0260582,0.0474245,0.5,0.5,0.05,0.0,6.0,linear
29,79063,49448,0.0,0.0277214,0.0509494,0.5,0.5,0.05,0.0,6.0,linear
30,80977,50236,0.0,0.0297223,0.0548083,0.5,0.5,0.05,0.0,6.0,linear
31,81562,50675,0.0,0.0312545,0.057891,0.5,0.5,0.05,0.0,6.0,linear
32,81333,50721,0.0,0.0332964,0.061654,0.5,0.5,0.05,0.0,6.0,linear
33,79656,49953,0.0,0.0353902,0.0655218,0.5,0.5,0.05,0.0,6.0,linear
34,78963,49535,0.0,0.0367594,0.0684753,0.5,0.5,0.05,0.0,6.0,linear
35,79419,49536,0.0,0.0387405,0.0723946,0.5,0.5,0.05,0.0,6.0,linear
