generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,77968,49239,0.0,0.0,0.0,0.5,0.5,0.55,0.0,6.0,linear
2,77985,49220,0.0,0.0,0.0,0.5,0.5,0.55,0.0,6.0,linear
3,81070,50755,0.0,0.0,0.0,0.5,0.5,0.55,0.0,6.0,linear
4,79662,50258,0.0,0.0,0.0,0.5,0.5,0.55,0.0,6.0,linear
5,77426,49307,0.0,0.0,0.0,0.5,0.5,0.55,0.0,6.0,linear
6,77548,49494,0.0,0.0,0.0,0.5,0.5,0.55,0.0,6.0,linear
7,79461,50285,0.0,0.0,0.0,0.5,0.5,0.55,0.0,6.0,linear
8,79367,50267,0.0,0.0,0.0,0.5,0.5,0.55,0.0,6.0,linear
9,78831,50000,0.0,0.0,0.0,0.5,0.5,0.55,0.0,6.0,linear
10,78247,49904,0.0,0.0,0.0,0.5,0.5,0.55,0.0,6.0,linear
11,81091,49671,0.0,0.0301424,0.0301424,0.5,0.5,0.55,0.0,6.0,linear
12,83787,50151,0.0,0.0485095,0.0529267,0.5,0.5,0.55,0.0,6.0,linear
13,83038,49474,0.0,0.0561579,0.068156,0.5,0.5,0.55,0.0,6.0,linear
14,82538,48898,0.0,0.0648926,0.0858931,0.5,0.5,0.55,0.0,6.0,linear
15,82948,48561,0.0,0.07504,0.106039,0.5,0.5,0.55,0.0,6.0,linear
16,82649,47875,0.0,0.0852571,0.126875,0.5,0.5,0.55,0.0,6.0,linear
17,84108,47942,0.0,0.0945429,0.145828,0.5,0.5,0.55,0.0,6.0,linear
18,84746,47516,0.0,0.103222,0.162996,0.5,0.5,0.55,0.0,6.0,linear
19,84715,46821,0.0,0.112998,0.18221,0.5,0.5,0.55,0.0,6.0,linear
20,84924,46372,0.0,0.121012,0.197994,0.5,0.5,0.55,0.0,6.0,linear
21,86401,46764,0.0,0.127955,0.211603,0.5,0.5,0.55,0.0,6.0,linear
22,86902,46823,0.0,0.135735,0.226064,0.5,0.5,0.55,0.0,6.0,linear
23,86832,46700,0.0,0.142469,0.239012,0.5,0.5,0.55,0.0,6.0,linear
24,86925,46306,0.0,0.149441,0.251962,0.5,0.5,0.55,0.0,6.0,linear
25,86453,45539,0.0,0.156815,0.265324,0.5,0.5,0.55,0.0,6.0,linear
26,86510,45224,0.0,0.164605,0.280264,0.5,0.5,0.55,0.0,6.0,linear
27,87082,44907,0.0,0.170438,0.290271,0.5,0.5,0.55,0.0,6.0,linear
28,87199,44680,0.0,0.176092,0.301226,0.5,0.5,0.55,0.0,6.0,linear
29,87530,44478,0.0,0.18187,0.311308,0.5,0.5,0.55,0.0,6.0,linear
30,87294,44192,0.0,0.187374,0.322148,0.5,0.5,0.55,0.0,6.0,linear
31,87261,43828,0.0,0.193714,0.334201,0.5,0.5,0.55,0.0,6.0,linear
32,87238,43293,0.0,0.202008,0.348436,0.5,0.5,0.55,0.0,6.0,linear
33,87409,42866,0.0,0.207404,0.358676,0.5,0.5,0.55,0.0,6.0,linear
34,87794,42864,0.0,0.214128,0.371225,0.5,0.5,0.55,0.0,6.0,linear
35,87575,42361,0.0,0.221017,0.382348,0.5,0.5,0.55,0.0,6.0,linear
36,87425,41828,0.0,0.227093,0.392232,0.5,0.5,0.55,0.0,6.0,linear
37,87098,41168,0.0,0.233414,0.403698,0.5,0.5,0.55,0.0,6.0,linear
38,86917,40548,0.0,0.240622,0.415089,0.5,0.5,0.55,0.0,6.0,linear
39,86602,40074,0.0,0.247788,0.428932,0.5,0.5,0.55,0.0,6.0,linear
40,87071,39937,0.0,0.253655,0.438287,0.5,0.5,0.55,0.0,6.0,linear
41,86661,39430,0.0,0.261544,0.450839,0.5,0.5,0.55,0.0,6.0,linear
42,85950,38748,0.0,0.267486,0.460304,0.5,0.5,0.55,0.0,6.0,linear
43,85054,37914,0.0,0.27423,0.470844,0.5,0.5,0.55,0.0,6.0,linear
44,84795,37534,0.0,0.28092,0.481413,0.5,0.5,0.55,0.0,6.0,linear
45,83885,36713,0.0,0.289353,0.495206,0.5,0.5,0.55,0.0,6.0,linear
46,83827,36004,0.0,0.296883,0.506621,0.5,0.5,0.55,0.0,6.0,linear
47,83342,35367,0.0,0.303686,0.51678,0.5,0.5,0.55,0.0,6.0,linear
48,82783,34824,0.0,0.310649,0.52824,0.5,0.5,0.55,0.0,6.0,linear
49,82602,34279,0.0,0.317758,0.540122,0.5,0.5,0.55,0.0,6.0,linear
50,82031,33541,0.0,0.326378,0.55416,0.5,0.5,0.55,0.0,6.0,linear
51,81021,32458,0.0,0.334071,0.566067,0.5,0.5,0.55,0.0,6.0,linear
52,80124,31499,0.0,0.343915,0.579152,0.5,0.5,0.55,0.0,6.0,linear
53,78684,30469,0.0,0.351304,0.589698,0.5,0.5,0.55,0.0,6.0,linear
54,77946,29874,0.0,0.359512,0.59934,0.5,0.5,0.55,0.0,6.0,linear
55,76941,29061,0.0,0.368776,0.613057,0.5,0.5,0.55,0.0,6.0,linear
56,75893,28396,0.0,0.377643,0.625445,0.5,0.5,0.55,0.0,6.0,linear
57,74853,27595,0.0,0.386809,0.638579,0.5,0.5,0.55,0.0,6.0,linear
58,73647,26637,0.0,0.396338,0.651521,0.5,0.5,0.55,0.0,6.0,linear
59,72310,25746,0.0,0.405487,0.662773,0.5,0.5,0.55,0.0,6.0,linear
60,70856,24743,0.0,0.416319,0.676831,0.5,0.5,0.55,0.0,6.0,linear
61,69708,23675,0.0,0.426961,0.689711,0.5,0.5,0.55,0.0,6.0,linear
62,67536,22506,0.0,0.438305,0.704624,0.5,0.5,0.55,0.0,6.0,linear
63,65213,21232,0.0,0.448176,0.716241,0.5,0.5,0.55,0.0,6.0,linear
64,63325,20008,0.0,0.460086,0.72897,0.5,0.5,0.55,0.0,6.0,linear
65,61395,19104,0.0,0.470401,0.739649,0.5,0.5,0.55,0.0,6.0,linear
66,59253,17964,0.0,0.480729,0.752305,0.5,0.5,0.55,0.0,6.0,linear
67,57058,16782,0.0,0.492723,0.765084,0.5,0.5,0.55,0.0,6.0,linear
68,54647,15618,0.0,0.506969,0.78012,0.5,0.5,0.55,0.0,6.0,linear
69,52184,14390,0.0,0.519068,0.791189,0.5,0.5,0.55,0.0,6.0,linear
70,49500,13259,0.0,0.533109,0.804768,0.5,0.5,0.55,0.0,6.0,linear
71,47015,12066,0.0,0.547496,0.817344,0.5,0.5,0.55,0.0,6.0,linear
72,44257,10955,0.0,0.564481,0.831882,0.5,0.5,0.55,0.0,6.0,linear
73,41462,9881,0.0,0.581081,0.847532,0.5,0.5,0.55,0.0,6.0,linear
74,38206,8784,0.0,0.596043,0.861606,0.5,0.5,0.55,0.0,6.0,linear
75,35113,7664,0.0,0.614006,0.87558,0.5,0.5,0.55,0.0,6.0,linear
76,32353,6659,0.0,0.636902,0.890405,0.5,0.5,0.55,0.0,6.0,linear
77,29237,5619,0.0,0.659246,0.906473,0.5,0.5,0.55,0.0,6.0,linear
78,26294,4740,0.0,0.681745,0.921384,0.5,0.5,0.55,0.0,6.0,linear
79,23545,3974,0.0,0.70543,0.931311,0.5,0.5,0.55,0.0,6.0,linear
80,20736,3206,0.0,0.732604,0.94247,0.5,0.5,0.55,0.0,6.0,linear
81,18152,2512,0.0,0.761074,0.952359,0.5,0.5,0.55,0.0,6.0,linear
82,15599,1916,0.0,0.788023,0.959861,0.5,0.5,0.55,0.0,6.0,linear
83,13396,1413,0.0,0.813759,0.96883,0.5,0.5,0.55,0.0,6.0,linear
84,11584,1058,0.0,0.839956,0.976621,0.5,0.5,0.55,0.0,6.0,linear
85,10101,753,0.0,0.865177,0.982581,0.5,0.5,0.55,0.0,6.0,linear
86,8778,525,0.0,0.891423,0.986081,0.5,0.5,0.55,0.0,6.0,linear
87,7683,350,0.0,0.918501,0.990549,0.5,0.5,0.55,0.0,6.0,linear
88,6934,217,0.0,0.942538,0.993622,0.5,0.5,0.55,0.0,6.0,linear
89,6308,123,0.0,0.962641,0.997222,0.5,0.5,0.55,0.0,6.0,linear
90,5824,82,0.0,0.977299,0.998355,0.5,0.5,0.55,0.0,6.0,linear
91,5415,47,0.0,0.984394,0.998936,0.5,0.5,0.55,0.0,6.0,linear
92,5283,28,0.0,0.991187,0.999629,0.5,0.5,0.55,0.0,6.0,linear
93,5129,22,0.0,0.994433,0.999616,0.5,0.5,0.55,0.0,6.0,linear
94,5052,11,0.0,0.996378,1.0,0.5,0.5,0.55,0.0,6.0,linear
95,5067,8,0.0,0.998431,1.0,0.5,0.5,0.55,0.0,6.0,linear
96,4992,5,0.0,0.999001,1.0,0.5,0.5,0.55,0.0,6.0,linear
97,4894,1,0.0,0.999694,1.0,0.5,0.5,0.55,0.0,6.0,linear
98,4939,1,0.0,0.999899,1.0,0.5,0.5,0.55,0.0,6.0,linear
99,5056,0,0.0,1.0,1.0,0.5,0.5,0.55,0.0,6.0,linear

