generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78117,49080,0.0,0.0,0.0,0.5,0.5,9.5,0.0,6.0,linear
2,78089,49113,0.0,0.0,0.0,0.5,0.5,9.5,0.0,6.0,linear
3,79593,50164,0.0,0.0,0.0,0.5,0.5,9.5,0.0,6.0,linear
4,80244,50753,0.0,0.0,0.0,0.5,0.5,9.5,0.0,6.0,linear
5,78399,49990,0.0,0.0,0.0,0.5,0.5,9.5,0.0,6.0,linear
6,77319,49524,0.0,0.0,0.0,0.5,0.5,9.5,0.0,6.0,linear
7,78635,49934,0.0,0.0,0.0,0.5,0.5,9.5,0.0,6.0,linear
8,79132,50208,0.0,0.0,0.0,0.5,0.5,9.5,0.0,6.0,linear
9,78755,50035,0.0,0.0,0.0,0.5,0.5,9.5,0.0,6.0,linear
10,78630,49961,0.0,0.0,0.0,0.5,0.5,9.5,0.0,6.0,linear
11,136429,50500,0.0,0.347054,0.347054,0.5,0.5,9.5,0.0,6.0,linear
12,164569,50352,0.0,0.461134,0.476096,0.5,0.5,9.5,0.0,6.0,linear
13,161143,47401,0.0,0.49242,0.532715,0.5,0.5,9.5,0.0,6.0,linear
14,157166,43378,0.000485998,0.524232,0.596926,0.5,0.5,9.5,0.0,6.0,linear
15,156229,40052,0.0020071,0.555099,0.662683,0.5,0.5,9.5,0.0,6.0,linear
16,157150,36956,0.00543564,0.586016,0.721873,0.5,0.5,9.5,0.0,6.0,linear
17,156926,33598,0.0110913,0.618205,0.775973,0.5,0.5,9.5,0.0,6.0,linear
18,156760,30553,0.018366,0.649637,0.820843,0.5,0.5,9.5,0.0,6.0,linear
19,156135,28377,0.0278875,0.678454,0.854106,0.5,0.5,9.5,0.0,6.0,linear
20,154502,26000,0.0391171,0.703944,0.880334,0.5,0.5,9.5,0.0,6.0,linear
21,152654,23593,0.0493759,0.7308,0.903228,0.5,0.5,9.5,0.0,6.0,linear
22,150029,21155,0.0597748,0.753424,0.921491,0.5,0.5,9.5,0.0,6.0,linear
23,147069,19058,0.0690159,0.774279,0.936262,0.5,0.5,9.5,0.0,6.0,linear
24,143590,16946,0.0771688,0.791123,0.948002,0.5,0.5,9.5,0.0,6.0,linear
25,140385,15215,0.0837793,0.807116,0.958051,0.5,0.5,9.5,0.0,6.0,linear
26,136766,13407,0.0891522,0.821821,0.96689,0.5,0.5,9.5,0.0,6.0,linear
27,133243,11826,0.0921798,0.83559,0.974264,0.5,0.5,9.5,0.0,6.0,linear
28,129578,10515,0.0931965,0.849317,0.98029,0.5,0.5,9.5,0.0,6.0,linear
29,125343,9228,0.0941351,0.859985,0.984902,0.5,0.5,9.5,0.0,6.0,linear
30,122023,8150,0.0934728,0.871517,0.988916,0.5,0.5,9.5,0.0,6.0,linear
31,118098,7289,0.0922964,0.881016,0.991824,0.5,0.5,9.5,0.0,6.0,linear
32,115417,6544,0.0908519,0.889418,0.994191,0.5,0.5,9.5,0.0,6.0,linear
33,113219,5807,0.0877674,0.897714,0.995742,0.5,0.5,9.5,0.0,6.0,linear
34,110826,5170,0.0843607,0.905472,0.996973,0.5,0.5,9.5,0.0,6.0,linear
35,108466,4620,0.0798431,0.912915,0.998105,0.5,0.5,9.5,0.0,6.0,linear
36,106290,4100,0.0753846,0.919401,0.998733,0.5,0.5,9.5,0.0,6.0,linear
37,104356,3636,0.0706526,0.925838,0.999176,0.5,0.5,9.5,0.0,6.0,linear
38,101988,3267,0.0666392,0.930906,0.999469,0.5,0.5,9.5,0.0,6.0,linear
39,100441,2905,0.0623022,0.936007,0.999639,0.5,0.5,9.5,0.0,6.0,linear
40,98996,2634,0.0579432,0.940883,0.999714,0.5,0.5,9.5,0.0,6.0,linear
41,98066,2414,0.0540374,0.945107,0.999878,0.5,0.5,9.5,0.0,6.0,linear
42,96925,2238,0.051294,0.9482,0.999924,0.5,0.5,9.5,0.0,6.0,linear
43,96016,2075,0.0480412,0.951606,0.999952,0.5,0.5,9.5,0.0,6.0,linear
44,95234,1921,0.0448303,0.954939,1.0,0.5,0.5,9.5,0.0,6.0,linear
45,94390,1712,0.0417827,0.958113,1.0,0.5,0.5,9.5,0.0,6.0,linear
46,93600,1589,0.039316,0.960618,1.0,0.5,0.5,9.5,0.0,6.0,linear
47,93041,1456,0.0359963,0.963978,1.0,0.5,0.5,9.5,0.0,6.0,linear
48,92598,1329,0.033064,0.966931,1.0,0.5,0.5,9.5,0.0,6.0,linear
