generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78260,49148,0.0,0.0,0.0,0.5,0.5,0.55,0.0,6.0,linear
2,77947,48962,0.0,0.0,0.0,0.5,0.5,0.55,0.0,6.0,linear
3,78786,49753,0.0,0.0,0.0,0.5,0.5,0.55,0.0,6.0,linear
4,80245,50549,0.0,0.0,0.0,0.5,0.5,0.55,0.0,6.0,linear
5,79457,50476,0.0,0.0,0.0,0.5,0.5,0.55,0.0,6.0,linear
6,78430,49994,0.0,0.0,0.0,0.5,0.5,0.55,0.0,6.0,linear
7,77756,49747,0.0,0.0,0.0,0.5,0.5,0.55,0.0,6.0,linear
8,78330,50019,0.0,0.0,0.0,0.5,0.5,0.55,0.0,6.0,linear
9,78130,49669,0.0,0.0,0.0,0.5,0.5,0.55,0.0,6.0,linear
10,78468,49743,0.0,0.0,0.0,0.5,0.5,0.55,0.0,6.0,linear
11,83057,50418,0.0,0.029323,0.029323,0.5,0.5,0.55,0.0,6.0,linear
12,84690,50527,0.0,0.0471463,0.0511315,0.5,0.5,0.55,0.0,6.0,linear
13,82936,49618,0.0,0.0550467,0.0664271,0.5,0.5,0.55,0.0,6.0,linear
14,81723,48728,0.0,0.0661048,0.0881724,0.5,0.5,0.55,0.0,6.0,linear
15,83073,48642,0.0,0.0783732,0.112187,0.5,0.5,0.55,0.0,6.0,linear
16,83459,48389,0.0,0.0906073,0.136918,0.5,0.5,0.55,0.0,6.0,linear
17,84507,48565,0.0,0.104095,0.163102,0.5,0.5,0.55,0.0,6.0,linear
18,85169,48847,0.0,0.116217,0.187448,0.5,0.5,0.55,0.0,6.0,linear
19,85744,48848,0.0,0.130073,0.213767,0.5,0.5,0.55,0.0,6.0,linear
20,85490,48202,0.0,0.144107,0.239097,0.5,0.5,0.55,0.0,6.0,linear
21,85721,47871,0.0,0.157105,0.262738,0.5,0.5,0.55,0.0,6.0,linear
22,87511,48249,0.0,0.170535,0.286455,0.5,0.5,0.55,0.0,6.0,linear
23,87658,47943,0.0,0.18425,0.311007,0.5,0.5,0.55,0.0,6.0,linear
24,87766,47446,0.0,0.197632,0.333998,0.5,0.5,0.55,0.0,6.0,linear
25,88231,47116,0.0,0.214366,0.362633,0.5,0.5,0.55,0.0,6.0,linear
26,88392,46483,0.0,0.227901,0.386226,0.5,0.5,0.55,0.0,6.0,linear
27,88380,45979,0.0,0.242885,0.410944,0.5,0.5,0.55,0.0,6.0,linear
28,88905,45557,0.0,0.257972,0.435876,0.5,0.5,0.55,0.0,6.0,linear
29,89221,45147,0.0,0.275625,0.462995,0.5,0.5,0.55,0.0,6.0,linear
30,89156,44678,0.0,0.290357,0.486185,0.5,0.5,0.55,0.0,6.0,linear
31,89255,44167,0.0,0.307614,0.511737,0.5,0.5,0.55,0.0,6.0,linear
32,88830,43091,0.0,0.32539,0.538958,0.5,0.5,0.55,0.0,6.0,linear
33,88014,41929,0.0,0.342808,0.563663,0.5,0.5,0.55,0.0,6.0,linear
34,87871,41166,0.0,0.361104,0.589854,0.5,0.5,0.55,0.0,6.0,linear
35,87214,40126,0.0,0.379852,0.614977,0.5,0.5,0.55,0.0,6.0,linear
36,86621,39188,0.0,0.402953,0.645046,0.5,0.5,0.55,0.0,6.0,linear
37,85719,37807,0.0,0.425762,0.672318,0.5,0.5,0.55,0.0,6.0,linear
38,84324,36262,0.0,0.448295,0.699842,0.5,0.5,0.55,0.0,6.0,linear
39,82962,34520,0.0,0.472986,0.726685,0.5,0.5,0.55,0.0,6.0,linear
40,80747,32852,0.0,0.493904,0.750326,0.5,0.5,0.55,0.0,6.0,linear
41,78767,30847,0.0,0.519036,0.776678,0.5,0.5,0.55,0.0,6.0,linear
42,76731,28943,0.0,0.54416,0.80203,0.5,0.5,0.55,0.0,6.0,linear
43,74883,27149,0.0,0.567437,0.824798,0.5,0.5,0.55,0.0,6.0,linear
44,71709,25093,0.0,0.592697,0.846383,0.5,0.5,0.55,0.0,6.0,linear
45,68696,23056,0.0,0.618292,0.866761,0.5,0.5,0.55,0.0,6.0,linear
46,65118,20860,0.0,0.645932,0.886109,0.5,0.5,0.55,0.0,6.0,linear
47,61201,18380,0.0,0.674357,0.904926,0.5,0.5,0.55,0.0,6.0,linear
