generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78200,49126,0.0,0.0,0.0,0.5,0.5,0.25,0.0,6.0,linear
2,77887,48914,0.0,0.0,0.0,0.5,0.5,0.25,0.0,6.0,linear
3,80808,50595,0.0,0.0,0.0,0.5,0.5,0.25,0.0,6.0,linear
4,80696,50659,0.0,0.0,0.0,0.5,0.5,0.25,0.0,6.0,linear
5,78611,49728,0.0,0.0,0.0,0.5,0.5,0.25,0.0,6.0,linear
6,77843,49687,0.0,0.0,0.0,0.5,0.5,0.25,0.0,6.0,linear
7,78644,50116,0.0,0.0,0.0,0.5,0.5,0.25,0.0,6.0,linear
8,79537,50513,0.0,0.0,0.0,0.5,0.5,0.25,0.0,6.0,linear
9,78624,50116,0.0,0.0,0.0,0.5,0.5,0.25,0.0,6.0,linear
10,78051,49880,0.0,0.0,0.0,0.5,0.5,0.25,0.0,6.0,linear
11,79805,50204,0.0,0.0135912,0.0135912,0.5,0.5,0.25,0.0,6.0,linear
12,81778,50593,0.0,0.0222543,0.0241919,0.5,0.5,0.25,0.0,6.0,linear
13,80740,49895,0.0,0.0271022,0.033552,0.5,0.5,0.25,0.0,6.0,linear
14,79966,49473,0.0,0.0318261,0.0436261,0.5,0.5,0.25,0.0,6.0,linear
15,80798,49658,0.0,0.0373871,0.0546431,0.5,0.5,0.25,0.0,6.0,linear
16,80896,49584,0.0,0.0431375,0.0664063,0.5,0.5,0.25,0.0,6.0,linear
17,81354,49621,0.0,0.0493185,0.0778771,0.5,0.5,0.25,0.0,6.0,linear
18,80902,49412,0.0,0.0560144,0.090905,0.5,0.5,0.25,0.0,6.0,linear
19,81721,49556,0.0,0.0616869,0.102685,0.5,0.5,0.25,0.0,6.0,linear
20,82529,49413,0.0,0.0681284,0.114638,0.5,0.5,0.25,0.0,6.0,linear
21,81165,48534,0.0,0.0743235,0.126476,0.5,0.5,0.25,0.0,6.0,linear
22,82458,48849,0.0,0.0808678,0.138898,0.5,0.5,0.25,0.0,6.0,linear
23,84107,49458,0.0,0.0871155,0.151215,0.5,0.5,0.25,0.0,6.0,linear
24,84213,49409,0.0,0.0932903,0.163282,0.5,0.5,0.25,0.0,6.0,linear
25,83738,49164,0.0,0.100277,0.176303,0.5,0.5,0.25,0.0,6.0,linear
26,83610,48897,0.0,0.10599,0.187031,0.5,0.5,0.25,0.0,6.0,linear
27,84601,49061,0.0,0.113736,0.20112,0.5,0.5,0.25,0.0,6.0,linear
28,84924,49173,0.0,0.119599,0.212046,0.5,0.5,0.25,0.0,6.0,linear
29,85094,48703,0.0,0.128328,0.227706,0.5,0.5,0.25,0.0,6.0,linear
30,84638,48361,0.0,0.135915,0.241908,0.5,0.5,0.25,0.0,6.0,linear
31,85166,48131,0.0,0.142562,0.252875,0.5,0.5,0.25,0.0,6.0,linear
32,85321,48139,0.0,0.148834,0.264559,0.5,0.5,0.25,0.0,6.0,linear
33,86195,48376,0.0,0.156045,0.277341,0.5,0.5,0.25,0.0,6.0,linear
34,86371,48042,0.0,0.163498,0.290915,0.5,0.5,0.25,0.0,6.0,linear
35,86149,47655,0.0,0.170184,0.303142,0.5,0.5,0.25,0.0,6.0,linear
36,86587,47618,0.0,0.178334,0.31677,0.5,0.5,0.25,0.0,6.0,linear
37,86562,47391,0.0,0.186623,0.330929,0.5,0.5,0.25,0.0,6.0,linear
38,86636,47084,0.0,0.19519,0.346172,0.5,0.5,0.25,0.0,6.0,linear
39,86239,46370,0.0,0.203982,0.361483,0.5,0.5,0.25,0.0,6.0,linear
40,86890,46291,0.0,0.212204,0.374529,0.5,0.5,0.25,0.0,6.0,linear
41,86435,45786,0.0,0.222171,0.391012,0.5,0.5,0.25,0.0,6.0,linear
42,86558,45400,0.0,0.231687,0.405517,0.5,0.5,0.25,0.0,6.0,linear
43,86691,45016,0.0,0.241561,0.420844,0.5,0.5,0.25,0.0,6.0,linear
44,86882,44708,0.0,0.250246,0.434697,0.5,0.5,0.25,0.0,6.0,linear
45,86669,44308,0.0,0.260391,0.451743,0.5,0.5,0.25,0.0,6.0,linear
46,86702,43854,0.0,0.271529,0.470012,0.5,0.5,0.25,0.0,6.0,linear
47,85856,43210,0.0,0.282858,0.486993,0.5,0.5,0.25,0.0,6.0,linear
48,86094,42654,0.0,0.294726,0.504317,0.5,0.5,0.25,0.0,6.0,linear
49,86156,42265,0.0,0.307085,0.522007,0.5,0.5,0.25,0.0,6.0,linear
50,85313,41460,0.0,0.320295,0.541305,0.5,0.5,0.25,0.0,6.0,linear
51,85345,40755,0.0,0.333445,0.559593,0.5,0.5,0.25,0.0,6.0,linear
52,84359,39838,0.0,0.346855,0.578772,0.5,0.5,0.25,0.0,6.0,linear
53,83751,38803,0.0,0.361305,0.599208,0.5,0.5,0.25,0.0,6.0,linear
54,82638,37597,0.0,0.377326,0.62045,0.5,0.5,0.25,0.0,6.0,linear
55,81901,36645,0.0,0.393496,0.642168,0.5,0.5,0.25,0.0,6.0,linear
56,80704,35435,0.0,0.409774,0.660783,0.5,0.5,0.25,0.0,6.0,linear
57,79845,34307,0.0,0.425303,0.678426,0.5,0.5,0.25,0.0,6.0,linear
58,78560,33133,0.0,0.444109,0.701194,0.5,0.5,0.25,0.0,6.0,linear
59,77273,31725,0.0,0.460526,0.721034,0.5,0.5,0.25,0.0,6.0,linear
60,75658,30468,0.0,0.481044,0.742413,0.5,0.5,0.25,0.0,6.0,linear
61,73524,28742,0.0,0.499446,0.762302,0.5,0.5,0.25,0.0,6.0,linear
62,71406,27062,0.0,0.519682,0.78179,0.5,0.5,0.25,0.0,6.0,linear
63,68905,25434,0.0,0.540039,0.802871,0.5,0.5,0.25,0.0,6.0,linear
64,66316,23434,0.0,0.562734,0.824475,0.5,0.5,0.25,0.0,6.0,linear
65,63608,21545,0.0,0.585716,0.844416,0.5,0.5,0.25,0.0,6.0,linear
66,60436,19748,0.0,0.608293,0.862954,0.5,0.5,0.25,0.0,6.0,linear
67,56887,17920,0.0,0.635377,0.883366,0.5,0.5,0.25,0.0,6.0,linear
68,53102,15852,0.0,0.658021,0.900457,0.5,0.5,0.25,0.0,6.0,linear
69,48839,13900,0.0,0.684095,0.915569,0.5,0.5,0.25,0.0,6.0,linear
70,44964,12089,0.0,0.70799,0.929649,0.5,0.5,0.25,0.0,6.0,linear
71,40359,10166,0.0,0.732877,0.941336,0.5,0.5,0.25,0.0,6.0,linear
72,35875,8386,0.0,0.757723,0.952111,0.5,0.5,0.25,0.0,6.0,linear
73,31534,6866,0.0,0.779117,0.960938,0.5,0.5,0.25,0.0,6.0,linear
74,26963,5484,0.0,0.802064,0.967955,0.5,0.5,0.25,0.0,6.0,linear
75,23034,4239,0.0,0.826732,0.974964,0.5,0.5,0.25,0.0,6.0,linear
76,19236,3180,0.0,0.845975,0.9804,0.5,0.5,0.25,0.0,6.0,linear
77,15967,2345,0.0,0.86086,0.985568,0.5,0.5,0.25,0.0,6.0,linear
78,13038,1728,0.0,0.882171,0.989219,0.5,0.5,0.25,0.0,6.0,linear
79,10296,1191,0.0,0.898137,0.991166,0.5,0.5,0.25,0.0,6.0,linear
80,8293,807,0.0,0.912554,0.992675,0.5,0.5,0.25,0.0,6.0,linear
81,6434,541,0.0,0.931629,0.993917,0.5,0.5,0.25,0.0,6.0,linear
82,5186,337,0.0,0.947276,0.995435,0.5,0.5,0.25,0.0,6.0,linear
83,4217,201,0.0,0.9646,0.996871,0.5,0.5,0.25,0.0,6.0,linear
84,3714,121,0.0,0.97494,0.998321,0.5,0.5,0.25,0.0,6.0,linear
85,3073,74,0.0,0.982662,0.998825,0.5,0.5,0.25,0.0,6.0,linear
86,2792,33,0.0,0.989101,0.998994,0.5,0.5,0.25,0.0,6.0,linear
87,2576,23,0.0,0.992393,0.998859,0.5,0.5,0.25,0.0,6.0,linear
88,2403,9,0.0,0.993763,0.999195,0.5,0.5,0.25,0.0,6.0,linear
89,2329,3,0.0,0.994876,1.0,0.5,0.5,0.25,0.0,6.0,linear
90,2240,2,0.0,0.997562,1.0,0.5,0.5,0.25,0.0,6.0,linear
91,2284,2,0.0,0.998474,1.0,0.5,0.5,0.25,0.0,6.0,linear
92,2236,1,0.0,0.999776,1.0,0.5,0.5,0.25,0.0,6.0,linear
93,2261,1,0.0,0.999779,1.0,0.5,0.5,0.25,0.0,6.0,linear
94,2262,0,0.0,1.0,1.0,0.5,0.5,0.25,0.0,6.0,linear

