generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78282,49479,0.0,0.0,0.0,0.5,0.5,2.5,0.0,6.0,linear
2,78588,49579,0.0,0.0,0.0,0.5,0.5,2.5,0.0,6.0,linear
3,80435,50638,0.0,0.0,0.0,0.5,0.5,2.5,0.0,6.0,linear
4,79688,50407,0.0,0.0,0.0,0.5,0.5,2.5,0.0,6.0,linear
5,77034,49302,0.0,0.0,0.0,0.5,0.5,2.5,0.0,6.0,linear
6,77702,49447,0.0,0.0,0.0,0.5,0.5,2.5,0.0,6.0,linear
7,78973,50014,0.0,0.0,0.0,0.5,0.5,2.5,0.0,6.0,linear
8,80521,50786,0.0,0.0,0.0,0.5,0.5,2.5,0.0,6.0,linear
9,79025,50223,0.0,0.0,0.0,0.5,0.5,2.5,0.0,6.0,linear
10,77480,49815,0.0,0.0,0.0,0.5,0.5,2.5,0.0,6.0,linear
11,92817,49895,0.0,0.123244,0.123244,0.5,0.5,2.5,0.0,6.0,linear
12,101135,50133,0.0,0.185621,0.197431,0.5,0.5,2.5,0.0,6.0,linear
13,100193,48727,0.0,0.207635,0.238519,0.5,0.5,2.5,0.0,6.0,linear
14,96114,45236,0.000221685,0.232061,0.288377,0.5,0.5,2.5,0.0,6.0,linear
15,95631,42847,0.00113446,0.254996,0.337508,0.5,0.5,2.5,0.0,6.0,linear
16,95677,40574,0.00343869,0.275256,0.381815,0.5,0.5,2.5,0.0,6.0,linear
17,97159,38678,0.00737931,0.293438,0.420768,0.5,0.5,2.5,0.0,6.0,linear
18,96597,36522,0.0134839,0.309152,0.453366,0.5,0.5,2.5,0.0,6.0,linear
19,96333,34903,0.0214333,0.321347,0.479563,0.5,0.5,2.5,0.0,6.0,linear
20,96492,33700,0.0317659,0.330473,0.5001,0.5,0.5,2.5,0.0,6.0,linear
21,97021,32426,0.042798,0.339526,0.517038,0.5,0.5,2.5,0.0,6.0,linear
22,96589,31517,0.0554615,0.345947,0.531316,0.5,0.5,2.5,0.0,6.0,linear
23,96147,30591,0.0678476,0.352974,0.543133,0.5,0.5,2.5,0.0,6.0,linear
24,95186,29552,0.0815568,0.359094,0.554206,0.5,0.5,2.5,0.0,6.0,linear
25,94506,28900,0.0943204,0.361742,0.559717,0.5,0.5,2.5,0.0,6.0,linear
26,93788,28249,0.107357,0.366732,0.56952,0.5,0.5,2.5,0.0,6.0,linear
27,93078,27529,0.117617,0.371001,0.577693,0.5,0.5,2.5,0.0,6.0,linear
28,92666,26929,0.128795,0.37401,0.583014,0.5,0.5,2.5,0.0,6.0,linear
29,92442,26507,0.138232,0.378135,0.590264,0.5,0.5,2.5,0.0,6.0,linear
30,91864,26011,0.145584,0.382442,0.596354,0.5,0.5,2.5,0.0,6.0,linear
31,90794,25395,0.153822,0.385298,0.60116,0.5,0.5,2.5,0.0,6.0,linear
32,90248,25021,0.161404,0.387176,0.604968,0.5,0.5,2.5,0.0,6.0,linear
33,89416,24287,0.166572,0.39104,0.610429,0.5,0.5,2.5,0.0,6.0,linear
34,88493,23904,0.171377,0.393639,0.61481,0.5,0.5,2.5,0.0,6.0,linear
35,87772,23358,0.176318,0.397602,0.62058,0.5,0.5,2.5,0.0,6.0,linear
36,87195,22882,0.180729,0.400994,0.625495,0.5,0.5,2.5,0.0,6.0,linear
37,86723,22655,0.183501,0.402494,0.626686,0.5,0.5,2.5,0.0,6.0,linear
38,85868,22363,0.188014,0.403777,0.627829,0.5,0.5,2.5,0.0,6.0,linear
39,84879,21831,0.191612,0.402785,0.625882,0.5,0.5,2.5,0.0,6.0,linear
40,84627,21863,0.193055,0.404697,0.628506,0.5,0.5,2.5,0.0,6.0,linear
41,84398,21651,0.195005,0.406886,0.633706,0.5,0.5,2.5,0.0,6.0,linear
42,84169,21203,0.196424,0.409428,0.637921,0.5,0.5,2.5,0.0,6.0,linear
43,83646,20981,0.197283,0.41297,0.643296,0.5,0.5,2.5,0.0,6.0,linear
44,82661,20469,0.197611,0.414663,0.645154,0.5,0.5,2.5,0.0,6.0,linear
45,82343,20156,0.198316,0.41728,0.648366,0.5,0.5,2.5,0.0,6.0,linear
46,81525,19997,0.198941,0.418057,0.648722,0.5,0.5,2.5,0.0,6.0,linear
47,80992,19794,0.199772,0.419093,0.650957,0.5,0.5,2.5,0.0,6.0,linear
48,80641,19436,0.199505,0.422034,0.654315,0.5,0.5,2.5,0.0,6.0,linear
49,80069,19248,0.201229,0.423726,0.657312,0.5,0.5,2.5,0.0,6.0,linear
50,79752,18992,0.2012,0.425084,0.658965,0.5,0.5,2.5,0.0,6.0,linear
51,79606,18951,0.200989,0.425291,0.657926,0.5,0.5,2.5,0.0,6.0,linear
52,79270,18723,0.202087,0.425331,0.6583,0.5,0.5,2.5,0.0,6.0,linear
53,78850,18603,0.201114,0.425542,0.657186,0.5,0.5,2.5,0.0,6.0,linear
54,78710,18530,0.200185,0.428342,0.660418,0.5,0.5,2.5,0.0,6.0,linear
55,78194,18273,0.199673,0.428544,0.660713,0.5,0.5,2.5,0.0,6.0,linear
56,77830,18153,0.199344,0.429616,0.662493,0.5,0.5,2.5,0.0,6.0,linear
57,77190,17846,0.200047,0.431673,0.664934,0.5,0.5,2.5,0.0,6.0,linear
58,77008,17738,0.199819,0.434209,0.669,0.5,0.5,2.5,0.0,6.0,linear
59,76461,17455,0.199327,0.43479,0.670062,0.5,0.5,2.5,0.0,6.0,linear
60,76606,17275,0.199189,0.437385,0.673107,0.5,0.5,2.5,0.0,6.0,linear
61,75958,16988,0.199197,0.438004,0.673628,0.5,0.5,2.5,0.0,6.0,linear
62,75404,16940,0.198384,0.439263,0.675308,0.5,0.5,2.5,0.0,6.0,linear
63,75096,16725,0.198924,0.440741,0.678332,0.5,0.5,2.5,0.0,6.0,linear
64,74672,16487,0.199265,0.441314,0.678951,0.5,0.5,2.5,0.0,6.0,linear
65,74876,16457,0.198031,0.444033,0.682426,0.5,0.5,2.5,0.0,6.0,linear
66,74051,16094,0.198098,0.445686,0.685086,0.5,0.5,2.5,0.0,6.0,linear
