generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78561,49470,0.0,0.0,0.0,0.5,0.5,8.0,0.0,6.0,linear
2,78189,49263,0.0,0.0,0.0,0.5,0.5,8.0,0.0,6.0,linear
3,78393,49468,0.0,0.0,0.0,0.5,0.5,8.0,0.0,6.0,linear
4,80002,50405,0.0,0.0,0.0,0.5,0.5,8.0,0.0,6.0,linear
5,78999,49948,0.0,0.0,0.0,0.5,0.5,8.0,0.0,6.0,linear
6,78232,49827,0.0,0.0,0.0,0.5,0.5,8.0,0.0,6.0,linear
7,78176,49863,0.0,0.0,0.0,0.5,0.5,8.0,0.0,6.0,linear
8,78645,50187,0.0,0.0,0.0,0.5,0.5,8.0,0.0,6.0,linear
9,79032,50281,0.0,0.0,0.0,0.5,0.5,8.0,0.0,6.0,linear
10,78599,50133,0.0,0.0,0.0,0.5,0.5,8.0,0.0,6.0,linear
11,126089,49837,0.0,0.312003,0.312003,0.5,0.5,8.0,0.0,6.0,linear
12,150379,50037,0.0,0.418706,0.435032,0.5,0.5,8.0,0.0,6.0,linear
13,148583,47408,0.0,0.447758,0.488383,0.5,0.5,8.0,0.0,6.0,linear
14,144028,43040,0.000459204,0.479649,0.552183,0.5,0.5,8.0,0.0,6.0,linear
15,142707,39048,0.00163591,0.511241,0.617783,0.5,0.5,8.0,0.0,6.0,linear
16,142453,35476,0.00416254,0.539521,0.67659,0.5,0.5,8.0,0.0,6.0,linear
17,142755,31557,0.00833821,0.569786,0.730606,0.5,0.5,8.0,0.0,6.0,linear
18,140840,28115,0.0151838,0.596066,0.773344,0.5,0.5,8.0,0.0,6.0,linear
19,139953,25494,0.0236375,0.620156,0.805374,0.5,0.5,8.0,0.0,6.0,linear
20,138299,22939,0.0332984,0.645179,0.833652,0.5,0.5,8.0,0.0,6.0,linear
21,136027,20499,0.0432102,0.667484,0.855727,0.5,0.5,8.0,0.0,6.0,linear
22,132795,18338,0.0527811,0.688947,0.87467,0.5,0.5,8.0,0.0,6.0,linear
23,129534,16410,0.0626115,0.709085,0.890686,0.5,0.5,8.0,0.0,6.0,linear
24,125863,14713,0.0704174,0.727587,0.905137,0.5,0.5,8.0,0.0,6.0,linear
25,122108,13043,0.0775435,0.746812,0.918051,0.5,0.5,8.0,0.0,6.0,linear
26,118499,11494,0.0825887,0.765794,0.93062,0.5,0.5,8.0,0.0,6.0,linear
27,114721,9899,0.0854047,0.783458,0.941818,0.5,0.5,8.0,0.0,6.0,linear
28,110748,8719,0.0874941,0.800904,0.951602,0.5,0.5,8.0,0.0,6.0,linear
29,107105,7513,0.0874804,0.818429,0.9607,0.5,0.5,8.0,0.0,6.0,linear
30,103497,6385,0.0858844,0.835317,0.967592,0.5,0.5,8.0,0.0,6.0,linear
31,100311,5412,0.0824354,0.852562,0.974077,0.5,0.5,8.0,0.0,6.0,linear
32,96486,4530,0.0772424,0.870714,0.979616,0.5,0.5,8.0,0.0,6.0,linear
33,92880,3715,0.0727177,0.886196,0.984063,0.5,0.5,8.0,0.0,6.0,linear
34,90001,3007,0.0651314,0.903548,0.988436,0.5,0.5,8.0,0.0,6.0,linear
35,87246,2455,0.0574671,0.918685,0.991897,0.5,0.5,8.0,0.0,6.0,linear
36,84582,1968,0.0503375,0.931782,0.994291,0.5,0.5,8.0,0.0,6.0,linear
37,82258,1588,0.0443443,0.942269,0.995946,0.5,0.5,8.0,0.0,6.0,linear
38,80654,1289,0.0381937,0.952097,0.996799,0.5,0.5,8.0,0.0,6.0,linear
39,78808,1071,0.0331957,0.959733,0.997533,0.5,0.5,8.0,0.0,6.0,linear
40,77730,850,0.0277132,0.966991,0.998389,0.5,0.5,8.0,0.0,6.0,linear
41,77279,663,0.0236076,0.972495,0.998915,0.5,0.5,8.0,0.0,6.0,linear
42,76085,540,0.0194637,0.977556,0.999234,0.5,0.5,8.0,0.0,6.0,linear
43,75245,439,0.0159223,0.981983,0.999572,0.5,0.5,8.0,0.0,6.0,linear
44,74609,354,0.0130305,0.985585,0.999764,0.5,0.5,8.0,0.0,6.0,linear
45,74498,273,0.0104496,0.988665,0.999908,0.5,0.5,8.0,0.0,6.0,linear
46,73844,196,0.0087078,0.990751,0.999933,0.5,0.5,8.0,0.0,6.0,linear
47,73438,160,0.00645388,0.993155,0.999946,0.5,0.5,8.0,0.0,6.0,linear
48,73227,117,0.00522506,0.994531,0.999986,0.5,0.5,8.0,0.0,6.0,linear
49,73158,95,0.00380932,0.996089,1.0,0.5,0.5,8.0,0.0,6.0,linear
50,72671,71,0.00340262,0.996549,1.0,0.5,0.5,8.0,0.0,6.0,linear
