generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78282,49470,0.0,0.0,0.0,0.5,0.5,3.0,0.0,6.0,linear
2,78269,49281,0.0,0.0,0.0,0.5,0.5,3.0,0.0,6.0,linear
3,79057,49805,0.0,0.0,0.0,0.5,0.5,3.0,0.0,6.0,linear
4,79433,50015,0.0,0.0,0.0,0.5,0.5,3.0,0.0,6.0,linear
5,80124,50789,0.0,0.0,0.0,0.5,0.5,3.0,0.0,6.0,linear
6,78797,50417,0.0,0.0,0.0,0.5,0.5,3.0,0.0,6.0,linear
7,77339,49545,0.0,0.0,0.0,0.5,0.5,3.0,0.0,6.0,linear
8,77061,49458,0.0,0.0,0.0,0.5,0.5,3.0,0.0,6.0,linear
9,78379,49755,0.0,0.0,0.0,0.5,0.5,3.0,0.0,6.0,linear
10,78586,49662,0.0,0.0,0.0,0.5,0.5,3.0,0.0,6.0,linear
11,97171,50218,0.0,0.143015,0.143015,0.5,0.5,3.0,0.0,6.0,linear
12,106823,50858,0.0,0.213436,0.226726,0.5,0.5,3.0,0.0,6.0,linear
13,105759,49842,0.0,0.240441,0.275573,0.5,0.5,3.0,0.0,6.0,linear
14,101989,47127,0.000783925,0.272196,0.337837,0.5,0.5,3.0,0.0,6.0,linear
15,101026,45280,0.0031783,0.307124,0.407499,0.5,0.5,3.0,0.0,6.0,linear
16,102695,44551,0.0078546,0.341708,0.473619,0.5,0.5,3.0,0.0,6.0,linear
17,104137,43728,0.0156271,0.377834,0.536701,0.5,0.5,3.0,0.0,6.0,linear
18,103936,42263,0.0258965,0.413848,0.594532,0.5,0.5,3.0,0.0,6.0,linear
19,103846,41174,0.0390988,0.447183,0.643379,0.5,0.5,3.0,0.0,6.0,linear
20,103624,39744,0.0531005,0.477894,0.687057,0.5,0.5,3.0,0.0,6.0,linear
21,102790,37943,0.0682197,0.507056,0.725567,0.5,0.5,3.0,0.0,6.0,linear
22,102642,36274,0.0849251,0.534168,0.759937,0.5,0.5,3.0,0.0,6.0,linear
23,102466,34964,0.100965,0.556824,0.789127,0.5,0.5,3.0,0.0,6.0,linear
24,102475,33797,0.116446,0.577949,0.813828,0.5,0.5,3.0,0.0,6.0,linear
