generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78056,49140,0.0,0.0,0.0,0.5,0.5,4.0,0.0,6.0,linear
2,78217,49117,0.0,0.0,0.0,0.5,0.5,4.0,0.0,6.0,linear
3,79847,50378,0.0,0.0,0.0,0.5,0.5,4.0,0.0,6.0,linear
4,79645,50377,0.0,0.0,0.0,0.5,0.5,4.0,0.0,6.0,linear
5,78379,49896,0.0,0.0,0.0,0.5,0.5,4.0,0.0,6.0,linear
6,77716,49660,0.0,0.0,0.0,0.5,0.5,4.0,0.0,6.0,linear
7,78475,50049,0.0,0.0,0.0,0.5,0.5,4.0,0.0,6.0,linear
8,78779,50080,0.0,0.0,0.0,0.5,0.5,4.0,0.0,6.0,linear
9,79105,50226,0.0,0.0,0.0,0.5,0.5,4.0,0.0,6.0,linear
10,78913,50158,0.0,0.0,0.0,0.5,0.5,4.0,0.0,6.0,linear
11,101817,49830,0.0,0.184489,0.184489,0.5,0.5,4.0,0.0,6.0,linear
12,114240,49941,0.0,0.266254,0.28135,0.5,0.5,4.0,0.0,6.0,linear
13,113632,48570,0.0,0.293375,0.331699,0.5,0.5,4.0,0.0,6.0,linear
14,110005,45237,0.000558016,0.326563,0.396333,0.5,0.5,4.0,0.0,6.0,linear
15,108394,42485,0.00227315,0.357843,0.461085,0.5,0.5,4.0,0.0,6.0,linear
16,109273,40198,0.00601696,0.390949,0.525041,0.5,0.5,4.0,0.0,6.0,linear
17,110055,38073,0.0121979,0.419904,0.579671,0.5,0.5,4.0,0.0,6.0,linear
18,110145,35955,0.0208577,0.449151,0.628988,0.5,0.5,4.0,0.0,6.0,linear
19,109968,34317,0.0317135,0.474074,0.667592,0.5,0.5,4.0,0.0,6.0,linear
20,109728,32744,0.0446191,0.498635,0.702474,0.5,0.5,4.0,0.0,6.0,linear
21,109069,30943,0.0582811,0.522037,0.732669,0.5,0.5,4.0,0.0,6.0,linear
22,108065,29331,0.0719148,0.542379,0.757955,0.5,0.5,4.0,0.0,6.0,linear
23,107179,27821,0.085777,0.562087,0.781678,0.5,0.5,4.0,0.0,6.0,linear
24,105999,26249,0.0977782,0.581748,0.80335,0.5,0.5,4.0,0.0,6.0,linear
25,104239,24559,0.110021,0.598835,0.821643,0.5,0.5,4.0,0.0,6.0,linear
26,102715,23265,0.121467,0.614597,0.838265,0.5,0.5,4.0,0.0,6.0,linear
27,100412,21602,0.131449,0.630957,0.854475,0.5,0.5,4.0,0.0,6.0,linear
28,98069,20066,0.139035,0.644823,0.868503,0.5,0.5,4.0,0.0,6.0,linear
29,96102,18779,0.145258,0.658889,0.882757,0.5,0.5,4.0,0.0,6.0,linear
30,93613,17507,0.151141,0.672706,0.894447,0.5,0.5,4.0,0.0,6.0,linear
31,90838,16341,0.155448,0.684381,0.904868,0.5,0.5,4.0,0.0,6.0,linear
32,88430,15098,0.158912,0.697127,0.916611,0.5,0.5,4.0,0.0,6.0,linear
33,85959,13951,0.16134,0.709905,0.925151,0.5,0.5,4.0,0.0,6.0,linear
34,83833,13031,0.162405,0.723333,0.934271,0.5,0.5,4.0,0.0,6.0,linear
35,80756,11767,0.161675,0.736181,0.942756,0.5,0.5,4.0,0.0,6.0,linear
36,77732,10624,0.161929,0.747542,0.948658,0.5,0.5,4.0,0.0,6.0,linear
37,75148,9615,0.159703,0.760138,0.955367,0.5,0.5,4.0,0.0,6.0,linear
38,72385,8752,0.156958,0.772997,0.96178,0.5,0.5,4.0,0.0,6.0,linear
39,69740,7880,0.155067,0.783237,0.966918,0.5,0.5,4.0,0.0,6.0,linear
40,67218,7043,0.151795,0.793778,0.971784,0.5,0.5,4.0,0.0,6.0,linear
41,64967,6488,0.14754,0.806044,0.976596,0.5,0.5,4.0,0.0,6.0,linear
42,62288,5772,0.143414,0.815733,0.98013,0.5,0.5,4.0,0.0,6.0,linear
43,60148,5272,0.138938,0.824432,0.982802,0.5,0.5,4.0,0.0,6.0,linear
44,57945,4810,0.134456,0.834615,0.98544,0.5,0.5,4.0,0.0,6.0,linear
45,56325,4358,0.129279,0.844444,0.987669,0.5,0.5,4.0,0.0,6.0,linear
46,54945,3938,0.124037,0.853602,0.990076,0.5,0.5,4.0,0.0,6.0,linear
47,53000,3530,0.118544,0.863022,0.992493,0.5,0.5,4.0,0.0,6.0,linear
48,51533,3124,0.112734,0.872086,0.99414,0.5,0.5,4.0,0.0,6.0,linear
49,50137,2774,0.107045,0.880841,0.995931,0.5,0.5,4.0,0.0,6.0,linear
50,48859,2470,0.102227,0.888362,0.997068,0.5,0.5,4.0,0.0,6.0,linear
51,47752,2217,0.0950544,0.897806,0.997937,0.5,0.5,4.0,0.0,6.0,linear
52,46325,1997,0.0884862,0.906314,0.998716,0.5,0.5,4.0,0.0,6.0,linear
53,45079,1778,0.0831084,0.913067,0.999165,0.5,0.5,4.0,0.0,6.0,linear
54,44585,1578,0.0770457,0.920512,0.999422,0.5,0.5,4.0,0.0,6.0,linear
55,43635,1397,0.0710826,0.927245,0.999733,0.5,0.5,4.0,0.0,6.0,linear
56,42717,1230,0.0648905,0.933976,0.999831,0.5,0.5,4.0,0.0,6.0,linear
57,42217,1101,0.0590731,0.940113,0.999913,0.5,0.5,4.0,0.0,6.0,linear
58,41261,966,0.0552701,0.944296,0.999956,0.5,0.5,4.0,0.0,6.0,linear
59,40832,877,0.0517617,0.948045,0.999977,0.5,0.5,4.0,0.0,6.0,linear
60,40158,777,0.0470254,0.95287,0.999977,0.5,0.5,4.0,0.0,6.0,linear
61,39736,710,0.0430034,0.956961,1.0,0.5,0.5,4.0,0.0,6.0,linear
62,39288,611,0.0382101,0.961766,1.0,0.5,0.5,4.0,0.0,6.0,linear
63,39093,572,0.0342071,0.965793,1.0,0.5,0.5,4.0,0.0,6.0,linear
64,38811,513,0.0318296,0.96817,1.0,0.5,0.5,4.0,0.0,6.0,linear
65,38849,458,0.0291292,0.970871,1.0,0.5,0.5,4.0,0.0,6.0,linear
66,38582,411,0.0266872,0.973313,1.0,0.5,0.5,4.0,0.0,6.0,linear
67,38231,376,0.0239732,0.976027,1.0,0.5,0.5,4.0,0.0,6.0,linear
68,37754,348,0.0222603,0.97774,1.0,0.5,0.5,4.0,0.0,6.0,linear
69,37793,317,0.0194315,0.980569,1.0,0.5,0.5,4.0,0.0,6.0,linear
70,37552,284,0.0179995,0.982001,1.0,0.5,0.5,4.0,0.0,6.0,linear
71,37461,280,0.0177477,0.982252,1.0,0.5,0.5,4.0,0.0,6.0,linear
72,37333,254,0.016671,0.983329,1.0,0.5,0.5,4.0,0.0,6.0,linear
73,37068,217,0.0149648,0.985035,1.0,0.5,0.5,4.0,0.0,6.0,linear
74,36978,183,0.0134605,0.986539,1.0,0.5,0.5,4.0,0.0,6.0,linear
75,36903,155,0.0118594,0.988141,1.0,0.5,0.5,4.0,0.0,6.0,linear
76,36744,136,0.0102544,0.989746,1.0,0.5,0.5,4.0,0.0,6.0,linear
77,36693,117,0.00878467,0.991215,1.0,0.5,0.5,4.0,0.0,6.0,linear
78,36583,104,0.00753558,0.992464,1.0,0.5,0.5,4.0,0.0,6.0,linear
79,36508,96,0.00655751,0.993442,1.0,0.5,0.5,4.0,0.0,6.0,linear
80,36525,82,0.00592848,0.994072,1.0,0.5,0.5,4.0,0.0,6.0,linear
81,36526,76,0.00537868,0.994621,1.0,0.5,0.5,4.0,0.0,6.0,linear
82,36365,63,0.00518601,0.994814,1.0,0.5,0.5,4.0,0.0,6.0,linear
83,36412,59,0.00443444,0.995566,1.0,0.5,0.5,4.0,0.0,6.0,linear
84,36428,61,0.00405173,0.995948,1.0,0.5,0.5,4.0,0.0,6.0,linear
85,36326,56,0.00357583,0.996424,1.0,0.5,0.5,4.0,0.0,6.0,linear
86,36427,46,0.00331831,0.996682,1.0,0.5,0.5,4.0,0.0,6.0,linear
87,36291,41,0.00300403,0.996996,1.0,0.5,0.5,4.0,0.0,6.0,linear
88,36299,32,0.00260452,0.997395,1.0,0.5,0.5,4.0,0.0,6.0,linear
89,36263,34,0.00213006,0.99787,1.0,0.5,0.5,4.0,0.0,6.0,linear
90,36132,36,0.00179469,0.998205,1.0,0.5,0.5,4.0,0.0,6.0,linear
91,36272,28,0.00185526,0.998145,1.0,0.5,0.5,4.0,0.0,6.0,linear
92,36272,28,0.00175926,0.998241,1.0,0.5,0.5,4.0,0.0,6.0,linear
93,36295,24,0.00147128,0.998529,1.0,0.5,0.5,4.0,0.0,6.0,linear
94,36065,15,0.00146567,0.998534,1.0,0.5,0.5,4.0,0.0,6.0,linear
95,35975,19,0.00120719,0.998793,1.0,0.5,0.5,4.0,0.0,6.0,linear
96,36270,15,0.00104611,0.998954,1.0,0.5,0.5,4.0,0.0,6.0,linear
97,36096,7,0.000885225,0.999115,1.0,0.5,0.5,4.0,0.0,6.0,linear
98,36357,10,0.00059126,0.999409,1.0,0.5,0.5,4.0,0.0,6.0,linear
99,36456,5,0.000397489,0.999603,1.0,0.5,0.5,4.0,0.0,6.0,linear
100,36217,5,0.000455235,0.999545,1.0,0.5,0.5,4.0,0.0,6.0,linear
101,36059,6,0.000346577,0.999653,1.0,0.5,0.5,4.0,0.0,6.0,linear
102,36160,4,0.000234962,0.999765,1.0,0.5,0.5,4.0,0.0,6.0,linear
103,36072,4,0.000221656,0.999778,1.0,0.5,0.5,4.0,0.0,6.0,linear
104,35898,2,0.000167094,0.999833,1.0,0.5,0.5,4.0,0.0,6.0,linear
105,36050,3,0.000166399,0.999834,1.0,0.5,0.5,4.0,0.0,6.0,linear
106,36248,3,8.27472e-05,0.999917,1.0,0.5,0.5,4.0,0.0,6.0,linear
107,35924,0,0.0001113,0.999889,1.0,0.5,0.5,4.0,0.0,6.0,linear

