generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78690,49516,0.0,0.0,0.0,0.5,0.5,0.6,0.0,6.0,linear
2,78170,49176,0.0,0.0,0.0,0.5,0.5,0.6,0.0,6.0,linear
3,79901,50235,0.0,0.0,0.0,0.5,0.5,0.6,0.0,6.0,linear
4,80220,50678,0.0,0.0,0.0,0.5,0.5,0.6,0.0,6.0,linear
5,78500,50066,0.0,0.0,0.0,0.5,0.5,0.6,0.0,6.0,linear
6,77735,49660,0.0,0.0,0.0,0.5,0.5,0.6,0.0,6.0,linear
7,78308,49756,0.0,0.0,0.0,0.5,0.5,0.6,0.0,6.0,linear
8,78961,49914,0.0,0.0,0.0,0.5,0.5,0.6,0.0,6.0,linear
9,79084,50081,0.0,0.0,0.0,0.5,0.5,0.6,0.0,6.0,linear
10,78511,49936,0.0,0.0,0.0,0.5,0.5,0.6,0.0,6.0,linear
11,82448,50181,0.0,0.033026,0.033026,0.5,0.5,0.6,0.0,6.0,linear
12,83834,49983,0.0,0.0533679,0.0582702,0.5,0.5,0.6,0.0,6.0,linear
13,84205,50027,0.0,0.0615177,0.074236,0.5,0.5,0.6,0.0,6.0,linear
14,82039,48351,0.0,0.0725726,0.0967664,0.5,0.5,0.6,0.0,6.0,linear
15,82248,47699,0.0,0.0847634,0.121426,0.5,0.5,0.6,0.0,6.0,linear
16,83990,48098,0.0,0.0967986,0.146957,0.5,0.5,0.6,0.0,6.0,linear
17,86620,48562,0.0,0.109303,0.170898,0.5,0.5,0.6,0.0,6.0,linear
18,86037,48009,0.0,0.121,0.193575,0.5,0.5,0.6,0.0,6.0,linear
19,85927,47672,0.0,0.132292,0.215854,0.5,0.5,0.6,0.0,6.0,linear
20,86697,47774,0.0,0.143903,0.237557,0.5,0.5,0.6,0.0,6.0,linear
21,87340,47388,0.0,0.154987,0.257674,0.5,0.5,0.6,0.0,6.0,linear
22,87399,47042,0.0,0.16624,0.278757,0.5,0.5,0.6,0.0,6.0,linear
23,87960,46835,0.0,0.178202,0.298736,0.5,0.5,0.6,0.0,6.0,linear
24,88007,46313,0.0,0.190423,0.320311,0.5,0.5,0.6,0.0,6.0,linear
25,88557,45963,0.0,0.202072,0.341119,0.5,0.5,0.6,0.0,6.0,linear
26,88132,45023,0.0,0.212212,0.359122,0.5,0.5,0.6,0.0,6.0,linear
27,88277,44651,0.0,0.22456,0.380847,0.5,0.5,0.6,0.0,6.0,linear
28,88586,44329,0.0,0.236701,0.401966,0.5,0.5,0.6,0.0,6.0,linear
29,88775,43724,0.0,0.24795,0.420536,0.5,0.5,0.6,0.0,6.0,linear
30,88762,43063,0.0,0.25852,0.437722,0.5,0.5,0.6,0.0,6.0,linear
31,88185,42349,0.0,0.270722,0.457182,0.5,0.5,0.6,0.0,6.0,linear
32,88205,41509,0.0,0.282831,0.476281,0.5,0.5,0.6,0.0,6.0,linear
33,87670,40939,0.0,0.295772,0.496481,0.5,0.5,0.6,0.0,6.0,linear
34,87459,40326,0.0,0.308994,0.516256,0.5,0.5,0.6,0.0,6.0,linear
35,86606,39453,0.0,0.323182,0.537282,0.5,0.5,0.6,0.0,6.0,linear
36,85771,38421,0.0,0.336691,0.556541,0.5,0.5,0.6,0.0,6.0,linear
37,85473,37489,0.0,0.353033,0.581329,0.5,0.5,0.6,0.0,6.0,linear
38,84920,36379,0.0,0.366461,0.600523,0.5,0.5,0.6,0.0,6.0,linear
39,84302,35412,0.0,0.383855,0.622505,0.5,0.5,0.6,0.0,6.0,linear
40,83181,34066,0.0,0.399314,0.64136,0.5,0.5,0.6,0.0,6.0,linear
41,81639,32829,0.0,0.417486,0.663212,0.5,0.5,0.6,0.0,6.0,linear
42,80322,31738,0.0,0.43253,0.683624,0.5,0.5,0.6,0.0,6.0,linear
43,78900,30479,0.0,0.449886,0.705211,0.5,0.5,0.6,0.0,6.0,linear
44,76995,28865,0.0,0.470279,0.727674,0.5,0.5,0.6,0.0,6.0,linear
45,74477,27100,0.0,0.488513,0.749233,0.5,0.5,0.6,0.0,6.0,linear
46,72672,25457,0.0,0.507596,0.770737,0.5,0.5,0.6,0.0,6.0,linear
47,70039,23623,0.0,0.52765,0.792968,0.5,0.5,0.6,0.0,6.0,linear
48,67446,21970,0.0,0.550876,0.814805,0.5,0.5,0.6,0.0,6.0,linear
49,64545,20147,0.0,0.573548,0.835015,0.5,0.5,0.6,0.0,6.0,linear
50,61404,18386,0.0,0.596479,0.853364,0.5,0.5,0.6,0.0,6.0,linear
51,57360,16517,0.0,0.620888,0.868586,0.5,0.5,0.6,0.0,6.0,linear
52,53826,14706,0.0,0.645784,0.887098,0.5,0.5,0.6,0.0,6.0,linear
53,50361,12780,0.0,0.67085,0.904379,0.5,0.5,0.6,0.0,6.0,linear
54,46247,10988,0.0,0.692354,0.917126,0.5,0.5,0.6,0.0,6.0,linear
55,41563,9372,0.0,0.713936,0.928792,0.5,0.5,0.6,0.0,6.0,linear
56,37518,7934,0.0,0.7373,0.94122,0.5,0.5,0.6,0.0,6.0,linear
57,33419,6502,0.0,0.761715,0.952311,0.5,0.5,0.6,0.0,6.0,linear
58,29665,5233,0.0,0.787255,0.962559,0.5,0.5,0.6,0.0,6.0,linear
59,25904,4058,0.0,0.809929,0.970748,0.5,0.5,0.6,0.0,6.0,linear
60,22272,3178,0.0,0.832509,0.977191,0.5,0.5,0.6,0.0,6.0,linear
61,18824,2409,0.0,0.855683,0.983914,0.5,0.5,0.6,0.0,6.0,linear
62,16186,1719,0.0,0.880343,0.989038,0.5,0.5,0.6,0.0,6.0,linear
63,13512,1185,0.0,0.903423,0.992006,0.5,0.5,0.6,0.0,6.0,linear
64,11489,800,0.0,0.923909,0.995042,0.5,0.5,0.6,0.0,6.0,linear
65,9873,568,0.0,0.940521,0.997152,0.5,0.5,0.6,0.0,6.0,linear
66,8630,382,0.0,0.956446,0.998706,0.5,0.5,0.6,0.0,6.0,linear
67,7506,218,0.0,0.973968,0.999644,0.5,0.5,0.6,0.0,6.0,linear
68,6806,107,0.0,0.987429,0.999864,0.5,0.5,0.6,0.0,6.0,linear
69,6373,58,0.0,0.993636,0.99985,0.5,0.5,0.6,0.0,6.0,linear
70,6004,28,0.0,0.996408,1.0,0.5,0.5,0.6,0.0,6.0,linear
71,5721,13,0.0,0.998186,1.0,0.5,0.5,0.6,0.0,6.0,linear
72,5472,2,0.0,0.999456,1.0,0.5,0.5,0.6,0.0,6.0,linear
73,5411,1,0.0,0.999631,1.0,0.5,0.5,0.6,0.0,6.0,linear
74,5393,1,0.0,0.999907,1.0,0.5,0.5,0.6,0.0,6.0,linear
75,5447,1,0.0,0.999908,1.0,0.5,0.5,0.6,0.0,6.0,linear
76,5429,0,0.0,1.0,1.0,0.5,0.5,0.6,0.0,6.0,linear

