generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,77881,48939,0.0,0.0,0.0,0.5,0.5,9.5,0.0,6.0,linear
2,77805,48876,0.0,0.0,0.0,0.5,0.5,9.5,0.0,6.0,linear
3,78964,49653,0.0,0.0,0.0,0.5,0.5,9.5,0.0,6.0,linear
4,80901,50931,0.0,0.0,0.0,0.5,0.5,9.5,0.0,6.0,linear
5,80227,50926,0.0,0.0,0.0,0.5,0.5,9.5,0.0,6.0,linear
6,77757,50091,0.0,0.0,0.0,0.5,0.5,9.5,0.0,6.0,linear
7,77475,49882,0.0,0.0,0.0,0.5,0.5,9.5,0.0,6.0,linear
8,77916,49803,0.0,0.0,0.0,0.5,0.5,9.5,0.0,6.0,linear
9,77741,49331,0.0,0.0,0.0,0.5,0.5,9.5,0.0,6.0,linear
10,78134,49745,0.0,0.0,0.0,0.5,0.5,9.5,0.0,6.0,linear
11,136364,50508,0.0,0.344265,0.344265,0.5,0.5,9.5,0.0,6.0,linear
12,165300,50581,0.0,0.459764,0.474852,0.5,0.5,9.5,0.0,6.0,linear
13,162129,47927,0.0,0.491158,0.531054,0.5,0.5,9.5,0.0,6.0,linear
14,157595,43900,0.000498502,0.524122,0.596985,0.5,0.5,9.5,0.0,6.0,linear
15,157113,41066,0.00224119,0.55715,0.664105,0.5,0.5,9.5,0.0,6.0,linear
16,157076,37811,0.00580433,0.588883,0.726043,0.5,0.5,9.5,0.0,6.0,linear
17,157819,34737,0.0117882,0.623333,0.781978,0.5,0.5,9.5,0.0,6.0,linear
18,157580,31780,0.0200658,0.655743,0.82839,0.5,0.5,9.5,0.0,6.0,linear
19,157322,29489,0.0299592,0.686943,0.863806,0.5,0.5,9.5,0.0,6.0,linear
20,155659,26874,0.0413108,0.714812,0.890786,0.5,0.5,9.5,0.0,6.0,linear
21,153604,24548,0.0525775,0.739572,0.91176,0.5,0.5,9.5,0.0,6.0,linear
22,151349,22277,0.0631702,0.762251,0.929061,0.5,0.5,9.5,0.0,6.0,linear
23,148483,20151,0.0730809,0.782173,0.94381,0.5,0.5,9.5,0.0,6.0,linear
24,145421,17921,0.0820614,0.800167,0.95543,0.5,0.5,9.5,0.0,6.0,linear
25,142243,16054,0.089042,0.815382,0.965784,0.5,0.5,9.5,0.0,6.0,linear
26,138526,14380,0.0954604,0.828678,0.973771,0.5,0.5,9.5,0.0,6.0,linear
27,135419,12850,0.100075,0.840426,0.980222,0.5,0.5,9.5,0.0,6.0,linear
28,131853,11523,0.102472,0.85138,0.985232,0.5,0.5,9.5,0.0,6.0,linear
29,128145,10361,0.103819,0.86139,0.988742,0.5,0.5,9.5,0.0,6.0,linear
30,125219,9392,0.103624,0.870174,0.991415,0.5,0.5,9.5,0.0,6.0,linear
31,122162,8582,0.10303,0.877431,0.993666,0.5,0.5,9.5,0.0,6.0,linear
32,119238,7853,0.10118,0.884179,0.995447,0.5,0.5,9.5,0.0,6.0,linear
33,116705,7245,0.0993918,0.88993,0.996803,0.5,0.5,9.5,0.0,6.0,linear
34,114464,6656,0.0974991,0.894662,0.997728,0.5,0.5,9.5,0.0,6.0,linear
35,112875,6147,0.0946627,0.899634,0.998434,0.5,0.5,9.5,0.0,6.0,linear
36,111001,5737,0.0919138,0.903958,0.998815,0.5,0.5,9.5,0.0,6.0,linear
37,109370,5370,0.0896317,0.907273,0.999087,0.5,0.5,9.5,0.0,6.0,linear
38,108074,5067,0.0862646,0.911484,0.999387,0.5,0.5,9.5,0.0,6.0,linear
39,106783,4734,0.0832929,0.915097,0.999606,0.5,0.5,9.5,0.0,6.0,linear
40,105527,4378,0.079879,0.919063,0.999774,0.5,0.5,9.5,0.0,6.0,linear
41,104346,4139,0.0767062,0.922588,0.999889,0.5,0.5,9.5,0.0,6.0,linear
42,103258,3874,0.0738013,0.925703,0.99994,0.5,0.5,9.5,0.0,6.0,linear
