generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78888,49682,0.0,0.0,0.0,0.5,0.5,12.0,0.0,6.0,linear
2,78778,49633,0.0,0.0,0.0,0.5,0.5,12.0,0.0,6.0,linear
3,78655,49741,0.0,0.0,0.0,0.5,0.5,12.0,0.0,6.0,linear
4,79524,50222,0.0,0.0,0.0,0.5,0.5,12.0,0.0,6.0,linear
5,79651,50561,0.0,0.0,0.0,0.5,0.5,12.0,0.0,6.0,linear
6,78357,50070,0.0,0.0,0.0,0.5,0.5,12.0,0.0,6.0,linear
7,78348,50249,0.0,0.0,0.0,0.5,0.5,12.0,0.0,6.0,linear
8,77795,49687,0.0,0.0,0.0,0.5,0.5,12.0,0.0,6.0,linear
9,78287,49659,0.0,0.0,0.0,0.5,0.5,12.0,0.0,6.0,linear
10,79200,50177,0.0,0.0,0.0,0.5,0.5,12.0,0.0,6.0,linear
11,151341,50055,0.0,0.402772,0.402772,0.5,0.5,12.0,0.0,6.0,linear
12,186791,49974,0.0,0.516181,0.531823,0.5,0.5,12.0,0.0,6.0,linear
13,184663,47064,0.0,0.546866,0.583624,0.5,0.5,12.0,0.0,6.0,linear
14,178555,41842,0.000242826,0.576052,0.64207,0.5,0.5,12.0,0.0,6.0,linear
15,176123,36587,0.00104962,0.601517,0.700058,0.5,0.5,12.0,0.0,6.0,linear
16,175786,31780,0.00252121,0.627823,0.754222,0.5,0.5,12.0,0.0,6.0,linear
17,174946,26821,0.00518046,0.653322,0.801372,0.5,0.5,12.0,0.0,6.0,linear
18,172582,22320,0.00908703,0.676168,0.838347,0.5,0.5,12.0,0.0,6.0,linear
19,169915,18717,0.0145977,0.699815,0.866231,0.5,0.5,12.0,0.0,6.0,linear
20,166929,15898,0.0208099,0.721986,0.887597,0.5,0.5,12.0,0.0,6.0,linear
21,162107,13469,0.0272313,0.744879,0.904125,0.5,0.5,12.0,0.0,6.0,linear
22,157109,11327,0.0335511,0.769118,0.920314,0.5,0.5,12.0,0.0,6.0,linear
23,152210,9515,0.0384618,0.791749,0.933773,0.5,0.5,12.0,0.0,6.0,linear
24,147429,7919,0.0423765,0.811976,0.944393,0.5,0.5,12.0,0.0,6.0,linear
25,142550,6545,0.0446568,0.83334,0.955231,0.5,0.5,12.0,0.0,6.0,linear
26,137638,5299,0.044772,0.854613,0.963496,0.5,0.5,12.0,0.0,6.0,linear
27,132789,4241,0.0437446,0.8748,0.971003,0.5,0.5,12.0,0.0,6.0,linear
28,129018,3336,0.0413433,0.894343,0.977915,0.5,0.5,12.0,0.0,6.0,linear
29,125511,2611,0.0378064,0.912877,0.983652,0.5,0.5,12.0,0.0,6.0,linear
30,122121,2020,0.0333725,0.930221,0.98835,0.5,0.5,12.0,0.0,6.0,linear
31,119576,1499,0.0288147,0.944467,0.992081,0.5,0.5,12.0,0.0,6.0,linear
32,117213,1123,0.0237082,0.957395,0.9945,0.5,0.5,12.0,0.0,6.0,linear
33,114931,784,0.0186992,0.967793,0.996576,0.5,0.5,12.0,0.0,6.0,linear
34,112839,535,0.0140737,0.977187,0.997918,0.5,0.5,12.0,0.0,6.0,linear
35,111651,372,0.01049,0.983668,0.998695,0.5,0.5,12.0,0.0,6.0,linear
36,110944,250,0.00776648,0.988602,0.999332,0.5,0.5,12.0,0.0,6.0,linear
37,110287,167,0.00508023,0.992566,0.999613,0.5,0.5,12.0,0.0,6.0,linear
38,109379,122,0.00355636,0.99492,0.999782,0.5,0.5,12.0,0.0,6.0,linear
39,108880,88,0.00247869,0.996479,0.99989,0.5,0.5,12.0,0.0,6.0,linear
40,108648,57,0.00145582,0.99786,0.999963,0.5,0.5,12.0,0.0,6.0,linear
41,108714,42,0.00122599,0.998411,0.999982,0.5,0.5,12.0,0.0,6.0,linear
42,108569,25,0.000892323,0.998928,0.999982,0.5,0.5,12.0,0.0,6.0,linear
43,108373,16,0.000562425,0.999345,1.0,0.5,0.5,12.0,0.0,6.0,linear
44,108511,10,0.000419081,0.999558,1.0,0.5,0.5,12.0,0.0,6.0,linear
45,108283,7,0.0002908,0.9997,1.0,0.5,0.5,12.0,0.0,6.0,linear
46,108344,6,0.00024449,0.999756,1.0,0.5,0.5,12.0,0.0,6.0,linear
47,108031,3,0.000189701,0.99981,1.0,0.5,0.5,12.0,0.0,6.0,linear
48,108619,2,7.82552e-05,0.999922,1.0,0.5,0.5,12.0,0.0,6.0,linear
49,108050,1,5.09e-05,0.999949,1.0,0.5,0.5,12.0,0.0,6.0,linear
50,108172,1,1.38668e-05,0.999986,1.0,0.5,0.5,12.0,0.0,6.0,linear
51,108391,0,1.84502e-05,0.999982,1.0,0.5,0.5,12.0,0.0,6.0,linear

