generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,77979,49173,0.0,0.0,0.0,0.5,0.5,0.75,0.0,6.0,linear
2,78467,49145,0.0,0.0,0.0,0.5,0.5,0.75,0.0,6.0,linear
3,79738,50045,0.0,0.0,0.0,0.5,0.5,0.75,0.0,6.0,linear
4,80220,50611,0.0,0.0,0.0,0.5,0.5,0.75,0.0,6.0,linear
5,78847,50351,0.0,0.0,0.0,0.5,0.5,0.75,0.0,6.0,linear
6,77678,49842,0.0,0.0,0.0,0.5,0.5,0.75,0.0,6.0,linear
7,77658,49760,0.0,0.0,0.0,0.5,0.5,0.75,0.0,6.0,linear
8,78296,49924,0.0,0.0,0.0,0.5,0.5,0.75,0.0,6.0,linear
9,79344,50319,0.0,0.0,0.0,0.5,0.5,0.75,0.0,6.0,linear
10,78522,49920,0.0,0.0,0.0,0.5,0.5,0.75,0.0,6.0,linear
11,82270,49711,0.0,0.039746,0.039746,0.5,0.5,0.75,0.0,6.0,linear
12,85828,50494,0.0,0.0644467,0.0697776,0.5,0.5,0.75,0.0,6.0,linear
13,85802,50144,0.0,0.0751324,0.0906812,0.5,0.5,0.75,0.0,6.0,linear
14,83899,48787,0.0,0.0875745,0.115066,0.5,0.5,0.75,0.0,6.0,linear
15,81941,47305,0.0,0.10342,0.147262,0.5,0.5,0.75,0.0,6.0,linear
16,84296,47487,0.0,0.117807,0.176933,0.5,0.5,0.75,0.0,6.0,linear
17,86513,47916,0.0,0.132862,0.206836,0.5,0.5,0.75,0.0,6.0,linear
18,87774,47939,0.0,0.14791,0.235515,0.5,0.5,0.75,0.0,6.0,linear
19,87983,47765,0.0,0.16435,0.266033,0.5,0.5,0.75,0.0,6.0,linear
20,88834,47786,0.0,0.1796,0.292783,0.5,0.5,0.75,0.0,6.0,linear
21,88204,46781,0.0,0.195415,0.320817,0.5,0.5,0.75,0.0,6.0,linear
22,87588,45788,0.0,0.212041,0.350402,0.5,0.5,0.75,0.0,6.0,linear
