generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78304,49334,0.0,0.0,0.0,0.5,0.5,0.45,0.0,6.0,linear
2,78635,49447,0.0,0.0,0.0,0.5,0.5,0.45,0.0,6.0,linear
3,80288,50407,0.0,0.0,0.0,0.5,0.5,0.45,0.0,6.0,linear
4,80070,50498,0.0,0.0,0.0,0.5,0.5,0.45,0.0,6.0,linear
5,78642,50024,0.0,0.0,0.0,0.5,0.5,0.45,0.0,6.0,linear
6,78317,50091,0.0,0.0,0.0,0.5,0.5,0.45,0.0,6.0,linear
7,78257,50073,0.0,0.0,0.0,0.5,0.5,0.45,0.0,6.0,linear
8,77733,49727,0.0,0.0,0.0,0.5,0.5,0.45,0.0,6.0,linear
9,77728,49676,0.0,0.0,0.0,0.5,0.5,0.45,0.0,6.0,linear
10,77688,49622,0.0,0.0,0.0,0.5,0.5,0.45,0.0,6.0,linear
11,81492,50082,0.0,0.0247722,0.0247722,0.5,0.5,0.45,0.0,6.0,linear
12,82750,50100,0.0,0.0390021,0.0426274,0.5,0.5,0.45,0.0,6.0,linear
13,82876,50124,0.0,0.0461659,0.0560453,0.5,0.5,0.45,0.0,6.0,linear
14,81315,49154,0.0,0.0552369,0.0731803,0.5,0.5,0.45,0.0,6.0,linear
15,80919,48383,0.0,0.0644594,0.0925044,0.5,0.5,0.45,0.0,6.0,linear
16,82787,48673,0.0,0.0739351,0.111807,0.5,0.5,0.45,0.0,6.0,linear
17,83521,48505,0.0,0.0824331,0.128443,0.5,0.5,0.45,0.0,6.0,linear
18,84100,48501,0.0,0.0925342,0.148014,0.5,0.5,0.45,0.0,6.0,linear
19,84848,48682,0.0,0.099889,0.16306,0.5,0.5,0.45,0.0,6.0,linear
20,85109,48645,0.0,0.107563,0.177717,0.5,0.5,0.45,0.0,6.0,linear
21,85013,48186,0.0,0.117196,0.195463,0.5,0.5,0.45,0.0,6.0,linear
22,84444,47664,0.0,0.125281,0.21104,0.5,0.5,0.45,0.0,6.0,linear
23,84900,47206,0.0,0.133122,0.225557,0.5,0.5,0.45,0.0,6.0,linear
24,85773,47083,0.0,0.141497,0.241393,0.5,0.5,0.45,0.0,6.0,linear
