generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78295,49228,0.0,0.0,0.0,0.5,0.5,6.5,0.0,6.0,linear
2,78054,49004,0.0,0.0,0.0,0.5,0.5,6.5,0.0,6.0,linear
3,79081,49647,0.0,0.0,0.0,0.5,0.5,6.5,0.0,6.0,linear
4,79761,50160,0.0,0.0,0.0,0.5,0.5,6.5,0.0,6.0,linear
5,79372,50292,0.0,0.0,0.0,0.5,0.5,6.5,0.0,6.0,linear
6,78730,49944,0.0,0.0,0.0,0.5,0.5,6.5,0.0,6.0,linear
7,78388,50076,0.0,0.0,0.0,0.5,0.5,6.5,0.0,6.0,linear
8,77981,49879,0.0,0.0,0.0,0.5,0.5,6.5,0.0,6.0,linear
9,78097,49730,0.0,0.0,0.0,0.5,0.5,6.5,0.0,6.0,linear
10,78103,49865,0.0,0.0,0.0,0.5,0.5,6.5,0.0,6.0,linear
11,118148,50416,0.0,0.267167,0.267167,0.5,0.5,6.5,0.0,6.0,linear
12,137320,50064,0.0,0.370257,0.387022,0.5,0.5,6.5,0.0,6.0,linear
13,134863,47404,0.0,0.399344,0.439353,0.5,0.5,6.5,0.0,6.0,linear
14,130208,42804,0.000296122,0.431425,0.503737,0.5,0.5,6.5,0.0,6.0,linear
15,128654,38721,0.00124551,0.460123,0.566894,0.5,0.5,6.5,0.0,6.0,linear
16,128541,35031,0.00335908,0.487466,0.624895,0.5,0.5,6.5,0.0,6.0,linear
17,128200,31084,0.00729775,0.513118,0.676933,0.5,0.5,6.5,0.0,6.0,linear
18,127400,27603,0.0130279,0.535089,0.716516,0.5,0.5,6.5,0.0,6.0,linear
19,126023,24644,0.0208478,0.555565,0.747524,0.5,0.5,6.5,0.0,6.0,linear
20,124057,22428,0.0299311,0.573218,0.771298,0.5,0.5,6.5,0.0,6.0,linear
21,121741,20268,0.0397894,0.59045,0.792291,0.5,0.5,6.5,0.0,6.0,linear
22,119029,18285,0.0505509,0.608297,0.811752,0.5,0.5,6.5,0.0,6.0,linear
23,115786,16531,0.0608371,0.625763,0.829029,0.5,0.5,6.5,0.0,6.0,linear
24,112675,14806,0.0705613,0.643735,0.844893,0.5,0.5,6.5,0.0,6.0,linear
25,108912,13242,0.0791467,0.661655,0.859334,0.5,0.5,6.5,0.0,6.0,linear
26,105195,11786,0.0860429,0.679373,0.873263,0.5,0.5,6.5,0.0,6.0,linear
27,101230,10273,0.0905347,0.697078,0.885385,0.5,0.5,6.5,0.0,6.0,linear
28,97929,8955,0.0934431,0.716362,0.898363,0.5,0.5,6.5,0.0,6.0,linear
29,93858,7792,0.0947844,0.733347,0.910458,0.5,0.5,6.5,0.0,6.0,linear
30,90859,6644,0.0931491,0.753331,0.920739,0.5,0.5,6.5,0.0,6.0,linear
31,87754,5782,0.0907563,0.772721,0.930926,0.5,0.5,6.5,0.0,6.0,linear
32,84321,4849,0.0869922,0.793131,0.940929,0.5,0.5,6.5,0.0,6.0,linear
33,80876,4140,0.0824754,0.812511,0.950579,0.5,0.5,6.5,0.0,6.0,linear
34,77629,3383,0.0765722,0.83278,0.959085,0.5,0.5,6.5,0.0,6.0,linear
35,75342,2767,0.0698944,0.853901,0.966753,0.5,0.5,6.5,0.0,6.0,linear
36,72615,2192,0.0632885,0.873767,0.974055,0.5,0.5,6.5,0.0,6.0,linear
37,70269,1698,0.0549711,0.893744,0.979983,0.5,0.5,6.5,0.0,6.0,linear
38,68316,1342,0.0455745,0.91425,0.984743,0.5,0.5,6.5,0.0,6.0,linear
39,65886,1029,0.0376067,0.930838,0.989206,0.5,0.5,6.5,0.0,6.0,linear
40,64591,758,0.0307267,0.945474,0.992867,0.5,0.5,6.5,0.0,6.0,linear
41,62987,542,0.0243569,0.958217,0.994993,0.5,0.5,6.5,0.0,6.0,linear
42,62481,385,0.0186657,0.968694,0.996797,0.5,0.5,6.5,0.0,6.0,linear
43,61430,299,0.0135417,0.977574,0.997847,0.5,0.5,6.5,0.0,6.0,linear
44,60490,207,0.0102586,0.98359,0.998685,0.5,0.5,6.5,0.0,6.0,linear
45,60159,129,0.00737097,0.988499,0.999243,0.5,0.5,6.5,0.0,6.0,linear
46,59632,85,0.00514434,0.992408,0.999517,0.5,0.5,6.5,0.0,6.0,linear
47,59093,59,0.00338407,0.99484,0.999697,0.5,0.5,6.5,0.0,6.0,linear
48,59053,45,0.00211035,0.996818,0.999814,0.5,0.5,6.5,0.0,6.0,linear
49,59031,29,0.00152068,0.997803,0.999899,0.5,0.5,6.5,0.0,6.0,linear
50,58910,20,0.000974362,0.9985,0.999966,0.5,0.5,6.5,0.0,6.0,linear
51,58715,11,0.000536134,0.999209,0.999983,0.5,0.5,6.5,0.0,6.0,linear
52,58739,4,0.000425293,0.999447,1.0,0.5,0.5,6.5,0.0,6.0,linear
53,58561,2,0.000230478,0.999744,1.0,0.5,0.5,6.5,0.0,6.0,linear
54,58506,2,0.000162357,0.999838,1.0,0.5,0.5,6.5,0.0,6.0,linear
55,58874,1,8.49127e-05,0.999915,1.0,0.5,0.5,6.5,0.0,6.0,linear
56,58676,0,7.66806e-05,0.999923,1.0,0.5,0.5,6.5,0.0,6.0,linear

