generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78211,49097,0.0,0.0,0.0,0.5,0.5,0.55,0.0,6.0,linear
2,77712,48955,0.0,0.0,0.0,0.5,0.5,0.55,0.0,6.0,linear
3,80426,50626,0.0,0.0,0.0,0.5,0.5,0.55,0.0,6.0,linear
4,80288,50693,0.0,0.0,0.0,0.5,0.5,0.55,0.0,6.0,linear
5,79595,50636,0.0,0.0,0.0,0.5,0.5,0.55,0.0,6.0,linear
6,78282,50222,0.0,0.0,0.0,0.5,0.5,0.55,0.0,6.0,linear
7,77721,49915,0.0,0.0,0.0,0.5,0.5,0.55,0.0,6.0,linear
8,77473,49508,0.0,0.0,0.0,0.5,0.5,0.55,0.0,6.0,linear
9,78368,49786,0.0,0.0,0.0,0.5,0.5,0.55,0.0,6.0,linear
10,79011,50093,0.0,0.0,0.0,0.5,0.5,0.55,0.0,6.0,linear
11,83447,50745,0.0,0.029713,0.029713,0.5,0.5,0.55,0.0,6.0,linear
12,84689,50691,0.0,0.04859,0.0523443,0.5,0.5,0.55,0.0,6.0,linear
13,82404,49444,0.0,0.0569056,0.0691924,0.5,0.5,0.55,0.0,6.0,linear
14,81268,48472,0.0,0.0678055,0.0911937,0.5,0.5,0.55,0.0,6.0,linear
15,82204,48446,0.0,0.0796709,0.115091,0.5,0.5,0.55,0.0,6.0,linear
16,83443,48488,0.0,0.0925567,0.141261,0.5,0.5,0.55,0.0,6.0,linear
17,85384,48841,0.0,0.105539,0.166525,0.5,0.5,0.55,0.0,6.0,linear
18,85689,48774,0.0,0.119643,0.193043,0.5,0.5,0.55,0.0,6.0,linear
19,85961,48818,0.0,0.131235,0.215771,0.5,0.5,0.55,0.0,6.0,linear
20,85930,48543,0.0,0.144189,0.239048,0.5,0.5,0.55,0.0,6.0,linear
21,85950,47923,0.0,0.158532,0.265203,0.5,0.5,0.55,0.0,6.0,linear
22,86713,47742,0.0,0.171624,0.288766,0.5,0.5,0.55,0.0,6.0,linear
23,87429,47843,0.0,0.182762,0.308776,0.5,0.5,0.55,0.0,6.0,linear
24,87919,47632,0.0,0.197698,0.333548,0.5,0.5,0.55,0.0,6.0,linear
25,88129,47281,0.0,0.211237,0.357624,0.5,0.5,0.55,0.0,6.0,linear
26,88530,46955,0.0,0.22606,0.383018,0.5,0.5,0.55,0.0,6.0,linear
27,88885,46477,0.0,0.240065,0.406484,0.5,0.5,0.55,0.0,6.0,linear
28,88482,45705,0.0,0.254572,0.429506,0.5,0.5,0.55,0.0,6.0,linear
29,88528,45081,0.0,0.271523,0.456271,0.5,0.5,0.55,0.0,6.0,linear
30,89191,44688,0.0,0.286485,0.479464,0.5,0.5,0.55,0.0,6.0,linear
31,88464,43574,0.0,0.304117,0.505291,0.5,0.5,0.55,0.0,6.0,linear
32,88958,43172,0.0,0.321206,0.530929,0.5,0.5,0.55,0.0,6.0,linear
33,88631,42547,0.0,0.338412,0.556233,0.5,0.5,0.55,0.0,6.0,linear
34,87791,41367,0.0,0.355672,0.580597,0.5,0.5,0.55,0.0,6.0,linear
