generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,77795,48862,0.0,0.0,0.0,0.5,0.5,5.5,0.0,6.0,linear
2,77721,48775,0.0,0.0,0.0,0.5,0.5,5.5,0.0,6.0,linear
3,80482,50315,0.0,0.0,0.0,0.5,0.5,5.5,0.0,6.0,linear
4,80995,50955,0.0,0.0,0.0,0.5,0.5,5.5,0.0,6.0,linear
5,78407,49965,0.0,0.0,0.0,0.5,0.5,5.5,0.0,6.0,linear
6,77314,49500,0.0,0.0,0.0,0.5,0.5,5.5,0.0,6.0,linear
7,79220,50291,0.0,0.0,0.0,0.5,0.5,5.5,0.0,6.0,linear
8,79633,50323,0.0,0.0,0.0,0.5,0.5,5.5,0.0,6.0,linear
9,79368,50273,0.0,0.0,0.0,0.5,0.5,5.5,0.0,6.0,linear
10,78310,49793,0.0,0.0,0.0,0.5,0.5,5.5,0.0,6.0,linear
11,111490,49938,0.0,0.235948,0.235948,0.5,0.5,5.5,0.0,6.0,linear
12,128496,50170,0.0,0.332261,0.347357,0.5,0.5,5.5,0.0,6.0,linear
13,126650,48326,0.0,0.363339,0.405165,0.5,0.5,5.5,0.0,6.0,linear
14,123069,45055,0.000650824,0.397676,0.473542,0.5,0.5,5.5,0.0,6.0,linear
15,122657,42863,0.00282082,0.431638,0.544458,0.5,0.5,5.5,0.0,6.0,linear
16,124286,41476,0.00696219,0.466942,0.61064,0.5,0.5,5.5,0.0,6.0,linear
17,124163,38889,0.013981,0.504071,0.671877,0.5,0.5,5.5,0.0,6.0,linear
18,123631,36341,0.0238984,0.540077,0.725663,0.5,0.5,5.5,0.0,6.0,linear
19,123324,34475,0.0357743,0.570793,0.767144,0.5,0.5,5.5,0.0,6.0,linear
20,123271,32785,0.0490122,0.600236,0.802471,0.5,0.5,5.5,0.0,6.0,linear
21,122380,30809,0.0627082,0.625576,0.832078,0.5,0.5,5.5,0.0,6.0,linear
