generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78391,49418,0.0,0.0,0.0,0.5,0.5,6.5,0.0,6.0,linear
2,78369,49369,0.0,0.0,0.0,0.5,0.5,6.5,0.0,6.0,linear
3,80171,50587,0.0,0.0,0.0,0.5,0.5,6.5,0.0,6.0,linear
4,79396,50439,0.0,0.0,0.0,0.5,0.5,6.5,0.0,6.0,linear
5,77216,49431,0.0,0.0,0.0,0.5,0.5,6.5,0.0,6.0,linear
6,78003,49829,0.0,0.0,0.0,0.5,0.5,6.5,0.0,6.0,linear
7,78789,49910,0.0,0.0,0.0,0.5,0.5,6.5,0.0,6.0,linear
8,79257,50300,0.0,0.0,0.0,0.5,0.5,6.5,0.0,6.0,linear
9,77794,49650,0.0,0.0,0.0,0.5,0.5,6.5,0.0,6.0,linear
10,77943,49736,0.0,0.0,0.0,0.5,0.5,6.5,0.0,6.0,linear
11,117051,49773,0.0,0.26705,0.26705,0.5,0.5,6.5,0.0,6.0,linear
12,137295,49862,0.0,0.367253,0.383842,0.5,0.5,6.5,0.0,6.0,linear
13,135686,47725,0.0,0.395236,0.434845,0.5,0.5,6.5,0.0,6.0,linear
14,130727,43150,0.000284002,0.427753,0.49847,0.5,0.5,6.5,0.0,6.0,linear
15,128264,38780,0.00109445,0.457488,0.561419,0.5,0.5,6.5,0.0,6.0,linear
16,127513,34638,0.00307797,0.484001,0.618326,0.5,0.5,6.5,0.0,6.0,linear
17,127812,30737,0.0066484,0.506878,0.666522,0.5,0.5,6.5,0.0,6.0,linear
18,126753,26898,0.0121276,0.527923,0.70663,0.5,0.5,6.5,0.0,6.0,linear
19,125247,24082,0.0198664,0.546324,0.737993,0.5,0.5,6.5,0.0,6.0,linear
20,123553,21628,0.0289057,0.564791,0.763532,0.5,0.5,6.5,0.0,6.0,linear
21,120550,19496,0.0394531,0.580013,0.782518,0.5,0.5,6.5,0.0,6.0,linear
22,117991,17665,0.0506219,0.596267,0.800111,0.5,0.5,6.5,0.0,6.0,linear
23,114115,15864,0.0610892,0.609825,0.81443,0.5,0.5,6.5,0.0,6.0,linear
24,110882,14300,0.0705625,0.628165,0.830302,0.5,0.5,6.5,0.0,6.0,linear
25,107454,12843,0.0780654,0.644063,0.84515,0.5,0.5,6.5,0.0,6.0,linear
26,104577,11386,0.083452,0.661935,0.860638,0.5,0.5,6.5,0.0,6.0,linear
27,100955,10072,0.0885027,0.677776,0.872512,0.5,0.5,6.5,0.0,6.0,linear
28,97327,8862,0.0915833,0.695977,0.88551,0.5,0.5,6.5,0.0,6.0,linear
29,93837,7639,0.0915067,0.716321,0.89716,0.5,0.5,6.5,0.0,6.0,linear
30,89999,6626,0.0910329,0.735296,0.907505,0.5,0.5,6.5,0.0,6.0,linear
31,86511,5654,0.090092,0.754176,0.919105,0.5,0.5,6.5,0.0,6.0,linear
32,83368,4814,0.0860223,0.774933,0.929133,0.5,0.5,6.5,0.0,6.0,linear
33,80681,3994,0.0803265,0.797494,0.939441,0.5,0.5,6.5,0.0,6.0,linear
34,77516,3287,0.074935,0.818133,0.948365,0.5,0.5,6.5,0.0,6.0,linear
35,74743,2664,0.0687193,0.839767,0.957638,0.5,0.5,6.5,0.0,6.0,linear
36,72220,2071,0.0611417,0.862045,0.965434,0.5,0.5,6.5,0.0,6.0,linear
37,69778,1687,0.0533706,0.883139,0.972007,0.5,0.5,6.5,0.0,6.0,linear
38,67724,1329,0.0469242,0.901338,0.977867,0.5,0.5,6.5,0.0,6.0,linear
39,65825,1035,0.0385084,0.920337,0.983162,0.5,0.5,6.5,0.0,6.0,linear
40,64278,777,0.0312209,0.935822,0.987781,0.5,0.5,6.5,0.0,6.0,linear
41,62944,560,0.024588,0.950319,0.991233,0.5,0.5,6.5,0.0,6.0,linear
42,61908,408,0.0189678,0.961008,0.993993,0.5,0.5,6.5,0.0,6.0,linear
43,61221,295,0.014141,0.971694,0.995999,0.5,0.5,6.5,0.0,6.0,linear
44,60545,204,0.0104943,0.979377,0.997563,0.5,0.5,6.5,0.0,6.0,linear
45,60068,130,0.00730119,0.986337,0.998451,0.5,0.5,6.5,0.0,6.0,linear
46,59409,88,0.00494578,0.99122,0.999165,0.5,0.5,6.5,0.0,6.0,linear
47,59135,56,0.00335672,0.994246,0.999529,0.5,0.5,6.5,0.0,6.0,linear
48,58898,35,0.00256059,0.995969,0.999679,0.5,0.5,6.5,0.0,6.0,linear
49,58944,21,0.00179503,0.997409,0.999831,0.5,0.5,6.5,0.0,6.0,linear
50,58822,9,0.00111253,0.998395,0.999915,0.5,0.5,6.5,0.0,6.0,linear
51,58871,7,0.000721464,0.999066,0.999966,0.5,0.5,6.5,0.0,6.0,linear
52,58711,4,0.000468245,0.999438,1.0,0.5,0.5,6.5,0.0,6.0,linear
53,58785,2,0.000170077,0.999804,1.0,0.5,0.5,6.5,0.0,6.0,linear
54,58652,2,8.52486e-05,0.999915,1.0,0.5,0.5,6.5,0.0,6.0,linear
55,58607,0,2.55925e-05,0.999974,1.0,0.5,0.5,6.5,0.0,6.0,linear

