generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,77888,49087,0.0,0.0,0.0,0.5,0.5,0.6,0.0,6.0,linear
2,77850,48864,0.0,0.0,0.0,0.5,0.5,0.6,0.0,6.0,linear
3,79752,50229,0.0,0.0,0.0,0.5,0.5,0.6,0.0,6.0,linear
4,80242,50704,0.0,0.0,0.0,0.5,0.5,0.6,0.0,6.0,linear
5,78833,50250,0.0,0.0,0.0,0.5,0.5,0.6,0.0,6.0,linear
6,77231,49422,0.0,0.0,0.0,0.5,0.5,0.6,0.0,6.0,linear
7,77305,49378,0.0,0.0,0.0,0.5,0.5,0.6,0.0,6.0,linear
8,79754,50561,0.0,0.0,0.0,0.5,0.5,0.6,0.0,6.0,linear
9,79401,50238,0.0,0.0,0.0,0.5,0.5,0.6,0.0,6.0,linear
10,78517,49680,0.0,0.0,0.0,0.5,0.5,0.6,0.0,6.0,linear
11,82248,49879,0.0,0.0326659,0.0326659,0.5,0.5,0.6,0.0,6.0,linear
12,84990,50613,0.0,0.0529257,0.0577026,0.5,0.5,0.6,0.0,6.0,linear
13,84514,50113,0.0,0.0614236,0.0744183,0.5,0.5,0.6,0.0,6.0,linear
14,82436,48561,0.0,0.0727138,0.0961039,0.5,0.5,0.6,0.0,6.0,linear
15,82045,48082,0.0,0.0841746,0.119703,0.5,0.5,0.6,0.0,6.0,linear
16,82954,47797,0.0,0.0950127,0.142692,0.5,0.5,0.6,0.0,6.0,linear
17,84671,48056,0.0,0.106977,0.166991,0.5,0.5,0.6,0.0,6.0,linear
18,85211,47654,0.0,0.118267,0.1884,0.5,0.5,0.6,0.0,6.0,linear
19,85611,47523,0.0,0.129535,0.209885,0.5,0.5,0.6,0.0,6.0,linear
20,86384,47430,0.0,0.140684,0.230367,0.5,0.5,0.6,0.0,6.0,linear
21,85967,46661,0.0,0.151403,0.251131,0.5,0.5,0.6,0.0,6.0,linear
22,86756,46345,0.0,0.161746,0.270467,0.5,0.5,0.6,0.0,6.0,linear
23,87272,46141,0.0,0.1733,0.291784,0.5,0.5,0.6,0.0,6.0,linear
24,87855,46013,0.0,0.184132,0.311053,0.5,0.5,0.6,0.0,6.0,linear
25,88599,45976,0.0,0.19339,0.327424,0.5,0.5,0.6,0.0,6.0,linear
