generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78480,49547,0.0,0.0,0.0,0.5,0.5,0.85,0.0,6.0,linear
2,78637,49603,0.0,0.0,0.0,0.5,0.5,0.85,0.0,6.0,linear
3,79159,49995,0.0,0.0,0.0,0.5,0.5,0.85,0.0,6.0,linear
4,78647,49761,0.0,0.0,0.0,0.5,0.5,0.85,0.0,6.0,linear
5,78199,49848,0.0,0.0,0.0,0.5,0.5,0.85,0.0,6.0,linear
6,78745,50185,0.0,0.0,0.0,0.5,0.5,0.85,0.0,6.0,linear
7,78433,50039,0.0,0.0,0.0,0.5,0.5,0.85,0.0,6.0,linear
8,77968,49815,0.0,0.0,0.0,0.5,0.5,0.85,0.0,6.0,linear
9,77998,49828,0.0,0.0,0.0,0.5,0.5,0.85,0.0,6.0,linear
10,78076,49798,0.0,0.0,0.0,0.5,0.5,0.85,0.0,6.0,linear
11,84083,50273,0.0,0.0452717,0.0452717,0.5,0.5,0.85,0.0,6.0,linear
12,86347,50050,0.0,0.0739364,0.0803659,0.5,0.5,0.85,0.0,6.0,linear
13,85314,49441,0.0,0.0858763,0.104647,0.5,0.5,0.85,0.0,6.0,linear
14,85377,48922,0.0,0.100985,0.133807,0.5,0.5,0.85,0.0,6.0,linear
15,84912,47990,0.0,0.119454,0.169986,0.5,0.5,0.85,0.0,6.0,linear
16,85967,47913,0.0,0.136288,0.204879,0.5,0.5,0.85,0.0,6.0,linear
17,87068,47664,0.0,0.154797,0.24031,0.5,0.5,0.85,0.0,6.0,linear
18,87926,47618,0.0,0.172293,0.274569,0.5,0.5,0.85,0.0,6.0,linear
19,89297,47652,0.0,0.190932,0.308766,0.5,0.5,0.85,0.0,6.0,linear
20,89549,47450,0.0,0.209498,0.341845,0.5,0.5,0.85,0.0,6.0,linear
