generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78258,48932,0.0,0.0,0.0,0.5,0.5,0.2,0.0,6.0,linear
2,77803,48834,0.0,0.0,0.0,0.5,0.5,0.2,0.0,6.0,linear
3,80473,50559,0.0,0.0,0.0,0.5,0.5,0.2,0.0,6.0,linear
4,80944,51108,0.0,0.0,0.0,0.5,0.5,0.2,0.0,6.0,linear
5,79336,50705,0.0,0.0,0.0,0.5,0.5,0.2,0.0,6.0,linear
6,77662,50100,0.0,0.0,0.0,0.5,0.5,0.2,0.0,6.0,linear
7,76828,49465,0.0,0.0,0.0,0.5,0.5,0.2,0.0,6.0,linear
8,77664,49590,0.0,0.0,0.0,0.5,0.5,0.2,0.0,6.0,linear
9,79531,50204,0.0,0.0,0.0,0.5,0.5,0.2,0.0,6.0,linear
10,79548,50338,0.0,0.0,0.0,0.5,0.5,0.2,0.0,6.0,linear
11,79974,50099,0.0,0.0108992,0.0108992,0.5,0.5,0.2,0.0,6.0,linear
12,79294,49658,0.0,0.0180008,0.0197934,0.5,0.5,0.2,0.0,6.0,linear
13,79364,49549,0.0,0.0215799,0.0264925,0.5,0.5,0.2,0.0,6.0,linear
14,79653,49267,0.0,0.0255241,0.0343567,0.5,0.5,0.2,0.0,6.0,linear
15,80133,49399,0.0,0.0294634,0.0428501,0.5,0.5,0.2,0.0,6.0,linear
16,80537,49486,0.0,0.0345711,0.052837,0.5,0.5,0.2,0.0,6.0,linear
17,80527,49314,0.0,0.0396882,0.0629745,0.5,0.5,0.2,0.0,6.0,linear
18,81336,49723,0.0,0.0454611,0.0737018,0.5,0.5,0.2,0.0,6.0,linear
19,81751,49651,0.0,0.0505792,0.0837377,0.5,0.5,0.2,0.0,6.0,linear
20,81080,49297,0.0,0.0541853,0.0914522,0.5,0.5,0.2,0.0,6.0,linear
21,81351,49188,0.0,0.0592999,0.101397,0.5,0.5,0.2,0.0,6.0,linear
22,81798,49165,0.0,0.0654181,0.112876,0.5,0.5,0.2,0.0,6.0,linear
23,82739,49475,0.0,0.0702464,0.121892,0.5,0.5,0.2,0.0,6.0,linear
24,82550,49224,0.0,0.0746601,0.130904,0.5,0.5,0.2,0.0,6.0,linear
25,81971,48885,0.0,0.0793041,0.13984,0.5,0.5,0.2,0.0,6.0,linear
26,83521,49558,0.0,0.0838126,0.148399,0.5,0.5,0.2,0.0,6.0,linear
27,83693,49384,0.0,0.0893065,0.158402,0.5,0.5,0.2,0.0,6.0,linear
28,83320,48984,0.0,0.0945632,0.168216,0.5,0.5,0.2,0.0,6.0,linear
29,82762,48611,0.0,0.0996156,0.178376,0.5,0.5,0.2,0.0,6.0,linear
30,83752,48798,0.0,0.105083,0.188554,0.5,0.5,0.2,0.0,6.0,linear
