generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,77931,48713,0.0,0.0,0.0,0.5,0.5,2.0,0.0,6.0,linear
2,77781,48572,0.0,0.0,0.0,0.5,0.5,2.0,0.0,6.0,linear
3,79963,50034,0.0,0.0,0.0,0.5,0.5,2.0,0.0,6.0,linear
4,81489,51255,0.0,0.0,0.0,0.5,0.5,2.0,0.0,6.0,linear
5,80305,51003,0.0,0.0,0.0,0.5,0.5,2.0,0.0,6.0,linear
6,77092,49736,0.0,0.0,0.0,0.5,0.5,2.0,0.0,6.0,linear
7,77291,49614,0.0,0.0,0.0,0.5,0.5,2.0,0.0,6.0,linear
8,78329,49840,0.0,0.0,0.0,0.5,0.5,2.0,0.0,6.0,linear
9,78588,49764,0.0,0.0,0.0,0.5,0.5,2.0,0.0,6.0,linear
10,78778,49859,0.0,0.0,0.0,0.5,0.5,2.0,0.0,6.0,linear
11,91238,50252,0.0,0.101411,0.101411,0.5,0.5,2.0,0.0,6.0,linear
12,96633,50272,0.0,0.154064,0.1653,0.5,0.5,2.0,0.0,6.0,linear
13,96048,49289,0.0,0.173569,0.202192,0.5,0.5,2.0,0.0,6.0,linear
14,93051,46574,0.000303496,0.196443,0.247604,0.5,0.5,2.0,0.0,6.0,linear
15,91572,44188,0.00151682,0.21868,0.293944,0.5,0.5,2.0,0.0,6.0,linear
16,92228,42447,0.00419737,0.240086,0.339272,0.5,0.5,2.0,0.0,6.0,linear
17,93355,41005,0.00872797,0.259746,0.37986,0.5,0.5,2.0,0.0,6.0,linear
18,93887,39426,0.0150982,0.276618,0.412573,0.5,0.5,2.0,0.0,6.0,linear
19,93521,38041,0.0239409,0.289826,0.438582,0.5,0.5,2.0,0.0,6.0,linear
20,94469,37577,0.0341209,0.302559,0.461298,0.5,0.5,2.0,0.0,6.0,linear
21,94560,36603,0.0451288,0.315707,0.484376,0.5,0.5,2.0,0.0,6.0,linear
22,94434,35491,0.0571598,0.324218,0.500411,0.5,0.5,2.0,0.0,6.0,linear
23,94006,34726,0.0688958,0.334371,0.518281,0.5,0.5,2.0,0.0,6.0,linear
24,93274,33470,0.0816229,0.344808,0.536016,0.5,0.5,2.0,0.0,6.0,linear
25,92641,32440,0.0955651,0.352829,0.549641,0.5,0.5,2.0,0.0,6.0,linear
26,93038,31844,0.107544,0.36054,0.562167,0.5,0.5,2.0,0.0,6.0,linear
27,91905,31047,0.120545,0.368064,0.574262,0.5,0.5,2.0,0.0,6.0,linear
28,91548,30323,0.131692,0.37403,0.583474,0.5,0.5,2.0,0.0,6.0,linear
29,91208,29648,0.14234,0.380692,0.594891,0.5,0.5,2.0,0.0,6.0,linear
30,90685,29150,0.152511,0.384309,0.601382,0.5,0.5,2.0,0.0,6.0,linear
31,89320,28234,0.160527,0.389516,0.610062,0.5,0.5,2.0,0.0,6.0,linear
32,89084,27740,0.168111,0.393802,0.61524,0.5,0.5,2.0,0.0,6.0,linear
33,88476,27170,0.174714,0.399537,0.622269,0.5,0.5,2.0,0.0,6.0,linear
34,87861,26511,0.180476,0.402538,0.627846,0.5,0.5,2.0,0.0,6.0,linear
35,87492,26288,0.18523,0.407659,0.634241,0.5,0.5,2.0,0.0,6.0,linear
36,86971,25726,0.190559,0.409871,0.638155,0.5,0.5,2.0,0.0,6.0,linear
37,86320,25595,0.193548,0.413294,0.643399,0.5,0.5,2.0,0.0,6.0,linear
38,85412,24966,0.196838,0.416122,0.649496,0.5,0.5,2.0,0.0,6.0,linear
39,84892,24597,0.198542,0.42036,0.655724,0.5,0.5,2.0,0.0,6.0,linear
40,84719,24136,0.200709,0.422164,0.656835,0.5,0.5,2.0,0.0,6.0,linear
41,83680,23945,0.202678,0.424823,0.659625,0.5,0.5,2.0,0.0,6.0,linear
42,83616,23630,0.204018,0.427175,0.663307,0.5,0.5,2.0,0.0,6.0,linear
43,83042,23345,0.205223,0.430773,0.668748,0.5,0.5,2.0,0.0,6.0,linear
44,82123,23084,0.206702,0.435697,0.674966,0.5,0.5,2.0,0.0,6.0,linear
45,81377,22370,0.206688,0.440284,0.680441,0.5,0.5,2.0,0.0,6.0,linear
46,81013,21988,0.207547,0.443327,0.68421,0.5,0.5,2.0,0.0,6.0,linear
47,80295,21592,0.209297,0.445952,0.688269,0.5,0.5,2.0,0.0,6.0,linear
48,79568,21186,0.209308,0.449308,0.691234,0.5,0.5,2.0,0.0,6.0,linear
