generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78040,49285,0.0,0.0,0.0,0.5,0.5,7.5,0.0,6.0,linear
2,78135,49332,0.0,0.0,0.0,0.5,0.5,7.5,0.0,6.0,linear
3,79983,50394,0.0,0.0,0.0,0.5,0.5,7.5,0.0,6.0,linear
4,80570,51023,0.0,0.0,0.0,0.5,0.5,7.5,0.0,6.0,linear
5,78722,50171,0.0,0.0,0.0,0.5,0.5,7.5,0.0,6.0,linear
6,76610,49286,0.0,0.0,0.0,0.5,0.5,7.5,0.0,6.0,linear
7,77685,49628,0.0,0.0,0.0,0.5,0.5,7.5,0.0,6.0,linear
8,79931,50673,0.0,0.0,0.0,0.5,0.5,7.5,0.0,6.0,linear
9,80061,50609,0.0,0.0,0.0,0.5,0.5,7.5,0.0,6.0,linear
10,78074,49854,0.0,0.0,0.0,0.5,0.5,7.5,0.0,6.0,linear
11,121824,49177,0.0,0.298372,0.298372,0.5,0.5,7.5,0.0,6.0,linear
12,146298,49979,0.0,0.401048,0.416766,0.5,0.5,7.5,0.0,6.0,linear
13,144509,47564,0.0,0.430994,0.469314,0.5,0.5,7.5,0.0,6.0,linear
14,138872,42059,0.000208632,0.464043,0.534781,0.5,0.5,7.5,0.0,6.0,linear
15,136157,37539,0.000954529,0.491085,0.598388,0.5,0.5,7.5,0.0,6.0,linear
16,136807,33286,0.00250197,0.517966,0.65506,0.5,0.5,7.5,0.0,6.0,linear
17,135951,28512,0.00522427,0.541467,0.703677,0.5,0.5,7.5,0.0,6.0,linear
18,133898,24082,0.00961918,0.561936,0.741278,0.5,0.5,7.5,0.0,6.0,linear
19,131310,21147,0.0159919,0.579099,0.76865,0.5,0.5,7.5,0.0,6.0,linear
20,129058,18684,0.0242497,0.594007,0.788306,0.5,0.5,7.5,0.0,6.0,linear
21,125712,16681,0.0329517,0.610037,0.807543,0.5,0.5,7.5,0.0,6.0,linear
22,121899,14606,0.0426389,0.624218,0.822489,0.5,0.5,7.5,0.0,6.0,linear
23,118670,13046,0.0514063,0.641117,0.836752,0.5,0.5,7.5,0.0,6.0,linear
24,114070,11468,0.0601537,0.659109,0.852161,0.5,0.5,7.5,0.0,6.0,linear
25,110093,9969,0.0672577,0.677781,0.867211,0.5,0.5,7.5,0.0,6.0,linear
26,106159,8452,0.0717836,0.697346,0.881028,0.5,0.5,7.5,0.0,6.0,linear
27,102081,7293,0.0746164,0.718445,0.893387,0.5,0.5,7.5,0.0,6.0,linear
28,98078,6267,0.075856,0.739257,0.906589,0.5,0.5,7.5,0.0,6.0,linear
29,94494,5211,0.0744799,0.759747,0.917955,0.5,0.5,7.5,0.0,6.0,linear
30,91254,4374,0.0731931,0.78159,0.929854,0.5,0.5,7.5,0.0,6.0,linear
31,87942,3496,0.0690539,0.804662,0.940688,0.5,0.5,7.5,0.0,6.0,linear
32,84662,2784,0.0629888,0.829461,0.950635,0.5,0.5,7.5,0.0,6.0,linear
33,82164,2189,0.0566916,0.853197,0.960081,0.5,0.5,7.5,0.0,6.0,linear
34,79432,1631,0.0498615,0.87466,0.96894,0.5,0.5,7.5,0.0,6.0,linear
35,77120,1242,0.0420987,0.897233,0.976392,0.5,0.5,7.5,0.0,6.0,linear
36,75125,860,0.0340288,0.919518,0.983321,0.5,0.5,7.5,0.0,6.0,linear
37,73138,608,0.025546,0.940171,0.988315,0.5,0.5,7.5,0.0,6.0,linear
38,71499,421,0.0193268,0.955789,0.992163,0.5,0.5,7.5,0.0,6.0,linear
39,70355,267,0.0147626,0.967483,0.994935,0.5,0.5,7.5,0.0,6.0,linear
40,69875,159,0.00983261,0.977924,0.996946,0.5,0.5,7.5,0.0,6.0,linear
41,68940,93,0.00684932,0.984742,0.998232,0.5,0.5,7.5,0.0,6.0,linear
42,67958,49,0.00418468,0.990986,0.999062,0.5,0.5,7.5,0.0,6.0,linear
43,68242,26,0.00252913,0.994679,0.999532,0.5,0.5,7.5,0.0,6.0,linear
44,67895,20,0.00158838,0.996764,0.999618,0.5,0.5,7.5,0.0,6.0,linear
45,67626,12,0.000908581,0.998205,0.999778,0.5,0.5,7.5,0.0,6.0,linear
46,67435,4,0.000600098,0.9988,0.999911,0.5,0.5,7.5,0.0,6.0,linear
47,67389,3,0.000244803,0.999444,0.999955,0.5,0.5,7.5,0.0,6.0,linear
48,67419,2,0.00016312,0.9996,0.99997,0.5,0.5,7.5,0.0,6.0,linear
49,67401,1,4.45097e-05,0.999889,0.999985,0.5,0.5,7.5,0.0,6.0,linear
50,67481,0,2.22285e-05,0.999963,1.0,0.5,0.5,7.5,0.0,6.0,linear

