generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78293,49119,0.0,0.0,0.0,0.5,0.5,0.1,0.0,6.0,linear
2,78359,49124,0.0,0.0,0.0,0.5,0.5,0.1,0.0,6.0,linear
3,80104,50355,0.0,0.0,0.0,0.5,0.5,0.1,0.0,6.0,linear
4,80656,50929,0.0,0.0,0.0,0.5,0.5,0.1,0.0,6.0,linear
5,78675,50192,0.0,0.0,0.0,0.5,0.5,0.1,0.0,6.0,linear
6,78411,50101,0.0,0.0,0.0,0.5,0.5,0.1,0.0,6.0,linear
7,77840,49749,0.0,0.0,0.0,0.5,0.5,0.1,0.0,6.0,linear
8,78236,50045,0.0,0.0,0.0,0.5,0.5,0.1,0.0,6.0,linear
9,78202,49795,0.0,0.0,0.0,0.5,0.5,0.1,0.0,6.0,linear
10,78024,49692,0.0,0.0,0.0,0.5,0.5,0.1,0.0,6.0,linear
11,79816,50428,0.0,0.00557734,0.00557734,0.5,0.5,0.1,0.0,6.0,linear
12,80226,50452,0.0,0.00943195,0.0103054,0.5,0.5,0.1,0.0,6.0,linear
13,78698,49681,0.0,0.0111596,0.0137242,0.5,0.5,0.1,0.0,6.0,linear
14,79162,49721,0.0,0.0132142,0.0179865,0.5,0.5,0.1,0.0,6.0,linear
15,79268,49801,0.0,0.0156396,0.0230784,0.5,0.5,0.1,0.0,6.0,linear
16,79668,49796,0.0,0.0190089,0.029546,0.5,0.5,0.1,0.0,6.0,linear
17,79735,49819,0.0,0.0224035,0.0361731,0.5,0.5,0.1,0.0,6.0,linear
18,80907,50398,0.0,0.0246767,0.0411506,0.5,0.5,0.1,0.0,6.0,linear
19,80723,50368,0.0,0.0278627,0.0473006,0.5,0.5,0.1,0.0,6.0,linear
20,81030,50286,0.0,0.03103,0.0535117,0.5,0.5,0.1,0.0,6.0,linear
21,79959,49809,0.0,0.0349529,0.0609331,0.5,0.5,0.1,0.0,6.0,linear
22,79580,49467,0.0,0.0384176,0.0676842,0.5,0.5,0.1,0.0,6.0,linear
23,80545,49710,0.0,0.0419643,0.0747648,0.5,0.5,0.1,0.0,6.0,linear
24,81698,49975,0.0,0.0454586,0.0816746,0.5,0.5,0.1,0.0,6.0,linear
25,81248,49866,0.0,0.0495651,0.0893213,0.5,0.5,0.1,0.0,6.0,linear
26,81839,50105,0.0,0.0531506,0.0960982,0.5,0.5,0.1,0.0,6.0,linear
27,82074,50614,0.0,0.0572159,0.104443,0.5,0.5,0.1,0.0,6.0,linear
28,82123,50389,0.0,0.0612846,0.112382,0.5,0.5,0.1,0.0,6.0,linear
29,81251,49843,0.0,0.0665416,0.122356,0.5,0.5,0.1,0.0,6.0,linear
30,81546,49863,0.0,0.0706447,0.130447,0.5,0.5,0.1,0.0,6.0,linear
31,82588,50115,0.0,0.0755126,0.139593,0.5,0.5,0.1,0.0,6.0,linear
32,82847,50052,0.0,0.0804551,0.148925,0.5,0.5,0.1,0.0,6.0,linear
