generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78165,48932,0.0,0.0,0.0,0.5,0.5,9.0,0.0,6.0,linear
2,77957,49060,0.0,0.0,0.0,0.5,0.5,9.0,0.0,6.0,linear
3,79943,50279,0.0,0.0,0.0,0.5,0.5,9.0,0.0,6.0,linear
4,79912,50500,0.0,0.0,0.0,0.5,0.5,9.0,0.0,6.0,linear
5,78670,49950,0.0,0.0,0.0,0.5,0.5,9.0,0.0,6.0,linear
6,77854,49708,0.0,0.0,0.0,0.5,0.5,9.0,0.0,6.0,linear
7,79393,50372,0.0,0.0,0.0,0.5,0.5,9.0,0.0,6.0,linear
8,79245,50352,0.0,0.0,0.0,0.5,0.5,9.0,0.0,6.0,linear
9,78855,50051,0.0,0.0,0.0,0.5,0.5,9.0,0.0,6.0,linear
10,77742,49732,0.0,0.0,0.0,0.5,0.5,9.0,0.0,6.0,linear
11,131824,49712,0.0,0.336371,0.336371,0.5,0.5,9.0,0.0,6.0,linear
12,159429,49693,0.0,0.446461,0.463309,0.5,0.5,9.0,0.0,6.0,linear
13,158587,48444,0.0,0.476631,0.520178,0.5,0.5,9.0,0.0,6.0,linear
14,155941,45660,0.000784601,0.511605,0.58879,0.5,0.5,9.0,0.0,6.0,linear
15,155062,43251,0.00309053,0.549515,0.659211,0.5,0.5,9.0,0.0,6.0,linear
16,154265,40186,0.00739188,0.587141,0.725501,0.5,0.5,9.0,0.0,6.0,linear
17,154239,37596,0.01424,0.623265,0.783723,0.5,0.5,9.0,0.0,6.0,linear
18,154456,35259,0.024025,0.658741,0.832328,0.5,0.5,9.0,0.0,6.0,linear
19,154297,33040,0.0358542,0.689539,0.868756,0.5,0.5,9.0,0.0,6.0,linear
20,153674,30709,0.0483287,0.718334,0.896716,0.5,0.5,9.0,0.0,6.0,linear
21,152770,28334,0.0606214,0.743526,0.918905,0.5,0.5,9.0,0.0,6.0,linear
22,150714,26224,0.0724101,0.764443,0.936069,0.5,0.5,9.0,0.0,6.0,linear
23,148819,24021,0.0839933,0.782495,0.950011,0.5,0.5,9.0,0.0,6.0,linear
24,146319,22192,0.0940786,0.797622,0.960345,0.5,0.5,9.0,0.0,6.0,linear
25,143385,20336,0.103026,0.810503,0.968554,0.5,0.5,9.0,0.0,6.0,linear
26,140832,18709,0.111313,0.820277,0.975591,0.5,0.5,9.0,0.0,6.0,linear
27,139026,17432,0.118233,0.828455,0.981477,0.5,0.5,9.0,0.0,6.0,linear
28,136332,16353,0.123384,0.835589,0.985921,0.5,0.5,9.0,0.0,6.0,linear
29,134066,15339,0.127701,0.840715,0.989529,0.5,0.5,9.0,0.0,6.0,linear
30,131928,14620,0.131438,0.844337,0.992006,0.5,0.5,9.0,0.0,6.0,linear
31,130263,14149,0.134074,0.84769,0.994277,0.5,0.5,9.0,0.0,6.0,linear
32,129080,13629,0.134628,0.85193,0.99584,0.5,0.5,9.0,0.0,6.0,linear
33,127118,13042,0.136491,0.853964,0.997105,0.5,0.5,9.0,0.0,6.0,linear
34,125962,12852,0.137458,0.855756,0.998097,0.5,0.5,9.0,0.0,6.0,linear
35,125002,12575,0.138521,0.856553,0.99861,0.5,0.5,9.0,0.0,6.0,linear
36,124561,12229,0.138327,0.858167,0.998958,0.5,0.5,9.0,0.0,6.0,linear
37,123698,12044,0.137958,0.859523,0.999193,0.5,0.5,9.0,0.0,6.0,linear
38,122972,11837,0.137258,0.861037,0.999415,0.5,0.5,9.0,0.0,6.0,linear
39,122550,11548,0.137173,0.861683,0.999538,0.5,0.5,9.0,0.0,6.0,linear
40,122063,11507,0.136695,0.862432,0.999714,0.5,0.5,9.0,0.0,6.0,linear
41,121573,11276,0.136263,0.863165,0.9998,0.5,0.5,9.0,0.0,6.0,linear
42,121080,11165,0.136016,0.863573,0.999846,0.5,0.5,9.0,0.0,6.0,linear
43,120672,11147,0.135302,0.864395,0.999892,0.5,0.5,9.0,0.0,6.0,linear
44,120353,11096,0.134659,0.865132,0.999919,0.5,0.5,9.0,0.0,6.0,linear
45,120008,11064,0.134411,0.865456,0.999932,0.5,0.5,9.0,0.0,6.0,linear
46,119467,10871,0.133927,0.865958,0.999939,0.5,0.5,9.0,0.0,6.0,linear
47,119622,10805,0.132908,0.866986,0.999952,0.5,0.5,9.0,0.0,6.0,linear
48,119150,10656,0.132074,0.8678,0.999939,0.5,0.5,9.0,0.0,6.0,linear
49,118680,10535,0.132547,0.867354,0.999952,0.5,0.5,9.0,0.0,6.0,linear
50,118569,10421,0.130879,0.869032,0.999959,0.5,0.5,9.0,0.0,6.0,linear
51,118647,10463,0.131346,0.868582,0.999972,0.5,0.5,9.0,0.0,6.0,linear
52,118777,10479,0.131109,0.86885,0.999993,0.5,0.5,9.0,0.0,6.0,linear
53,118537,10511,0.131212,0.868778,1.0,0.5,0.5,9.0,0.0,6.0,linear
54,118658,10455,0.130959,0.869037,1.0,0.5,0.5,9.0,0.0,6.0,linear
55,118429,10414,0.130334,0.869662,1.0,0.5,0.5,9.0,0.0,6.0,linear
56,118345,10259,0.13076,0.869237,1.0,0.5,0.5,9.0,0.0,6.0,linear
57,117849,10200,0.130044,0.869956,1.0,0.5,0.5,9.0,0.0,6.0,linear
58,117645,10081,0.129241,0.870759,1.0,0.5,0.5,9.0,0.0,6.0,linear
59,117368,9905,0.129797,0.870203,1.0,0.5,0.5,9.0,0.0,6.0,linear
60,117237,9823,0.129063,0.870937,1.0,0.5,0.5,9.0,0.0,6.0,linear
61,117080,9826,0.128471,0.871529,1.0,0.5,0.5,9.0,0.0,6.0,linear
62,116247,9666,0.127593,0.872407,1.0,0.5,0.5,9.0,0.0,6.0,linear
63,116324,9753,0.12734,0.87266,1.0,0.5,0.5,9.0,0.0,6.0,linear
64,116327,9803,0.127498,0.872502,1.0,0.5,0.5,9.0,0.0,6.0,linear
65,116719,9858,0.126939,0.873061,1.0,0.5,0.5,9.0,0.0,6.0,linear
66,116522,9744,0.127527,0.872473,1.0,0.5,0.5,9.0,0.0,6.0,linear
67,117158,9760,0.126995,0.873005,1.0,0.5,0.5,9.0,0.0,6.0,linear
68,116585,9839,0.127832,0.872168,1.0,0.5,0.5,9.0,0.0,6.0,linear
69,116672,9883,0.128347,0.871653,1.0,0.5,0.5,9.0,0.0,6.0,linear
70,117006,10021,0.128215,0.871785,1.0,0.5,0.5,9.0,0.0,6.0,linear
71,117254,9951,0.127765,0.872235,1.0,0.5,0.5,9.0,0.0,6.0,linear
72,117006,9932,0.128229,0.871771,1.0,0.5,0.5,9.0,0.0,6.0,linear
73,116912,9953,0.127557,0.872443,1.0,0.5,0.5,9.0,0.0,6.0,linear
74,116776,10025,0.12813,0.87187,1.0,0.5,0.5,9.0,0.0,6.0,linear
75,116477,9918,0.128068,0.871932,1.0,0.5,0.5,9.0,0.0,6.0,linear
76,116656,9988,0.127937,0.872063,1.0,0.5,0.5,9.0,0.0,6.0,linear
77,116785,9969,0.128256,0.871744,1.0,0.5,0.5,9.0,0.0,6.0,linear
78,116619,9853,0.12748,0.87252,1.0,0.5,0.5,9.0,0.0,6.0,linear
79,116264,9720,0.12706,0.87294,1.0,0.5,0.5,9.0,0.0,6.0,linear
80,116435,9728,0.126916,0.873084,1.0,0.5,0.5,9.0,0.0,6.0,linear
81,116135,9564,0.126952,0.873048,1.0,0.5,0.5,9.0,0.0,6.0,linear
82,116377,9584,0.126116,0.873884,1.0,0.5,0.5,9.0,0.0,6.0,linear
83,116046,9676,0.126392,0.873608,1.0,0.5,0.5,9.0,0.0,6.0,linear
84,115620,9612,0.126572,0.873428,1.0,0.5,0.5,9.0,0.0,6.0,linear
85,115761,9636,0.125786,0.874214,1.0,0.5,0.5,9.0,0.0,6.0,linear
86,116053,9601,0.126395,0.873605,1.0,0.5,0.5,9.0,0.0,6.0,linear
87,116468,9609,0.12579,0.87421,1.0,0.5,0.5,9.0,0.0,6.0,linear
88,116156,9590,0.126171,0.873829,1.0,0.5,0.5,9.0,0.0,6.0,linear
89,115989,9652,0.126517,0.873483,1.0,0.5,0.5,9.0,0.0,6.0,linear
90,116062,9611,0.126428,0.873572,1.0,0.5,0.5,9.0,0.0,6.0,linear
91,115829,9658,0.12559,0.87441,1.0,0.5,0.5,9.0,0.0,6.0,linear
92,115691,9636,0.125469,0.874531,1.0,0.5,0.5,9.0,0.0,6.0,linear
93,116311,9652,0.124772,0.875228,1.0,0.5,0.5,9.0,0.0,6.0,linear
94,115901,9631,0.125765,0.874235,1.0,0.5,0.5,9.0,0.0,6.0,linear
95,115383,9649,0.126696,0.873304,1.0,0.5,0.5,9.0,0.0,6.0,linear
96,115423,9560,0.125953,0.874047,1.0,0.5,0.5,9.0,0.0,6.0,linear
97,115278,9484,0.126315,0.873685,1.0,0.5,0.5,9.0,0.0,6.0,linear
98,116230,9740,0.12605,0.87395,1.0,0.5,0.5,9.0,0.0,6.0,linear
99,115826,9636,0.126794,0.873206,1.0,0.5,0.5,9.0,0.0,6.0,linear
100,116323,9767,0.125671,0.874329,1.0,0.5,0.5,9.0,0.0,6.0,linear
101,116430,9726,0.125742,0.874258,1.0,0.5,0.5,9.0,0.0,6.0,linear
102,116613,9731,0.126078,0.873922,1.0,0.5,0.5,9.0,0.0,6.0,linear
103,116504,9732,0.126001,0.873999,1.0,0.5,0.5,9.0,0.0,6.0,linear
104,115839,9689,0.126995,0.873005,1.0,0.5,0.5,9.0,0.0,6.0,linear
105,116097,9694,0.12702,0.87298,1.0,0.5,0.5,9.0,0.0,6.0,linear
106,116326,9754,0.126695,0.873305,1.0,0.5,0.5,9.0,0.0,6.0,linear
107,116649,9697,0.125444,0.874556,1.0,0.5,0.5,9.0,0.0,6.0,linear
108,116831,9733,0.125147,0.874853,1.0,0.5,0.5,9.0,0.0,6.0,linear
109,116488,9708,0.126427,0.873573,1.0,0.5,0.5,9.0,0.0,6.0,linear
110,116214,9762,0.127013,0.872987,1.0,0.5,0.5,9.0,0.0,6.0,linear
111,116264,9675,0.127442,0.872558,1.0,0.5,0.5,9.0,0.0,6.0,linear
112,116731,9706,0.126788,0.873212,1.0,0.5,0.5,9.0,0.0,6.0,linear
113,116474,9744,0.127165,0.872835,1.0,0.5,0.5,9.0,0.0,6.0,linear
114,116497,9804,0.126804,0.873196,1.0,0.5,0.5,9.0,0.0,6.0,linear
115,116765,9878,0.126351,0.873649,1.0,0.5,0.5,9.0,0.0,6.0,linear
116,116342,9887,0.126999,0.873001,1.0,0.5,0.5,9.0,0.0,6.0,linear
117,116468,9939,0.127714,0.872286,1.0,0.5,0.5,9.0,0.0,6.0,linear
118,116557,9806,0.128329,0.871671,1.0,0.5,0.5,9.0,0.0,6.0,linear
119,116046,9766,0.127864,0.872136,1.0,0.5,0.5,9.0,0.0,6.0,linear
120,116047,9492,0.126677,0.873323,1.0,0.5,0.5,9.0,0.0,6.0,linear
121,115904,9644,0.125972,0.874028,1.0,0.5,0.5,9.0,0.0,6.0,linear
122,115613,9582,0.125365,0.874635,1.0,0.5,0.5,9.0,0.0,6.0,linear
123,115912,9635,0.126413,0.873587,1.0,0.5,0.5,9.0,0.0,6.0,linear
124,115998,9653,0.126077,0.873923,1.0,0.5,0.5,9.0,0.0,6.0,linear
125,115580,9700,0.126358,0.873642,1.0,0.5,0.5,9.0,0.0,6.0,linear
126,116289,9604,0.12621,0.87379,1.0,0.5,0.5,9.0,0.0,6.0,linear
127,116294,9628,0.125736,0.874264,1.0,0.5,0.5,9.0,0.0,6.0,linear
128,116393,9709,0.125592,0.874408,1.0,0.5,0.5,9.0,0.0,6.0,linear
129,116021,9712,0.125917,0.874083,1.0,0.5,0.5,9.0,0.0,6.0,linear
130,115956,9578,0.125803,0.874197,1.0,0.5,0.5,9.0,0.0,6.0,linear
