generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,77810,48857,0.0,0.0,0.0,0.5,0.5,0.15,0.0,6.0,linear
2,77757,48893,0.0,0.0,0.0,0.5,0.5,0.15,0.0,6.0,linear
3,79860,50067,0.0,0.0,0.0,0.5,0.5,0.15,0.0,6.0,linear
4,81280,51139,0.0,0.0,0.0,0.5,0.5,0.15,0.0,6.0,linear
5,79716,50562,0.0,0.0,0.0,0.5,0.5,0.15,0.0,6.0,linear
6,77021,49603,0.0,0.0,0.0,0.5,0.5,0.15,0.0,6.0,linear
7,76906,49492,0.0,0.0,0.0,0.5,0.5,0.15,0.0,6.0,linear
8,79909,50695,0.0,0.0,0.0,0.5,0.5,0.15,0.0,6.0,linear
9,79737,50321,0.0,0.0,0.0,0.5,0.5,0.15,0.0,6.0,linear
10,77004,49132,0.0,0.0,0.0,0.5,0.5,0.15,0.0,6.0,linear
11,78328,49725,0.0,0.00835102,0.00835102,0.5,0.5,0.15,0.0,6.0,linear
12,81227,50674,0.0,0.0140596,0.015489,0.5,0.5,0.15,0.0,6.0,linear
13,79933,49956,0.0,0.0165238,0.0204429,0.5,0.5,0.15,0.0,6.0,linear
14,78297,49033,0.0,0.0199439,0.0274344,0.5,0.5,0.15,0.0,6.0,linear
15,79025,49324,0.0,0.0234938,0.03474,0.5,0.5,0.15,0.0,6.0,linear
16,80484,50074,0.0,0.0274829,0.0425229,0.5,0.5,0.15,0.0,6.0,linear
17,80362,49792,0.0,0.0313896,0.0504662,0.5,0.5,0.15,0.0,6.0,linear
18,80942,50155,0.0,0.0363317,0.0597521,0.5,0.5,0.15,0.0,6.0,linear
19,80098,49529,0.0,0.0399588,0.0670174,0.5,0.5,0.15,0.0,6.0,linear
20,80154,49433,0.0,0.0447298,0.0765551,0.5,0.5,0.15,0.0,6.0,linear
21,81236,49719,0.0,0.0495594,0.0861045,0.5,0.5,0.15,0.0,6.0,linear
22,82032,50019,0.0,0.0549571,0.0962385,0.5,0.5,0.15,0.0,6.0,linear
23,81585,49872,0.0,0.0596431,0.105786,0.5,0.5,0.15,0.0,6.0,linear
24,82409,50281,0.0,0.0638388,0.113898,0.5,0.5,0.15,0.0,6.0,linear
25,82190,49921,0.0,0.0691821,0.123718,0.5,0.5,0.15,0.0,6.0,linear
26,81355,49472,0.0,0.0732321,0.131918,0.5,0.5,0.15,0.0,6.0,linear
27,82450,49732,0.0,0.0793667,0.142928,0.5,0.5,0.15,0.0,6.0,linear
