generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78075,48835,0.0,0.0,0.0,0.5,0.5,4.5,0.0,6.0,linear
2,77914,49099,0.0,0.0,0.0,0.5,0.5,4.5,0.0,6.0,linear
3,80770,50749,0.0,0.0,0.0,0.5,0.5,4.5,0.0,6.0,linear
4,80251,50654,0.0,0.0,0.0,0.5,0.5,4.5,0.0,6.0,linear
5,77529,49600,0.0,0.0,0.0,0.5,0.5,4.5,0.0,6.0,linear
6,77757,49883,0.0,0.0,0.0,0.5,0.5,4.5,0.0,6.0,linear
7,79557,50614,0.0,0.0,0.0,0.5,0.5,4.5,0.0,6.0,linear
8,79018,50247,0.0,0.0,0.0,0.5,0.5,4.5,0.0,6.0,linear
9,77023,49198,0.0,0.0,0.0,0.5,0.5,4.5,0.0,6.0,linear
10,78210,49791,0.0,0.0,0.0,0.5,0.5,4.5,0.0,6.0,linear
11,106957,50361,0.0,0.200069,0.200069,0.5,0.5,4.5,0.0,6.0,linear
12,120448,50488,0.0,0.28854,0.303453,0.5,0.5,4.5,0.0,6.0,linear
13,117033,48212,0.0,0.318506,0.356842,0.5,0.5,4.5,0.0,6.0,linear
14,113520,44762,0.000513917,0.351708,0.423077,0.5,0.5,4.5,0.0,6.0,linear
15,112722,42090,0.00210999,0.383309,0.488917,0.5,0.5,4.5,0.0,6.0,linear
16,113545,39495,0.0059844,0.414367,0.551538,0.5,0.5,4.5,0.0,6.0,linear
17,114380,37458,0.0121628,0.444168,0.606243,0.5,0.5,4.5,0.0,6.0,linear
18,114864,35360,0.0206784,0.474163,0.65505,0.5,0.5,4.5,0.0,6.0,linear
19,114460,33630,0.0309823,0.500734,0.694732,0.5,0.5,4.5,0.0,6.0,linear
20,113966,31917,0.0431587,0.525293,0.72774,0.5,0.5,4.5,0.0,6.0,linear
21,112808,30106,0.0563944,0.54944,0.758299,0.5,0.5,4.5,0.0,6.0,linear
22,111783,28084,0.0696666,0.571575,0.785485,0.5,0.5,4.5,0.0,6.0,linear
23,110482,26351,0.0829278,0.591086,0.80716,0.5,0.5,4.5,0.0,6.0,linear
24,108749,24666,0.0960347,0.609359,0.827935,0.5,0.5,4.5,0.0,6.0,linear
25,106449,22897,0.107185,0.628005,0.84671,0.5,0.5,4.5,0.0,6.0,linear
26,104365,21253,0.117382,0.645359,0.864363,0.5,0.5,4.5,0.0,6.0,linear
27,101951,19676,0.126424,0.661319,0.878774,0.5,0.5,4.5,0.0,6.0,linear
28,99969,18344,0.134266,0.676012,0.892218,0.5,0.5,4.5,0.0,6.0,linear
29,97559,16974,0.140917,0.691017,0.904739,0.5,0.5,4.5,0.0,6.0,linear
30,94529,15568,0.145376,0.706791,0.91681,0.5,0.5,4.5,0.0,6.0,linear
31,91159,14133,0.149798,0.719367,0.927927,0.5,0.5,4.5,0.0,6.0,linear
32,89185,13077,0.151845,0.734751,0.93897,0.5,0.5,4.5,0.0,6.0,linear
33,86247,11725,0.152032,0.748633,0.947453,0.5,0.5,4.5,0.0,6.0,linear
34,83200,10667,0.152032,0.761271,0.955275,0.5,0.5,4.5,0.0,6.0,linear
35,80201,9624,0.149713,0.775415,0.961857,0.5,0.5,4.5,0.0,6.0,linear
36,77232,8688,0.148509,0.786348,0.967389,0.5,0.5,4.5,0.0,6.0,linear
37,74049,7827,0.145759,0.798108,0.972754,0.5,0.5,4.5,0.0,6.0,linear
38,71114,7022,0.143058,0.808459,0.976335,0.5,0.5,4.5,0.0,6.0,linear
