generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,77861,48959,0.0,0.0,0.0,0.5,0.5,11.0,0.0,6.0,linear
2,77823,49018,0.0,0.0,0.0,0.5,0.5,11.0,0.0,6.0,linear
3,80431,50681,0.0,0.0,0.0,0.5,0.5,11.0,0.0,6.0,linear
4,81040,50976,0.0,0.0,0.0,0.5,0.5,11.0,0.0,6.0,linear
5,77951,49767,0.0,0.0,0.0,0.5,0.5,11.0,0.0,6.0,linear
6,78023,50026,0.0,0.0,0.0,0.5,0.5,11.0,0.0,6.0,linear
7,79030,50403,0.0,0.0,0.0,0.5,0.5,11.0,0.0,6.0,linear
8,79269,50164,0.0,0.0,0.0,0.5,0.5,11.0,0.0,6.0,linear
9,77814,49513,0.0,0.0,0.0,0.5,0.5,11.0,0.0,6.0,linear
10,79045,49977,0.0,0.0,0.0,0.5,0.5,11.0,0.0,6.0,linear
11,145685,50329,0.0,0.379962,0.379962,0.5,0.5,11.0,0.0,6.0,linear
12,178306,50083,0.0,0.497425,0.512132,0.5,0.5,11.0,0.0,6.0,linear
13,174297,47204,0.0,0.52738,0.566485,0.5,0.5,11.0,0.0,6.0,linear
14,170642,43289,0.000513676,0.557796,0.627908,0.5,0.5,11.0,0.0,6.0,linear
15,170208,40039,0.00190201,0.588996,0.692294,0.5,0.5,11.0,0.0,6.0,linear
16,170311,36558,0.00512532,0.618968,0.750679,0.5,0.5,11.0,0.0,6.0,linear
17,169935,32799,0.0103999,0.651914,0.805302,0.5,0.5,11.0,0.0,6.0,linear
18,169270,29432,0.0174897,0.682496,0.848123,0.5,0.5,11.0,0.0,6.0,linear
19,168749,26768,0.0263875,0.711541,0.880541,0.5,0.5,11.0,0.0,6.0,linear
20,167009,24354,0.0360767,0.739012,0.90528,0.5,0.5,11.0,0.0,6.0,linear
21,163890,21797,0.0462255,0.764004,0.924432,0.5,0.5,11.0,0.0,6.0,linear
22,160989,19358,0.0559742,0.787296,0.940067,0.5,0.5,11.0,0.0,6.0,linear
23,158031,17217,0.0650604,0.805214,0.951823,0.5,0.5,11.0,0.0,6.0,linear
24,154910,15292,0.0723484,0.822158,0.96209,0.5,0.5,11.0,0.0,6.0,linear
25,150984,13448,0.0779114,0.83705,0.969941,0.5,0.5,11.0,0.0,6.0,linear
26,146672,11699,0.0807973,0.851433,0.976933,0.5,0.5,11.0,0.0,6.0,linear
27,142383,10258,0.0832072,0.863701,0.982361,0.5,0.5,11.0,0.0,6.0,linear
28,138747,9082,0.0847387,0.874407,0.986526,0.5,0.5,11.0,0.0,6.0,linear
29,135104,7971,0.0840284,0.884468,0.990033,0.5,0.5,11.0,0.0,6.0,linear
30,132043,7201,0.0824822,0.893053,0.992314,0.5,0.5,11.0,0.0,6.0,linear
31,129315,6351,0.0798773,0.901684,0.994548,0.5,0.5,11.0,0.0,6.0,linear
32,126009,5598,0.0763496,0.909802,0.996462,0.5,0.5,11.0,0.0,6.0,linear
33,123595,4936,0.0736217,0.916386,0.997592,0.5,0.5,11.0,0.0,6.0,linear
