generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78043,48879,0.0,0.0,0.0,0.5,0.5,11.5,0.0,6.0,linear
2,78079,49021,0.0,0.0,0.0,0.5,0.5,11.5,0.0,6.0,linear
3,80730,50542,0.0,0.0,0.0,0.5,0.5,11.5,0.0,6.0,linear
4,79873,50614,0.0,0.0,0.0,0.5,0.5,11.5,0.0,6.0,linear
5,79003,50333,0.0,0.0,0.0,0.5,0.5,11.5,0.0,6.0,linear
6,77416,49597,0.0,0.0,0.0,0.5,0.5,11.5,0.0,6.0,linear
7,78025,49836,0.0,0.0,0.0,0.5,0.5,11.5,0.0,6.0,linear
8,78469,49930,0.0,0.0,0.0,0.5,0.5,11.5,0.0,6.0,linear
9,79233,50179,0.0,0.0,0.0,0.5,0.5,11.5,0.0,6.0,linear
10,78534,49912,0.0,0.0,0.0,0.5,0.5,11.5,0.0,6.0,linear
11,148300,50310,0.0,0.391797,0.391797,0.5,0.5,11.5,0.0,6.0,linear
12,182882,50182,0.0,0.508449,0.52353,0.5,0.5,11.5,0.0,6.0,linear
13,179076,47062,0.0,0.536059,0.572794,0.5,0.5,11.5,0.0,6.0,linear
14,173772,42092,0.000226772,0.565322,0.631713,0.5,0.5,11.5,0.0,6.0,linear
15,171878,37083,0.00105201,0.592806,0.692974,0.5,0.5,11.5,0.0,6.0,linear
16,172347,32618,0.00289409,0.618538,0.747127,0.5,0.5,11.5,0.0,6.0,linear
17,171757,28037,0.00587403,0.643617,0.794881,0.5,0.5,11.5,0.0,6.0,linear
18,169428,23573,0.0104518,0.669815,0.833899,0.5,0.5,11.5,0.0,6.0,linear
19,167098,20328,0.0163392,0.693207,0.861001,0.5,0.5,11.5,0.0,6.0,linear
20,164304,17775,0.0232088,0.716228,0.882853,0.5,0.5,11.5,0.0,6.0,linear
21,160206,15250,0.030208,0.739322,0.901283,0.5,0.5,11.5,0.0,6.0,linear
22,155944,13168,0.0367763,0.762262,0.918466,0.5,0.5,11.5,0.0,6.0,linear
23,151611,11093,0.0427973,0.785224,0.931793,0.5,0.5,11.5,0.0,6.0,linear
24,146277,9286,0.0480967,0.806365,0.943403,0.5,0.5,11.5,0.0,6.0,linear
25,141650,7695,0.0509149,0.828305,0.954121,0.5,0.5,11.5,0.0,6.0,linear
26,136853,6297,0.0527114,0.848666,0.963184,0.5,0.5,11.5,0.0,6.0,linear
27,132381,5064,0.0513676,0.869176,0.971901,0.5,0.5,11.5,0.0,6.0,linear
28,128017,4091,0.0486588,0.888431,0.978305,0.5,0.5,11.5,0.0,6.0,linear
29,123879,3169,0.0449167,0.905956,0.983957,0.5,0.5,11.5,0.0,6.0,linear
30,120357,2485,0.0391642,0.923165,0.988773,0.5,0.5,11.5,0.0,6.0,linear
31,117007,1915,0.0352284,0.936973,0.992171,0.5,0.5,11.5,0.0,6.0,linear
32,114366,1427,0.0297185,0.950011,0.995129,0.5,0.5,11.5,0.0,6.0,linear
33,112627,1018,0.0235474,0.962433,0.997096,0.5,0.5,11.5,0.0,6.0,linear
34,110795,726,0.0188488,0.971871,0.998328,0.5,0.5,11.5,0.0,6.0,linear
35,108793,527,0.0137696,0.980142,0.999038,0.5,0.5,11.5,0.0,6.0,linear
36,107333,378,0.010406,0.986018,0.999477,0.5,0.5,11.5,0.0,6.0,linear
37,106289,242,0.00784017,0.990194,0.999665,0.5,0.5,11.5,0.0,6.0,linear
38,105130,161,0.00553831,0.993296,0.999802,0.5,0.5,11.5,0.0,6.0,linear
39,104843,119,0.00384707,0.995432,0.999905,0.5,0.5,11.5,0.0,6.0,linear
40,104422,81,0.00278085,0.996895,0.999943,0.5,0.5,11.5,0.0,6.0,linear
41,104357,50,0.00184472,0.997993,0.999981,0.5,0.5,11.5,0.0,6.0,linear
42,104134,37,0.00109823,0.998811,1.0,0.5,0.5,11.5,0.0,6.0,linear
43,104154,26,0.00093483,0.999032,1.0,0.5,0.5,11.5,0.0,6.0,linear
44,103863,20,0.000692587,0.999288,1.0,0.5,0.5,11.5,0.0,6.0,linear
45,103828,13,0.000442823,0.999557,1.0,0.5,0.5,11.5,0.0,6.0,linear
46,103902,11,0.000384778,0.999615,1.0,0.5,0.5,11.5,0.0,6.0,linear
47,103799,7,0.000279292,0.999721,1.0,0.5,0.5,11.5,0.0,6.0,linear
48,103695,5,0.000139804,0.99986,1.0,0.5,0.5,11.5,0.0,6.0,linear
49,103739,5,0.000130118,0.99987,1.0,0.5,0.5,11.5,0.0,6.0,linear
50,104092,4,0.000124869,0.999875,1.0,0.5,0.5,11.5,0.0,6.0,linear
51,104056,3,0.000100892,0.999899,1.0,0.5,0.5,11.5,0.0,6.0,linear
52,103863,0,3.85115e-05,0.999961,1.0,0.5,0.5,11.5,0.0,6.0,linear

