generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78284,49340,0.0,0.0,0.0,0.5,0.5,7.5,0.0,6.0,linear
2,78338,49353,0.0,0.0,0.0,0.5,0.5,7.5,0.0,6.0,linear
3,78720,49616,0.0,0.0,0.0,0.5,0.5,7.5,0.0,6.0,linear
4,79986,50545,0.0,0.0,0.0,0.5,0.5,7.5,0.0,6.0,linear
5,79396,50450,0.0,0.0,0.0,0.5,0.5,7.5,0.0,6.0,linear
6,78130,50021,0.0,0.0,0.0,0.5,0.5,7.5,0.0,6.0,linear
7,78203,50123,0.0,0.0,0.0,0.5,0.5,7.5,0.0,6.0,linear
8,78707,50331,0.0,0.0,0.0,0.5,0.5,7.5,0.0,6.0,linear
9,79130,50275,0.0,0.0,0.0,0.5,0.5,7.5,0.0,6.0,linear
10,78402,49960,0.0,0.0,0.0,0.5,0.5,7.5,0.0,6.0,linear
11,123698,50092,0.0,0.295296,0.295296,0.5,0.5,7.5,0.0,6.0,linear
12,146639,50343,0.0,0.402178,0.418161,0.5,0.5,7.5,0.0,6.0,linear
13,144833,47652,0.0,0.434835,0.473896,0.5,0.5,7.5,0.0,6.0,linear
14,138736,42807,0.000297449,0.46476,0.537632,0.5,0.5,7.5,0.0,6.0,linear
15,137695,39159,0.00130951,0.493398,0.599243,0.5,0.5,7.5,0.0,6.0,linear
16,137983,35541,0.00369785,0.522504,0.659086,0.5,0.5,7.5,0.0,6.0,linear
17,137234,31425,0.00804476,0.551166,0.713278,0.5,0.5,7.5,0.0,6.0,linear
18,136617,27745,0.0145204,0.577465,0.75732,0.5,0.5,7.5,0.0,6.0,linear
19,135363,24937,0.0227442,0.601629,0.791067,0.5,0.5,7.5,0.0,6.0,linear
20,132970,22392,0.0319617,0.624041,0.817694,0.5,0.5,7.5,0.0,6.0,linear
21,130613,20025,0.0423341,0.645202,0.839074,0.5,0.5,7.5,0.0,6.0,linear
22,127841,18101,0.0523831,0.666163,0.857575,0.5,0.5,7.5,0.0,6.0,linear
23,124600,16176,0.0615421,0.686189,0.875159,0.5,0.5,7.5,0.0,6.0,linear
24,121034,14505,0.070673,0.704012,0.888504,0.5,0.5,7.5,0.0,6.0,linear
25,117501,12791,0.077762,0.723066,0.902945,0.5,0.5,7.5,0.0,6.0,linear
26,113890,11272,0.0832381,0.742397,0.915393,0.5,0.5,7.5,0.0,6.0,linear
27,109691,9844,0.0869542,0.759948,0.926002,0.5,0.5,7.5,0.0,6.0,linear
28,106091,8588,0.0887389,0.778425,0.937167,0.5,0.5,7.5,0.0,6.0,linear
29,101998,7258,0.0876412,0.795561,0.946846,0.5,0.5,7.5,0.0,6.0,linear
30,98317,6167,0.0851557,0.815306,0.954972,0.5,0.5,7.5,0.0,6.0,linear
31,94328,5335,0.0814599,0.835,0.962696,0.5,0.5,7.5,0.0,6.0,linear
32,90829,4361,0.0778385,0.851829,0.969561,0.5,0.5,7.5,0.0,6.0,linear
33,88261,3639,0.0722425,0.869385,0.976123,0.5,0.5,7.5,0.0,6.0,linear
34,85169,2947,0.0651091,0.887991,0.981952,0.5,0.5,7.5,0.0,6.0,linear
35,82489,2391,0.0587764,0.904991,0.986381,0.5,0.5,7.5,0.0,6.0,linear
36,80211,1941,0.0515408,0.919919,0.990333,0.5,0.5,7.5,0.0,6.0,linear
37,77644,1537,0.0450624,0.933272,0.993126,0.5,0.5,7.5,0.0,6.0,linear
38,75957,1210,0.0372255,0.946768,0.995566,0.5,0.5,7.5,0.0,6.0,linear
39,74293,935,0.031663,0.956505,0.997232,0.5,0.5,7.5,0.0,6.0,linear
40,73042,731,0.025952,0.96562,0.998083,0.5,0.5,7.5,0.0,6.0,linear
41,71804,571,0.0217078,0.972226,0.998884,0.5,0.5,7.5,0.0,6.0,linear
42,70986,409,0.0169212,0.979078,0.999259,0.5,0.5,7.5,0.0,6.0,linear
43,70120,300,0.0124108,0.98495,0.999608,0.5,0.5,7.5,0.0,6.0,linear
44,69374,222,0.00998141,0.988266,0.999787,0.5,0.5,7.5,0.0,6.0,linear
45,69174,155,0.00769835,0.991066,0.9999,0.5,0.5,7.5,0.0,6.0,linear
46,68880,121,0.00595221,0.993407,0.999957,0.5,0.5,7.5,0.0,6.0,linear
47,68445,79,0.00416891,0.99549,1.0,0.5,0.5,7.5,0.0,6.0,linear
48,68166,60,0.00329888,0.996584,1.0,0.5,0.5,7.5,0.0,6.0,linear
49,67556,47,0.00239725,0.997544,1.0,0.5,0.5,7.5,0.0,6.0,linear
50,67866,33,0.00194675,0.998039,1.0,0.5,0.5,7.5,0.0,6.0,linear
51,67851,27,0.00158053,0.998419,1.0,0.5,0.5,7.5,0.0,6.0,linear
52,67782,28,0.00112725,0.998873,1.0,0.5,0.5,7.5,0.0,6.0,linear
53,67882,24,0.00083884,0.999161,1.0,0.5,0.5,7.5,0.0,6.0,linear
54,67724,17,0.000685851,0.999314,1.0,0.5,0.5,7.5,0.0,6.0,linear
55,67690,15,0.000612618,0.999387,1.0,0.5,0.5,7.5,0.0,6.0,linear
56,67708,14,0.00053865,0.999461,1.0,0.5,0.5,7.5,0.0,6.0,linear
57,67813,10,0.00049354,0.999506,1.0,0.5,0.5,7.5,0.0,6.0,linear
58,67715,5,0.000324733,0.999675,1.0,0.5,0.5,7.5,0.0,6.0,linear
59,67715,5,0.000199353,0.999801,1.0,0.5,0.5,7.5,0.0,6.0,linear
60,67806,3,0.000140087,0.99986,1.0,0.5,0.5,7.5,0.0,6.0,linear
61,67652,3,0.000103458,0.999897,1.0,0.5,0.5,7.5,0.0,6.0,linear
62,67526,3,0.000125848,0.999874,1.0,0.5,0.5,7.5,0.0,6.0,linear
63,67432,4,0.000103799,0.999896,1.0,0.5,0.5,7.5,0.0,6.0,linear
64,67442,3,0.000118596,0.999881,1.0,0.5,0.5,7.5,0.0,6.0,linear
65,67534,3,8.88244e-05,0.999911,1.0,0.5,0.5,7.5,0.0,6.0,linear
66,67734,1,5.90388e-05,0.999941,1.0,0.5,0.5,7.5,0.0,6.0,linear
