generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78805,49581,0.0,0.0,0.0,0.5,0.5,2.0,0.0,6.0,linear
2,78659,49374,0.0,0.0,0.0,0.5,0.5,2.0,0.0,6.0,linear
3,79779,50253,0.0,0.0,0.0,0.5,0.5,2.0,0.0,6.0,linear
4,79484,50418,0.0,0.0,0.0,0.5,0.5,2.0,0.0,6.0,linear
5,79074,50383,0.0,0.0,0.0,0.5,0.5,2.0,0.0,6.0,linear
6,78054,50049,0.0,0.0,0.0,0.5,0.5,2.0,0.0,6.0,linear
7,78000,49753,0.0,0.0,0.0,0.5,0.5,2.0,0.0,6.0,linear
8,78144,49678,0.0,0.0,0.0,0.5,0.5,2.0,0.0,6.0,linear
9,77808,49440,0.0,0.0,0.0,0.5,0.5,2.0,0.0,6.0,linear
10,78673,49838,0.0,0.0,0.0,0.5,0.5,2.0,0.0,6.0,linear
11,91507,50322,0.0,0.10004,0.10004,0.5,0.5,2.0,0.0,6.0,linear
12,97217,50168,0.0,0.153136,0.163487,0.5,0.5,2.0,0.0,6.0,linear
13,95976,49294,0.0,0.173691,0.203116,0.5,0.5,2.0,0.0,6.0,linear
14,94259,47442,0.000420192,0.196774,0.248081,0.5,0.5,2.0,0.0,6.0,linear
15,93293,45452,0.00172371,0.222123,0.297731,0.5,0.5,2.0,0.0,6.0,linear
16,92494,43501,0.0047752,0.246383,0.347213,0.5,0.5,2.0,0.0,6.0,linear
17,92999,41854,0.00971926,0.271078,0.395546,0.5,0.5,2.0,0.0,6.0,linear
18,93749,40614,0.016604,0.29208,0.436349,0.5,0.5,2.0,0.0,6.0,linear
19,95208,39910,0.0258256,0.313292,0.473169,0.5,0.5,2.0,0.0,6.0,linear
20,95097,38726,0.0367979,0.333595,0.506038,0.5,0.5,2.0,0.0,6.0,linear
21,94561,37615,0.0499715,0.350089,0.533271,0.5,0.5,2.0,0.0,6.0,linear
22,94404,36688,0.0639605,0.367046,0.559112,0.5,0.5,2.0,0.0,6.0,linear
23,94100,35530,0.07739,0.381578,0.581212,0.5,0.5,2.0,0.0,6.0,linear
24,93316,34277,0.0921486,0.394848,0.601862,0.5,0.5,2.0,0.0,6.0,linear
25,93027,33303,0.10554,0.409122,0.622904,0.5,0.5,2.0,0.0,6.0,linear
26,92625,32530,0.118958,0.421721,0.642517,0.5,0.5,2.0,0.0,6.0,linear
27,92827,31728,0.131851,0.433465,0.658211,0.5,0.5,2.0,0.0,6.0,linear
28,92103,30995,0.143784,0.444661,0.673216,0.5,0.5,2.0,0.0,6.0,linear
29,91192,30087,0.15453,0.454582,0.687266,0.5,0.5,2.0,0.0,6.0,linear
30,90592,29165,0.163725,0.464677,0.70207,0.5,0.5,2.0,0.0,6.0,linear
31,89860,28173,0.171464,0.475514,0.717396,0.5,0.5,2.0,0.0,6.0,linear
32,89083,27094,0.17945,0.484159,0.728573,0.5,0.5,2.0,0.0,6.0,linear
33,87951,26152,0.185597,0.495441,0.741417,0.5,0.5,2.0,0.0,6.0,linear
34,86176,25088,0.191816,0.504108,0.75431,0.5,0.5,2.0,0.0,6.0,linear
35,85068,24221,0.19666,0.512779,0.764101,0.5,0.5,2.0,0.0,6.0,linear
36,83792,23371,0.199532,0.522952,0.776987,0.5,0.5,2.0,0.0,6.0,linear
37,82299,22551,0.204072,0.528802,0.783381,0.5,0.5,2.0,0.0,6.0,linear
38,81119,21877,0.206438,0.536418,0.792283,0.5,0.5,2.0,0.0,6.0,linear
39,79579,20923,0.209039,0.544384,0.801162,0.5,0.5,2.0,0.0,6.0,linear
40,78898,20265,0.21106,0.552575,0.810388,0.5,0.5,2.0,0.0,6.0,linear
