generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78449,49233,0.0,0.0,0.0,0.5,0.5,3.0,0.0,6.0,linear
2,78581,49187,0.0,0.0,0.0,0.5,0.5,3.0,0.0,6.0,linear
3,79223,49761,0.0,0.0,0.0,0.5,0.5,3.0,0.0,6.0,linear
4,79608,50333,0.0,0.0,0.0,0.5,0.5,3.0,0.0,6.0,linear
5,79056,50423,0.0,0.0,0.0,0.5,0.5,3.0,0.0,6.0,linear
6,78619,50494,0.0,0.0,0.0,0.5,0.5,3.0,0.0,6.0,linear
7,77930,50232,0.0,0.0,0.0,0.5,0.5,3.0,0.0,6.0,linear
8,77138,49396,0.0,0.0,0.0,0.5,0.5,3.0,0.0,6.0,linear
9,77534,49452,0.0,0.0,0.0,0.5,0.5,3.0,0.0,6.0,linear
10,78690,49757,0.0,0.0,0.0,0.5,0.5,3.0,0.0,6.0,linear
11,97966,50272,0.0,0.1427,0.1427,0.5,0.5,3.0,0.0,6.0,linear
12,106128,50093,0.0,0.214176,0.227666,0.5,0.5,3.0,0.0,6.0,linear
13,104069,48504,0.0,0.239218,0.273867,0.5,0.5,3.0,0.0,6.0,linear
14,100827,45418,0.000437848,0.26868,0.331043,0.5,0.5,3.0,0.0,6.0,linear
15,99682,42766,0.00200441,0.296375,0.390475,0.5,0.5,3.0,0.0,6.0,linear
16,100414,40560,0.00529971,0.321608,0.443156,0.5,0.5,3.0,0.0,6.0,linear
17,101328,38441,0.0105732,0.348324,0.492843,0.5,0.5,3.0,0.0,6.0,linear
18,101466,36521,0.0184026,0.369335,0.534233,0.5,0.5,3.0,0.0,6.0,linear
19,101530,35013,0.0282877,0.388763,0.566831,0.5,0.5,3.0,0.0,6.0,linear
20,101158,33520,0.038808,0.40538,0.59469,0.5,0.5,3.0,0.0,6.0,linear
21,100882,32036,0.0513263,0.423007,0.620732,0.5,0.5,3.0,0.0,6.0,linear
22,100384,30741,0.0656566,0.437054,0.642583,0.5,0.5,3.0,0.0,6.0,linear
23,99729,29556,0.0799445,0.452025,0.664877,0.5,0.5,3.0,0.0,6.0,linear
24,98645,28475,0.0939244,0.464059,0.682388,0.5,0.5,3.0,0.0,6.0,linear
25,97399,27139,0.107191,0.474996,0.698288,0.5,0.5,3.0,0.0,6.0,linear
26,96559,26004,0.119204,0.486411,0.712597,0.5,0.5,3.0,0.0,6.0,linear
27,95802,24886,0.130566,0.497131,0.72516,0.5,0.5,3.0,0.0,6.0,linear
28,94261,23898,0.139457,0.508172,0.740185,0.5,0.5,3.0,0.0,6.0,linear
29,92218,22660,0.147543,0.518459,0.753177,0.5,0.5,3.0,0.0,6.0,linear
30,91034,21711,0.155012,0.530222,0.766999,0.5,0.5,3.0,0.0,6.0,linear
31,89158,20567,0.161768,0.539677,0.779382,0.5,0.5,3.0,0.0,6.0,linear
32,87448,19678,0.165891,0.549049,0.788407,0.5,0.5,3.0,0.0,6.0,linear
33,85331,18488,0.169752,0.5604,0.80027,0.5,0.5,3.0,0.0,6.0,linear
