generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78902,49485,0.0,0.0,0.0,0.5,0.5,0.5,0.0,6.0,linear
2,78535,49246,0.0,0.0,0.0,0.5,0.5,0.5,0.0,6.0,linear
3,79940,50308,0.0,0.0,0.0,0.5,0.5,0.5,0.0,6.0,linear
4,80096,50790,0.0,0.0,0.0,0.5,0.5,0.5,0.0,6.0,linear
5,78120,50044,0.0,0.0,0.0,0.5,0.5,0.5,0.0,6.0,linear
6,76851,49518,0.0,0.0,0.0,0.5,0.5,0.5,0.0,6.0,linear
7,77885,49871,0.0,0.0,0.0,0.5,0.5,0.5,0.0,6.0,linear
8,78671,50124,0.0,0.0,0.0,0.5,0.5,0.5,0.0,6.0,linear
9,78719,50038,0.0,0.0,0.0,0.5,0.5,0.5,0.0,6.0,linear
10,78492,49979,0.0,0.0,0.0,0.5,0.5,0.5,0.0,6.0,linear
11,80905,49826,0.0,0.0269146,0.0269146,0.5,0.5,0.5,0.0,6.0,linear
12,83843,50505,0.0,0.043782,0.0474688,0.5,0.5,0.5,0.0,6.0,linear
13,82604,49613,0.0,0.0521016,0.0631842,0.5,0.5,0.5,0.0,6.0,linear
14,81553,48914,0.0,0.0610667,0.0815363,0.5,0.5,0.5,0.0,6.0,linear
15,81898,48594,0.0,0.0724247,0.103865,0.5,0.5,0.5,0.0,6.0,linear
16,83790,49104,0.0,0.082919,0.125593,0.5,0.5,0.5,0.0,6.0,linear
17,83977,48643,0.0,0.0943155,0.147787,0.5,0.5,0.5,0.0,6.0,linear
18,83157,47777,0.0,0.105355,0.169578,0.5,0.5,0.5,0.0,6.0,linear
19,83813,47801,0.0,0.116363,0.190813,0.5,0.5,0.5,0.0,6.0,linear
20,85954,48645,0.0,0.126859,0.210842,0.5,0.5,0.5,0.0,6.0,linear
21,86876,48508,0.0,0.138158,0.231372,0.5,0.5,0.5,0.0,6.0,linear
22,86271,47971,0.0,0.149937,0.252779,0.5,0.5,0.5,0.0,6.0,linear
23,86392,47611,0.0,0.162505,0.275672,0.5,0.5,0.5,0.0,6.0,linear
24,87328,47378,0.0,0.173376,0.295205,0.5,0.5,0.5,0.0,6.0,linear
25,86814,46760,0.0,0.186084,0.317542,0.5,0.5,0.5,0.0,6.0,linear
26,87632,46486,0.0,0.197087,0.336645,0.5,0.5,0.5,0.0,6.0,linear
27,88245,46215,0.0,0.207333,0.354568,0.5,0.5,0.5,0.0,6.0,linear
28,88632,45926,0.0,0.219714,0.3768,0.5,0.5,0.5,0.0,6.0,linear
29,88722,45655,0.0,0.229933,0.394189,0.5,0.5,0.5,0.0,6.0,linear
30,88683,45224,0.0,0.242536,0.414805,0.5,0.5,0.5,0.0,6.0,linear
31,88551,44711,0.0,0.253059,0.431336,0.5,0.5,0.5,0.0,6.0,linear
32,88174,43955,0.0,0.266896,0.45177,0.5,0.5,0.5,0.0,6.0,linear
33,87880,43311,0.0,0.279852,0.472433,0.5,0.5,0.5,0.0,6.0,linear
34,87493,42565,0.0,0.29201,0.492113,0.5,0.5,0.5,0.0,6.0,linear
35,87409,41915,0.0,0.307285,0.514578,0.5,0.5,0.5,0.0,6.0,linear
36,87011,41085,0.0,0.321736,0.53671,0.5,0.5,0.5,0.0,6.0,linear
37,86489,40238,0.0,0.336685,0.557332,0.5,0.5,0.5,0.0,6.0,linear
38,85886,39202,0.0,0.354315,0.581988,0.5,0.5,0.5,0.0,6.0,linear
39,85428,38130,0.0,0.370186,0.603946,0.5,0.5,0.5,0.0,6.0,linear
40,84575,37072,0.0,0.38617,0.626105,0.5,0.5,0.5,0.0,6.0,linear
41,83464,35741,0.0,0.404808,0.652153,0.5,0.5,0.5,0.0,6.0,linear
42,82126,34189,0.0,0.424882,0.677099,0.5,0.5,0.5,0.0,6.0,linear
43,80820,32843,0.0,0.445066,0.700544,0.5,0.5,0.5,0.0,6.0,linear
44,79242,31332,0.0,0.465542,0.722455,0.5,0.5,0.5,0.0,6.0,linear
45,77099,29617,0.0,0.487631,0.746742,0.5,0.5,0.5,0.0,6.0,linear
46,75261,27984,0.0,0.507444,0.769166,0.5,0.5,0.5,0.0,6.0,linear
47,72758,26211,0.0,0.528842,0.790547,0.5,0.5,0.5,0.0,6.0,linear
48,69978,24552,0.0,0.552097,0.811683,0.5,0.5,0.5,0.0,6.0,linear
49,66990,22556,0.0,0.571983,0.829586,0.5,0.5,0.5,0.0,6.0,linear
50,64051,20637,0.0,0.595495,0.84942,0.5,0.5,0.5,0.0,6.0,linear
51,60942,18648,0.0,0.621183,0.869345,0.5,0.5,0.5,0.0,6.0,linear
52,56942,16597,0.0,0.64516,0.88781,0.5,0.5,0.5,0.0,6.0,linear
53,53317,14711,0.0,0.668839,0.903418,0.5,0.5,0.5,0.0,6.0,linear
54,49241,12885,0.0,0.693717,0.91814,0.5,0.5,0.5,0.0,6.0,linear
55,45027,10956,0.0,0.719388,0.931375,0.5,0.5,0.5,0.0,6.0,linear
56,40612,9249,0.0,0.741547,0.941729,0.5,0.5,0.5,0.0,6.0,linear
57,36155,7638,0.0,0.765389,0.953449,0.5,0.5,0.5,0.0,6.0,linear
58,31818,6133,0.0,0.787855,0.961786,0.5,0.5,0.5,0.0,6.0,linear
59,27653,4910,0.0,0.808806,0.968568,0.5,0.5,0.5,0.0,6.0,linear
60,24017,3914,0.0,0.827431,0.975303,0.5,0.5,0.5,0.0,6.0,linear
61,20532,3054,0.0,0.847515,0.979965,0.5,0.5,0.5,0.0,6.0,linear
62,17344,2273,0.0,0.865815,0.985766,0.5,0.5,0.5,0.0,6.0,linear
63,14745,1654,0.0,0.88764,0.991544,0.5,0.5,0.5,0.0,6.0,linear
64,12309,1140,0.0,0.908802,0.994568,0.5,0.5,0.5,0.0,6.0,linear
65,10278,780,0.0,0.92635,0.997396,0.5,0.5,0.5,0.0,6.0,linear
66,8589,519,0.0,0.948442,0.998641,0.5,0.5,0.5,0.0,6.0,linear
67,7257,340,0.0,0.965847,0.999063,0.5,0.5,0.5,0.0,6.0,linear
68,6350,179,0.0,0.98023,1.0,0.5,0.5,0.5,0.0,6.0,linear
69,5725,93,0.0,0.990013,1.0,0.5,0.5,0.5,0.0,6.0,linear
70,5292,44,0.0,0.995099,1.0,0.5,0.5,0.5,0.0,6.0,linear
71,5005,16,0.0,0.99795,1.0,0.5,0.5,0.5,0.0,6.0,linear
72,4680,4,0.0,0.999577,1.0,0.5,0.5,0.5,0.0,6.0,linear
73,4612,1,0.0,0.999892,1.0,0.5,0.5,0.5,0.0,6.0,linear
74,4596,0,0.0,1.0,1.0,0.5,0.5,0.5,0.0,6.0,linear

