generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78365,49339,0.0,0.0,0.0,0.5,0.5,9.0,0.0,6.0,linear
2,78463,49492,0.0,0.0,0.0,0.5,0.5,9.0,0.0,6.0,linear
3,79892,50086,0.0,0.0,0.0,0.5,0.5,9.0,0.0,6.0,linear
4,78590,49686,0.0,0.0,0.0,0.5,0.5,9.0,0.0,6.0,linear
5,78891,50085,0.0,0.0,0.0,0.5,0.5,9.0,0.0,6.0,linear
6,79140,50325,0.0,0.0,0.0,0.5,0.5,9.0,0.0,6.0,linear
7,78902,50281,0.0,0.0,0.0,0.5,0.5,9.0,0.0,6.0,linear
8,78007,49955,0.0,0.0,0.0,0.5,0.5,9.0,0.0,6.0,linear
9,78032,49961,0.0,0.0,0.0,0.5,0.5,9.0,0.0,6.0,linear
10,79255,50410,0.0,0.0,0.0,0.5,0.5,9.0,0.0,6.0,linear
11,133259,50431,0.0,0.337254,0.337254,0.5,0.5,9.0,0.0,6.0,linear
12,159209,49805,0.0,0.450448,0.466424,0.5,0.5,9.0,0.0,6.0,linear
13,156402,46760,0.0,0.478961,0.519497,0.5,0.5,9.0,0.0,6.0,linear
14,152849,42579,0.000373962,0.507859,0.579966,0.5,0.5,9.0,0.0,6.0,linear
15,151503,38560,0.00136512,0.53632,0.641793,0.5,0.5,9.0,0.0,6.0,linear
16,150784,34255,0.00367547,0.565352,0.699493,0.5,0.5,9.0,0.0,6.0,linear
17,150473,30188,0.00773533,0.591929,0.749981,0.5,0.5,9.0,0.0,6.0,linear
18,148749,26446,0.0133656,0.618186,0.792218,0.5,0.5,9.0,0.0,6.0,linear
19,147388,23420,0.0209638,0.641447,0.822857,0.5,0.5,9.0,0.0,6.0,linear
20,145378,20972,0.0294074,0.664931,0.848036,0.5,0.5,9.0,0.0,6.0,linear
21,142119,18664,0.0388186,0.68745,0.869011,0.5,0.5,9.0,0.0,6.0,linear
22,138982,16458,0.0482715,0.709755,0.886263,0.5,0.5,9.0,0.0,6.0,linear
23,135282,14543,0.0571619,0.729861,0.902001,0.5,0.5,9.0,0.0,6.0,linear
24,131651,12779,0.0637667,0.750023,0.915911,0.5,0.5,9.0,0.0,6.0,linear
25,127073,11123,0.0692501,0.768941,0.928405,0.5,0.5,9.0,0.0,6.0,linear
26,122829,9582,0.0729214,0.788519,0.938677,0.5,0.5,9.0,0.0,6.0,linear
27,118760,8210,0.0739803,0.806576,0.948574,0.5,0.5,9.0,0.0,6.0,linear
28,114569,6954,0.0735671,0.825349,0.958284,0.5,0.5,9.0,0.0,6.0,linear
29,111610,5912,0.0719005,0.843679,0.966384,0.5,0.5,9.0,0.0,6.0,linear
30,107542,4900,0.0690565,0.861867,0.97307,0.5,0.5,9.0,0.0,6.0,linear
31,104113,4061,0.0638619,0.879228,0.979061,0.5,0.5,9.0,0.0,6.0,linear
32,100755,3325,0.0592332,0.895112,0.983948,0.5,0.5,9.0,0.0,6.0,linear
33,97838,2669,0.0533729,0.91105,0.988263,0.5,0.5,9.0,0.0,6.0,linear
34,94812,2082,0.0464232,0.926694,0.991687,0.5,0.5,9.0,0.0,6.0,linear
35,92229,1616,0.0393162,0.940727,0.99465,0.5,0.5,9.0,0.0,6.0,linear
36,89942,1252,0.0327449,0.953393,0.996467,0.5,0.5,9.0,0.0,6.0,linear
37,88231,944,0.0271898,0.963119,0.997782,0.5,0.5,9.0,0.0,6.0,linear
38,87166,705,0.0219326,0.971285,0.998615,0.5,0.5,9.0,0.0,6.0,linear
39,85379,539,0.0173735,0.978441,0.999122,0.5,0.5,9.0,0.0,6.0,linear
40,84230,403,0.0142052,0.983052,0.999443,0.5,0.5,9.0,0.0,6.0,linear
41,83569,314,0.0113985,0.986943,0.999694,0.5,0.5,9.0,0.0,6.0,linear
42,82704,240,0.00892249,0.990032,0.999821,0.5,0.5,9.0,0.0,6.0,linear
43,82330,177,0.00715204,0.992199,0.999868,0.5,0.5,9.0,0.0,6.0,linear
44,82524,121,0.00515532,0.994412,0.99994,0.5,0.5,9.0,0.0,6.0,linear
45,82132,93,0.00380325,0.996003,0.999964,0.5,0.5,9.0,0.0,6.0,linear
46,81904,60,0.00284741,0.997049,0.999963,0.5,0.5,9.0,0.0,6.0,linear
47,81948,49,0.00203302,0.997912,1.0,0.5,0.5,9.0,0.0,6.0,linear
48,81763,40,0.00155007,0.998426,1.0,0.5,0.5,9.0,0.0,6.0,linear
49,81647,34,0.00122898,0.998759,1.0,0.5,0.5,9.0,0.0,6.0,linear
50,81390,23,0.000914256,0.99908,1.0,0.5,0.5,9.0,0.0,6.0,linear
51,81518,16,0.00069236,0.999308,1.0,0.5,0.5,9.0,0.0,6.0,linear
52,81164,8,0.000633838,0.999366,1.0,0.5,0.5,9.0,0.0,6.0,linear
53,81083,6,0.000369882,0.99963,1.0,0.5,0.5,9.0,0.0,6.0,linear
54,80758,6,0.0002971,0.999703,1.0,0.5,0.5,9.0,0.0,6.0,linear
55,80795,0,0.000173242,0.999827,1.0,0.5,0.5,9.0,0.0,6.0,linear

