generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78173,49313,0.0,0.0,0.0,0.5,0.5,11.0,0.0,6.0,linear
2,78336,49582,0.0,0.0,0.0,0.5,0.5,11.0,0.0,6.0,linear
3,79483,50323,0.0,0.0,0.0,0.5,0.5,11.0,0.0,6.0,linear
4,79426,50328,0.0,0.0,0.0,0.5,0.5,11.0,0.0,6.0,linear
5,78101,50016,0.0,0.0,0.0,0.5,0.5,11.0,0.0,6.0,linear
6,78154,50039,0.0,0.0,0.0,0.5,0.5,11.0,0.0,6.0,linear
7,78366,50118,0.0,0.0,0.0,0.5,0.5,11.0,0.0,6.0,linear
8,78345,49951,0.0,0.0,0.0,0.5,0.5,11.0,0.0,6.0,linear
9,78288,49818,0.0,0.0,0.0,0.5,0.5,11.0,0.0,6.0,linear
10,78318,49655,0.0,0.0,0.0,0.5,0.5,11.0,0.0,6.0,linear
11,145690,50388,0.0,0.378334,0.378334,0.5,0.5,11.0,0.0,6.0,linear
12,178755,50728,0.0,0.495541,0.510887,0.5,0.5,11.0,0.0,6.0,linear
13,173909,46871,0.0,0.529386,0.566853,0.5,0.5,11.0,0.0,6.0,linear
14,167735,41212,0.000192702,0.55935,0.628999,0.5,0.5,11.0,0.0,6.0,linear
15,166667,36425,0.000968141,0.584485,0.685813,0.5,0.5,11.0,0.0,6.0,linear
16,167392,31820,0.00264099,0.61008,0.740074,0.5,0.5,11.0,0.0,6.0,linear
17,166031,26844,0.00557631,0.634626,0.787848,0.5,0.5,11.0,0.0,6.0,linear
18,164244,22547,0.00984642,0.65877,0.8256,0.5,0.5,11.0,0.0,6.0,linear
19,161612,19334,0.015611,0.682181,0.85444,0.5,0.5,11.0,0.0,6.0,linear
20,157522,16438,0.0226184,0.703383,0.87516,0.5,0.5,11.0,0.0,6.0,linear
21,153516,14087,0.0296652,0.726641,0.894569,0.5,0.5,11.0,0.0,6.0,linear
22,149087,11810,0.0365301,0.750657,0.910806,0.5,0.5,11.0,0.0,6.0,linear
23,144202,10045,0.0425742,0.77354,0.924048,0.5,0.5,11.0,0.0,6.0,linear
24,139241,8324,0.047085,0.795083,0.936202,0.5,0.5,11.0,0.0,6.0,linear
25,134689,7018,0.0492465,0.817366,0.947369,0.5,0.5,11.0,0.0,6.0,linear
26,129641,5682,0.0499458,0.83854,0.957456,0.5,0.5,11.0,0.0,6.0,linear
27,125679,4575,0.0487191,0.859289,0.966746,0.5,0.5,11.0,0.0,6.0,linear
28,121514,3705,0.0462802,0.880092,0.973521,0.5,0.5,11.0,0.0,6.0,linear
29,117684,2848,0.0422113,0.898863,0.979767,0.5,0.5,11.0,0.0,6.0,linear
30,114392,2246,0.0375945,0.916802,0.984607,0.5,0.5,11.0,0.0,6.0,linear
31,111693,1693,0.0322354,0.932693,0.989027,0.5,0.5,11.0,0.0,6.0,linear
32,109217,1275,0.0267914,0.947626,0.992317,0.5,0.5,11.0,0.0,6.0,linear
33,106612,923,0.0220599,0.959328,0.994989,0.5,0.5,11.0,0.0,6.0,linear
34,105077,703,0.0168779,0.969909,0.996813,0.5,0.5,11.0,0.0,6.0,linear
35,103794,489,0.0134971,0.977351,0.997976,0.5,0.5,11.0,0.0,6.0,linear
36,102772,353,0.00973858,0.984306,0.998868,0.5,0.5,11.0,0.0,6.0,linear
37,101482,269,0.00750346,0.988582,0.999299,0.5,0.5,11.0,0.0,6.0,linear
38,100994,182,0.0052659,0.992322,0.999646,0.5,0.5,11.0,0.0,6.0,linear
39,100316,112,0.00375556,0.994917,0.999861,0.5,0.5,11.0,0.0,6.0,linear
40,100336,68,0.00281808,0.996393,0.99995,0.5,0.5,11.0,0.0,6.0,linear
41,100139,46,0.00183803,0.997704,0.99998,0.5,0.5,11.0,0.0,6.0,linear
42,99415,32,0.00120528,0.998584,1.0,0.5,0.5,11.0,0.0,6.0,linear
43,99666,26,0.000857057,0.999048,1.0,0.5,0.5,11.0,0.0,6.0,linear
44,99510,20,0.000662524,0.999297,1.0,0.5,0.5,11.0,0.0,6.0,linear
45,99428,13,0.000477493,0.999507,1.0,0.5,0.5,11.0,0.0,6.0,linear
46,99232,8,0.000347478,0.999653,1.0,0.5,0.5,11.0,0.0,6.0,linear
47,99596,6,0.00022587,0.999774,1.0,0.5,0.5,11.0,0.0,6.0,linear
48,99557,3,0.000120524,0.999879,1.0,0.5,0.5,11.0,0.0,6.0,linear
49,99355,2,0.000110695,0.999889,1.0,0.5,0.5,11.0,0.0,6.0,linear
50,99162,0,6.55493e-05,0.999934,1.0,0.5,0.5,11.0,0.0,6.0,linear

