generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78545,49619,1,0.0,0.0,0.0,30.0,9.0,linear
2,78337,49172,1,0.0,0.0,0.0,30.0,9.0,linear
3,79752,50145,1,0.0,0.0,0.0,30.0,9.0,linear
4,82023,51411,1,0.0,0.0,0.0,30.0,9.0,linear
5,77103,49334,1,0.0,0.0,0.0,30.0,9.0,linear
6,73314,47272,1,0.0,0.0,0.0,30.0,9.0,linear
7,81234,50858,1,0.0,0.0,0.0,30.0,9.0,linear
8,85843,53249,1,0.0,0.0,0.0,30.0,9.0,linear
9,78317,49852,1,0.0,0.0,0.0,30.0,9.0,linear
10,68337,45422,1,0.0,0.0,0.0,30.0,9.0,linear
11,259168,50357,1,0.60789,0.60789,0.0,30.0,9.0,linear
12,359122,54729,1,0.719825,0.729561,0.0,30.0,9.0,linear
13,345738,46355,1,0.76607,0.783125,0.0,30.0,9.0,linear
14,326699,35791,1,0.771451,0.826866,0.0,30.0,9.0,linear
15,336470,32076,1,0.780013,0.858096,0.0,30.0,9.0,linear
16,341594,26510,1,0.784362,0.885189,0.0,30.0,9.0,linear
17,343126,20390,1,0.796263,0.911881,0.0,30.0,9.0,linear
18,340111,15276,1,0.811303,0.932087,0.0,30.0,9.0,linear
19,336755,12764,1,0.824414,0.942739,0.0,30.0,9.0,linear
20,331703,10744,1,0.836599,0.949413,0.0,30.0,9.0,linear
21,325387,8708,1,0.850565,0.955537,0.0,30.0,9.0,linear
22,318150,7423,1,0.863568,0.960046,0.0,30.0,9.0,linear
23,313085,6434,1,0.876432,0.964478,0.0,30.0,9.0,linear
24,308772,5646,1,0.88839,0.968853,0.0,30.0,9.0,linear
25,303775,4829,1,0.899063,0.972874,0.0,30.0,9.0,linear
26,300215,4146,1,0.908811,0.976958,0.0,30.0,9.0,linear
27,297523,3440,1,0.919351,0.98078,0.0,30.0,9.0,linear
28,293875,2785,1,0.929005,0.983768,0.0,30.0,9.0,linear
29,291443,2310,1,0.938382,0.986719,0.0,30.0,9.0,linear
30,288055,1857,1,0.948117,0.989351,0.0,30.0,9.0,linear
31,284062,1434,1,0.956843,0.991972,0.0,30.0,9.0,linear
32,282352,1056,1,0.96491,0.993931,0.0,30.0,9.0,linear
33,280153,814,1,0.972569,0.995282,0.0,30.0,9.0,linear
34,277695,642,1,0.979047,0.996547,0.0,30.0,9.0,linear
35,275949,449,1,0.983384,0.997591,0.0,30.0,9.0,linear
36,274774,321,1,0.987683,0.998401,0.0,30.0,9.0,linear
37,274286,208,1,0.991027,0.99901,0.0,30.0,9.0,linear
38,273186,129,1,0.993944,0.999402,0.0,30.0,9.0,linear
39,272399,80,1,0.996033,0.999648,0.0,30.0,9.0,linear
40,271735,33,1,0.997542,0.999846,0.0,30.0,9.0,linear
41,271098,22,1,0.998581,0.999915,0.0,30.0,9.0,linear
42,271290,13,1,0.999165,0.999948,0.0,30.0,9.0,linear
43,271081,10,1,0.999506,0.999959,0.0,30.0,9.0,linear
44,271142,5,1,0.999681,0.999982,0.0,30.0,9.0,linear
45,270374,2,1,0.999802,0.999993,0.0,30.0,9.0,linear
46,270418,0,1,0.999902,1.0,0.0,30.0,9.0,linear

