generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,77874,48896,1,0.0,0.0,0.0,6.0,11.0,linear
2,78291,49296,1,0.0,0.0,0.0,6.0,11.0,linear
3,82411,51551,1,0.0,0.0,0.0,6.0,11.0,linear
4,80868,51006,1,0.0,0.0,0.0,6.0,11.0,linear
5,73429,47615,1,0.0,0.0,0.0,6.0,11.0,linear
6,77528,49598,1,0.0,0.0,0.0,6.0,11.0,linear
7,85787,53522,1,0.0,0.0,0.0,6.0,11.0,linear
8,76858,49181,1,0.0,0.0,0.0,6.0,11.0,linear
9,67580,44775,1,0.0,0.0,0.0,6.0,11.0,linear
10,84054,52647,1,0.0,0.0,0.0,6.0,11.0,linear
11,128409,56385,1,0.266124,0.266124,0.0,6.0,11.0,linear
12,121507,44222,1,0.396294,0.408974,0.0,6.0,11.0,linear
13,111608,38935,1,0.367771,0.419374,0.0,6.0,11.0,linear
14,140819,48977,1,0.369385,0.440806,0.0,6.0,11.0,linear
15,144561,47084,1,0.404193,0.480878,0.0,6.0,11.0,linear
16,125701,37648,1,0.433531,0.557066,0.0,6.0,11.0,linear
17,129069,36316,1,0.451364,0.604035,0.0,6.0,11.0,linear
18,136229,35566,1,0.457342,0.629517,0.0,6.0,11.0,linear
19,140326,33376,1,0.460467,0.64409,0.0,6.0,11.0,linear
20,139395,31355,1,0.464308,0.655074,0.0,6.0,11.0,linear
21,141562,31514,1,0.462485,0.656051,0.0,6.0,11.0,linear
22,144472,32275,1,0.459831,0.652353,0.0,6.0,11.0,linear
23,145296,32633,1,0.457171,0.647328,0.0,6.0,11.0,linear
24,145420,33354,1,0.454955,0.643509,0.0,6.0,11.0,linear
25,145224,33657,1,0.45463,0.640398,0.0,6.0,11.0,linear
26,144864,33825,1,0.454995,0.639227,0.0,6.0,11.0,linear
27,144643,34059,1,0.453298,0.63797,0.0,6.0,11.0,linear
28,144916,34192,1,0.453533,0.636868,0.0,6.0,11.0,linear
29,143738,33820,1,0.452972,0.636399,0.0,6.0,11.0,linear
30,143687,33972,1,0.452603,0.636657,0.0,6.0,11.0,linear
31,143757,33837,1,0.453511,0.636558,0.0,6.0,11.0,linear
32,143888,33814,1,0.452967,0.636368,0.0,6.0,11.0,linear
33,144367,34043,1,0.454304,0.636532,0.0,6.0,11.0,linear
34,143542,33912,1,0.452844,0.636701,0.0,6.0,11.0,linear
35,144771,34098,1,0.454206,0.637549,0.0,6.0,11.0,linear
36,143779,33785,1,0.456257,0.640436,0.0,6.0,11.0,linear
37,143593,33543,1,0.45695,0.642171,0.0,6.0,11.0,linear
38,143144,33452,1,0.455848,0.641705,0.0,6.0,11.0,linear
39,144239,33554,1,0.455779,0.642124,0.0,6.0,11.0,linear
40,144305,33536,1,0.455738,0.642015,0.0,6.0,11.0,linear
41,144253,33570,1,0.456432,0.64265,0.0,6.0,11.0,linear
42,143839,33243,1,0.456209,0.641935,0.0,6.0,11.0,linear
43,143725,33355,1,0.455395,0.642021,0.0,6.0,11.0,linear
44,144424,33662,1,0.454562,0.639612,0.0,6.0,11.0,linear
45,144496,33784,1,0.454813,0.63956,0.0,6.0,11.0,linear
46,144489,33747,1,0.454878,0.639557,0.0,6.0,11.0,linear
47,144424,33640,1,0.45441,0.63945,0.0,6.0,11.0,linear
48,144019,33688,1,0.454405,0.638905,0.0,6.0,11.0,linear
49,143829,33449,1,0.454882,0.638399,0.0,6.0,11.0,linear
50,143783,33615,1,0.455565,0.639672,0.0,6.0,11.0,linear
51,143683,33684,1,0.455981,0.639827,0.0,6.0,11.0,linear
52,143710,33668,1,0.454409,0.639081,0.0,6.0,11.0,linear
53,144548,33873,1,0.454915,0.639594,0.0,6.0,11.0,linear
54,144767,34145,1,0.455374,0.639455,0.0,6.0,11.0,linear
55,144131,33895,1,0.455869,0.641316,0.0,6.0,11.0,linear
56,143897,33636,1,0.456226,0.641854,0.0,6.0,11.0,linear
