rate_wt,rate_drive,rate_complete_r1,rate_partial_r1,rate_complete_r2,rate_partial_r2,rate_has_drive,generation,size,male_size,female_size,ddm,dwm,drm,wwm,wrm,rrm,ddf,dwf,drf,wwf,wrf,rrf,drive_efficiency,drop_ratio,low_density_growth_rate
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,200252,99880,100372,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43,10.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,104744,52234,52510,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43,10.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100568,49856,50712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43,10.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,100386,49954,50432,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43,10.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,100023,50213,49810,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43,10.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,100397,50242,50155,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43,10.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,99945,50083,49862,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43,10.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,99986,49911,50075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43,10.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,100212,50217,49995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43,10.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,100353,50325,50028,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43,10.0
0.6995,0.3005,0.0,0.0,0.0,0.0,0.3005,10,143095,93091,50004,0.461914,0.0,0.0,0.538086,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43,10.0
0.568892,0.431108,0.0,0.0,0.0,0.0,0.431108,11,99743,71256,28487,0.603458,0.0,0.0,0.396542,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43,10.0
0.477191,0.522809,0.0,0.0,0.0,0.0,0.522809,12,82248,62704,19544,0.685762,0.0,0.0,0.314238,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43,10.0
0.40782,0.59218,0.0,0.0,0.0,0.0,0.59218,13,72613,57737,14876,0.744756,0.0,0.0,0.255244,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43,10.0
0.342578,0.657422,0.0,0.0,0.0,0.0,0.657422,14,65407,54181,11226,0.793636,0.0,0.0,0.206364,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43,10.0
0.279261,0.720739,0.0,0.0,0.0,0.0,0.720739,15,59661,51268,8393,0.83873,0.0,0.0,0.16127,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43,10.0
0.215371,0.784629,0.0,0.0,0.0,0.0,0.784629,16,54803,48890,5913,0.879525,0.0,0.0,0.120475,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43,10.0
0.145078,0.854922,0.0,0.0,0.0,0.0,0.854922,17,50297,46568,3729,0.923381,0.0,0.0,0.0766191,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43,10.0
0.0810002,0.919,0.0,0.0,0.0,0.0,0.919,18,46790,44873,1917,0.95826,0.0,0.0,0.04174,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43,10.0
0.0271273,0.972873,0.0,0.0,0.0,0.0,0.972873,19,44199,43609,590,0.986035,0.0,0.0,0.013965,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43,10.0
0.00322214,0.996778,0.0,0.0,0.0,0.0,0.996778,20,43139,43064,75,0.998514,0.0,0.0,0.00148616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43,10.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,21,43000,43000,0,1.0,0.0,0.0,0.0,0.0,0.0,NAN,NAN,NAN,NAN,NAN,NAN,0.0,0.43,10.0

