rate_wt,rate_drive,rate_complete_r1,rate_partial_r1,rate_complete_r2,rate_partial_r2,rate_has_drive,generation,size,male_size,female_size,ddm,dwm,drm,wwm,wrm,rrm,ddf,dwf,drf,wwf,wrf,rrf,drive_efficiency,drop_ratio,low_density_growth_rate
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,199584,99422,100162,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.365,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,109360,54541,54819,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.365,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,101512,50716,50796,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.365,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,100609,50207,50402,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.365,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,100281,50300,49981,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.365,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,99942,49792,50150,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.365,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,100053,50020,50033,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.365,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,100288,50155,50133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.365,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,100073,50059,50014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.365,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,99912,49892,50020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.365,6.0
0.731448,0.268552,0.0,0.0,0.0,0.0,0.268552,10,135914,85925,49989,0.424789,0.0,0.0,0.575211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.365,6.0
0.621086,0.378914,0.0,0.0,0.0,0.0,0.378914,11,96328,66461,29867,0.549194,0.0,0.0,0.450806,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.365,6.0
0.541279,0.458721,0.0,0.0,0.0,0.0,0.458721,12,79569,58210,21359,0.62704,0.0,0.0,0.37296,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.365,6.0
0.475424,0.524576,0.0,0.0,0.0,0.0,0.524576,13,69580,53098,16482,0.687408,0.0,0.0,0.312592,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.365,6.0
0.408322,0.591678,0.0,0.0,0.0,0.0,0.591678,14,61689,49119,12570,0.743093,0.0,0.0,0.256907,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.365,6.0
0.333844,0.666156,0.0,0.0,0.0,0.0,0.666156,15,54792,45550,9242,0.801317,0.0,0.0,0.198683,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.365,6.0
0.262343,0.737657,0.0,0.0,0.0,0.0,0.737657,16,49481,42987,6494,0.849094,0.0,0.0,0.150906,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.365,6.0
0.177187,0.822813,0.0,0.0,0.0,0.0,0.822813,17,44360,40443,3917,0.902505,0.0,0.0,0.0974952,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.365,6.0
0.0893668,0.910633,0.0,0.0,0.0,0.0,0.910633,18,40082,38249,1833,0.954273,0.0,0.0,0.0457267,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.365,6.0
0.0236204,0.97638,0.0,0.0,0.0,0.0,0.97638,19,37383,36961,422,0.987527,0.0,0.0,0.0124726,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.365,6.0
0.000684463,0.999316,0.0,0.0,0.0,0.0,0.999316,20,36525,36513,12,0.999644,0.0,0.0,0.000356038,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.365,6.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,21,36500,36500,0,1.0,0.0,0.0,0.0,0.0,0.0,NAN,NAN,NAN,NAN,NAN,NAN,0.0,0.365,6.0

