rate_wt,rate_drive,rate_complete_r1,rate_partial_r1,rate_complete_r2,rate_partial_r2,rate_has_drive,generation,size,male_size,female_size,ddm,dwm,drm,wwm,wrm,rrm,ddf,dwf,drf,wwf,wrf,rrf,drive_efficiency,drop_ratio,low_density_growth_rate
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,199614,100064,99550,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.275,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,108924,54371,54553,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.275,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,101191,50504,50687,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.275,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,100230,50119,50111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.275,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,100542,50412,50130,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.275,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,100077,49909,50168,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.275,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,100001,49816,50185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.275,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,99704,50044,49660,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.275,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,99984,49890,50094,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.275,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,100301,50349,49952,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.275,6.0
0.783766,0.216234,0.0,0.0,0.0,0.0,0.216234,10,127177,77192,49985,0.356255,0.0,0.0,0.643745,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.275,6.0
0.709533,0.290467,0.0,0.0,0.0,0.0,0.290467,11,94675,61059,33616,0.450384,0.0,0.0,0.549616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.275,6.0
0.659906,0.340094,0.0,0.0,0.0,0.0,0.340094,12,80860,54254,26606,0.506875,0.0,0.0,0.493125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.275,6.0
0.621504,0.378496,0.0,0.0,0.0,0.0,0.378496,13,72656,49911,22745,0.550981,0.0,0.0,0.449019,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.275,6.0
0.590109,0.409891,0.0,0.0,0.0,0.0,0.409891,14,67091,47225,19866,0.582319,0.0,0.0,0.417681,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.275,6.0
0.562875,0.437125,0.0,0.0,0.0,0.0,0.437125,15,62911,45302,17609,0.607037,0.0,0.0,0.392963,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.275,6.0
0.540679,0.459321,0.0,0.0,0.0,0.0,0.459321,16,59871,43678,16193,0.629608,0.0,0.0,0.370392,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.275,6.0
0.513679,0.486321,0.0,0.0,0.0,0.0,0.486321,17,56547,41884,14663,0.656575,0.0,0.0,0.343425,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.275,6.0
0.488677,0.511323,0.0,0.0,0.0,0.0,0.511323,18,53782,40620,13162,0.677006,0.0,0.0,0.322994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.275,6.0
0.461587,0.538413,0.0,0.0,0.0,0.0,0.538413,19,51076,39282,11794,0.700066,0.0,0.0,0.299934,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.275,6.0
0.432217,0.567783,0.0,0.0,0.0,0.0,0.567783,20,48434,38032,10402,0.723075,0.0,0.0,0.276925,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.275,6.0
0.401302,0.598698,0.0,0.0,0.0,0.0,0.598698,21,45933,36678,9255,0.749768,0.0,0.0,0.250232,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.275,6.0
0.362939,0.637061,0.0,0.0,0.0,0.0,0.637061,22,43167,35324,7843,0.778508,0.0,0.0,0.221492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.275,6.0
0.313324,0.686676,0.0,0.0,0.0,0.0,0.686676,23,40048,33779,6269,0.814115,0.0,0.0,0.185885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.275,6.0
0.2579,0.7421,0.0,0.0,0.0,0.0,0.7421,24,37057,32312,4745,0.851077,0.0,0.0,0.148923,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.275,6.0
0.18989,0.81011,0.0,0.0,0.0,0.0,0.81011,25,33946,30813,3133,0.89248,0.0,0.0,0.10752,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.275,6.0
0.113618,0.886382,0.0,0.0,0.0,0.0,0.886382,26,31025,29334,1691,0.937479,0.0,0.0,0.0625213,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.275,6.0
0.04841,0.95159,0.0,0.0,0.0,0.0,0.95159,27,28899,28184,715,0.975731,0.0,0.0,0.0242691,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.275,6.0
0.00689755,0.993102,0.0,0.0,0.0,0.0,0.993102,28,27691,27602,89,0.996305,0.0,0.0,0.00369538,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.275,6.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,29,27500,27500,0,1.0,0.0,0.0,0.0,0.0,0.0,NAN,NAN,NAN,NAN,NAN,NAN,0.0,0.275,6.0

