rate_wt,rate_drive,rate_complete_r1,rate_partial_r1,rate_complete_r2,rate_partial_r2,rate_has_drive,generation,size,male_size,female_size,ddm,dwm,drm,wwm,wrm,rrm,ddf,dwf,drf,wwf,wrf,rrf,drive_efficiency,drop_ratio,low_density_growth_rate
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,200207,100274,99933,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29,10.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,105423,52472,52951,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29,10.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100055,50180,49875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29,10.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,99915,49977,49938,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29,10.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,100187,50186,50001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29,10.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,100275,50072,50203,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29,10.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,99950,49938,50012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29,10.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,99655,49463,50192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29,10.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,99743,49723,50020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29,10.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,100139,50050,50089,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29,10.0
0.77513,0.22487,0.0,0.0,0.0,0.0,0.22487,10,128959,79015,49944,0.367006,0.0,0.0,0.632994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29,10.0
0.693945,0.306055,0.0,0.0,0.0,0.0,0.306055,11,94751,62006,32745,0.467681,0.0,0.0,0.532319,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29,10.0
