rate_wt,rate_drive,rate_complete_r1,rate_partial_r1,rate_complete_r2,rate_partial_r2,rate_has_drive,generation,size,male_size,female_size,ddm,dwm,drm,wwm,wrm,rrm,ddf,dwf,drf,wwf,wrf,rrf,drive_efficiency,drop_ratio,low_density_growth_rate
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,200085,100381,99704,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26,10.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,105129,52525,52604,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26,10.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,99891,49928,49963,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26,10.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,100516,50374,50142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26,10.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,100142,49989,50153,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26,10.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,100243,50046,50197,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26,10.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,99498,49792,49706,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26,10.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,99736,49689,50047,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26,10.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,100267,50189,50078,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26,10.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,99685,49816,49869,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26,10.0
0.793081,0.206919,0.0,0.0,0.0,0.0,0.206919,10,125653,75931,49722,0.342416,0.0,0.0,0.657584,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26,10.0
0.723895,0.276105,0.0,0.0,0.0,0.0,0.276105,11,94167,60249,33918,0.431542,0.0,0.0,0.568458,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26,10.0
0.685956,0.314044,0.0,0.0,0.0,0.0,0.314044,12,82791,54388,28403,0.478047,0.0,0.0,0.521953,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26,10.0
0.660836,0.339164,0.0,0.0,0.0,0.0,0.339164,13,76659,51242,25417,0.507396,0.0,0.0,0.492604,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26,10.0
0.644945,0.355055,0.0,0.0,0.0,0.0,0.355055,14,73228,49783,23445,0.522267,0.0,0.0,0.477733,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26,10.0
0.635308,0.364692,0.0,0.0,0.0,0.0,0.364692,15,71293,48565,22728,0.535365,0.0,0.0,0.464635,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26,10.0
0.623995,0.376005,0.0,0.0,0.0,0.0,0.376005,16,69148,47505,21643,0.547311,0.0,0.0,0.452689,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26,10.0
0.615975,0.384025,0.0,0.0,0.0,0.0,0.384025,17,67704,46906,20798,0.5543,0.0,0.0,0.4457,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26,10.0
0.614014,0.385986,0.0,0.0,0.0,0.0,0.385986,18,67360,46710,20650,0.556626,0.0,0.0,0.443374,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26,10.0
0.611151,0.388849,0.0,0.0,0.0,0.0,0.388849,19,66864,46500,20364,0.55914,0.0,0.0,0.44086,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26,10.0
0.609475,0.390525,0.0,0.0,0.0,0.0,0.390525,20,66577,46265,20312,0.56198,0.0,0.0,0.43802,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26,10.0
0.611882,0.388118,0.0,0.0,0.0,0.0,0.388118,21,66990,46408,20582,0.560248,0.0,0.0,0.439752,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26,10.0
