generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78227,49229,1,0.0,0.0,0.0,2.5,6.0,linear
2,78021,49120,1,0.0,0.0,0.0,2.5,6.0,linear
3,79995,50309,1,0.0,0.0,0.0,2.5,6.0,linear
4,80615,50865,1,0.0,0.0,0.0,2.5,6.0,linear
5,78026,49735,1,0.0,0.0,0.0,2.5,6.0,linear
6,76273,48959,1,0.0,0.0,0.0,2.5,6.0,linear
7,78511,49909,1,0.0,0.0,0.0,2.5,6.0,linear
8,80569,50847,1,0.0,0.0,0.0,2.5,6.0,linear
9,78726,50060,1,0.0,0.0,0.0,2.5,6.0,linear
10,77514,49769,1,0.0,0.0,0.0,2.5,6.0,linear
11,93369,50378,1,0.122281,0.122281,0.0,2.5,6.0,linear
12,101797,50514,1,0.165211,0.165211,0.0,2.5,6.0,linear
13,107719,53337,1,0.156227,0.156227,0.0,2.5,6.0,linear
14,114194,56912,1,0.148521,0.148521,0.0,2.5,6.0,linear
15,120080,60555,1,0.14476,0.14476,0.0,2.5,6.0,linear
16,121136,62004,1,0.144932,0.144932,0.0,2.5,6.0,linear
17,120214,62291,1,0.145847,0.145847,0.0,2.5,6.0,linear
18,118409,61665,1,0.147357,0.147357,0.0,2.5,6.0,linear
19,116492,60613,1,0.147973,0.147973,0.0,2.5,6.0,linear
20,117130,60426,1,0.147954,0.147954,0.0,2.5,6.0,linear
21,117586,60333,1,0.14697,0.14697,0.0,2.5,6.0,linear
22,119382,61112,1,0.146005,0.146005,0.0,2.5,6.0,linear
23,119756,61413,1,0.147383,0.147383,0.0,2.5,6.0,linear
24,118756,61354,1,0.146974,0.146974,0.0,2.5,6.0,linear
25,118105,61104,1,0.147411,0.147411,0.0,2.5,6.0,linear
26,117853,60849,1,0.147669,0.147669,0.0,2.5,6.0,linear
27,117917,60742,1,0.146745,0.146745,0.0,2.5,6.0,linear
28,118207,60792,1,0.147131,0.147131,0.0,2.5,6.0,linear
29,118579,60921,1,0.14668,0.14668,0.0,2.5,6.0,linear
30,118598,61176,1,0.146247,0.146247,0.0,2.5,6.0,linear
31,118497,61294,1,0.146348,0.146348,0.0,2.5,6.0,linear
32,118113,60976,1,0.148281,0.148281,0.0,2.5,6.0,linear
33,118016,60943,1,0.147364,0.147364,0.0,2.5,6.0,linear
34,118423,61078,1,0.146317,0.146317,0.0,2.5,6.0,linear
35,119063,61303,1,0.147235,0.147235,0.0,2.5,6.0,linear
36,118048,60817,1,0.147568,0.147568,0.0,2.5,6.0,linear
37,117991,60772,1,0.147776,0.147776,0.0,2.5,6.0,linear
38,118714,61211,1,0.147573,0.147573,0.0,2.5,6.0,linear
39,118373,61029,1,0.147286,0.147286,0.0,2.5,6.0,linear
40,118683,61401,1,0.146384,0.146384,0.0,2.5,6.0,linear
41,118676,61607,1,0.147229,0.147229,0.0,2.5,6.0,linear
42,118708,61299,1,0.147064,0.147064,0.0,2.5,6.0,linear
43,119013,61096,1,0.149177,0.149177,0.0,2.5,6.0,linear
44,117685,60738,1,0.146652,0.146652,0.0,2.5,6.0,linear
45,118788,61222,1,0.146652,0.146652,0.0,2.5,6.0,linear
46,118931,61253,1,0.146786,0.146786,0.0,2.5,6.0,linear
47,117734,60624,1,0.148339,0.148339,0.0,2.5,6.0,linear
48,117412,60554,1,0.147899,0.147899,0.0,2.5,6.0,linear
49,118173,60963,1,0.147699,0.147699,0.0,2.5,6.0,linear
50,118458,61055,1,0.14696,0.14696,0.0,2.5,6.0,linear
51,118415,60987,1,0.148235,0.148235,0.0,2.5,6.0,linear
52,118297,61206,1,0.146411,0.146411,0.0,2.5,6.0,linear
53,119073,61539,1,0.146654,0.146654,0.0,2.5,6.0,linear
54,119456,61506,1,0.147868,0.147868,0.0,2.5,6.0,linear
55,118526,61172,1,0.147303,0.147303,0.0,2.5,6.0,linear
56,118380,60886,1,0.147406,0.147406,0.0,2.5,6.0,linear
57,119057,61390,1,0.147415,0.147415,0.0,2.5,6.0,linear
58,118436,61161,1,0.146979,0.146979,0.0,2.5,6.0,linear
59,118181,60938,1,0.146493,0.146493,0.0,2.5,6.0,linear
60,118414,60836,1,0.146945,0.146945,0.0,2.5,6.0,linear
61,118522,60842,1,0.14681,0.14681,0.0,2.5,6.0,linear
62,119044,61336,1,0.146963,0.146963,0.0,2.5,6.0,linear
63,118778,61360,1,0.148338,0.148338,0.0,2.5,6.0,linear
64,117840,60730,1,0.148185,0.148185,0.0,2.5,6.0,linear
65,118259,60592,1,0.148709,0.148709,0.0,2.5,6.0,linear
66,118144,60769,1,0.147781,0.147781,0.0,2.5,6.0,linear
67,119034,61336,1,0.147062,0.147062,0.0,2.5,6.0,linear
68,119104,61328,1,0.146508,0.146508,0.0,2.5,6.0,linear
69,118848,61049,1,0.147509,0.147509,0.0,2.5,6.0,linear
70,118300,60957,1,0.148472,0.148472,0.0,2.5,6.0,linear
71,118354,61289,1,0.146967,0.146967,0.0,2.5,6.0,linear
72,118714,61395,1,0.146445,0.146445,0.0,2.5,6.0,linear
73,118660,61542,1,0.146608,0.146608,0.0,2.5,6.0,linear
74,118501,61405,1,0.146899,0.146899,0.0,2.5,6.0,linear
75,117864,61106,1,0.148316,0.148316,0.0,2.5,6.0,linear
76,117754,61014,1,0.146423,0.146423,0.0,2.5,6.0,linear
77,118738,61233,1,0.147261,0.147261,0.0,2.5,6.0,linear
78,118425,61152,1,0.148193,0.148193,0.0,2.5,6.0,linear
79,117341,60492,1,0.147587,0.147587,0.0,2.5,6.0,linear
80,117965,60935,1,0.147477,0.147477,0.0,2.5,6.0,linear
81,118855,61298,1,0.146126,0.146126,0.0,2.5,6.0,linear
82,119272,61450,1,0.146663,0.146663,0.0,2.5,6.0,linear
83,118563,61199,1,0.145543,0.145543,0.0,2.5,6.0,linear
84,118703,61207,1,0.146156,0.146156,0.0,2.5,6.0,linear
85,118446,61163,1,0.147731,0.147731,0.0,2.5,6.0,linear
86,118638,61204,1,0.147137,0.147137,0.0,2.5,6.0,linear
87,118775,61250,1,0.148728,0.148728,0.0,2.5,6.0,linear
88,117928,60968,1,0.148288,0.148288,0.0,2.5,6.0,linear
89,117983,61087,1,0.147741,0.147741,0.0,2.5,6.0,linear
90,118492,61289,1,0.146983,0.146983,0.0,2.5,6.0,linear
91,119228,61653,1,0.146799,0.146799,0.0,2.5,6.0,linear
92,118926,61720,1,0.14745,0.14745,0.0,2.5,6.0,linear
93,117945,61173,1,0.147036,0.147036,0.0,2.5,6.0,linear
94,117828,60938,1,0.146273,0.146273,0.0,2.5,6.0,linear
95,119210,61307,1,0.145239,0.145239,0.0,2.5,6.0,linear
96,119640,61496,1,0.145403,0.145403,0.0,2.5,6.0,linear
97,118843,61081,1,0.146108,0.146108,0.0,2.5,6.0,linear
98,118810,61335,1,0.145851,0.145851,0.0,2.5,6.0,linear
99,118803,61472,1,0.14649,0.14649,0.0,2.5,6.0,linear
100,118920,61561,1,0.146604,0.146604,0.0,2.5,6.0,linear
101,118387,61221,1,0.147182,0.147182,0.0,2.5,6.0,linear
102,118019,60900,1,0.147593,0.147593,0.0,2.5,6.0,linear
103,117964,60832,1,0.146069,0.146069,0.0,2.5,6.0,linear
104,118356,60991,1,0.146276,0.146276,0.0,2.5,6.0,linear
105,118442,61289,1,0.146745,0.146745,0.0,2.5,6.0,linear
106,118301,60994,1,0.147063,0.147063,0.0,2.5,6.0,linear
107,118814,61200,1,0.146764,0.146764,0.0,2.5,6.0,linear
108,118983,61362,1,0.146893,0.146893,0.0,2.5,6.0,linear
109,118795,61348,1,0.146123,0.146123,0.0,2.5,6.0,linear
110,118465,61137,1,0.146298,0.146298,0.0,2.5,6.0,linear
111,118345,60953,1,0.148189,0.148189,0.0,2.5,6.0,linear
112,117838,60698,1,0.147023,0.147023,0.0,2.5,6.0,linear
113,118524,61139,1,0.147597,0.147597,0.0,2.5,6.0,linear
114,118359,60867,1,0.148696,0.148696,0.0,2.5,6.0,linear
115,118426,61183,1,0.146845,0.146845,0.0,2.5,6.0,linear
116,119450,61684,1,0.147305,0.147305,0.0,2.5,6.0,linear
117,118391,61347,1,0.14586,0.14586,0.0,2.5,6.0,linear
118,118929,61382,1,0.146857,0.146857,0.0,2.5,6.0,linear
119,118996,61344,1,0.147359,0.147359,0.0,2.5,6.0,linear
120,118179,60889,1,0.146498,0.146498,0.0,2.5,6.0,linear
121,117720,60616,1,0.145639,0.145639,0.0,2.5,6.0,linear
122,118567,60917,1,0.147525,0.147525,0.0,2.5,6.0,linear
123,118491,61048,1,0.147228,0.147228,0.0,2.5,6.0,linear
124,118897,61164,1,0.146878,0.146878,0.0,2.5,6.0,linear
125,118440,61052,1,0.146827,0.146827,0.0,2.5,6.0,linear
126,118673,61174,1,0.146897,0.146897,0.0,2.5,6.0,linear
127,118785,61327,1,0.147326,0.147326,0.0,2.5,6.0,linear
128,118028,61047,1,0.147254,0.147254,0.0,2.5,6.0,linear
129,118551,61058,1,0.147333,0.147333,0.0,2.5,6.0,linear
130,118568,61075,1,0.147107,0.147107,0.0,2.5,6.0,linear
131,118400,60848,1,0.147124,0.147124,0.0,2.5,6.0,linear
132,118769,61272,1,0.148046,0.148046,0.0,2.5,6.0,linear
133,119047,61184,1,0.147884,0.147884,0.0,2.5,6.0,linear
134,118425,61015,1,0.146017,0.146017,0.0,2.5,6.0,linear
135,118677,61181,1,0.146139,0.146139,0.0,2.5,6.0,linear
136,117797,60833,1,0.147552,0.147552,0.0,2.5,6.0,linear
137,117889,60821,1,0.147345,0.147345,0.0,2.5,6.0,linear
138,117474,60503,1,0.14616,0.14616,0.0,2.5,6.0,linear
139,118300,60857,1,0.145734,0.145734,0.0,2.5,6.0,linear
140,119116,61321,1,0.147035,0.147035,0.0,2.5,6.0,linear
141,118911,61406,1,0.148013,0.148013,0.0,2.5,6.0,linear
142,118088,61148,1,0.148234,0.148234,0.0,2.5,6.0,linear
143,117885,60942,1,0.146613,0.146613,0.0,2.5,6.0,linear
144,118786,61502,1,0.145987,0.145987,0.0,2.5,6.0,linear
145,118581,61029,1,0.147112,0.147112,0.0,2.5,6.0,linear
146,117920,60771,1,0.147028,0.147028,0.0,2.5,6.0,linear
147,118211,60988,1,0.14665,0.14665,0.0,2.5,6.0,linear
148,118984,61228,1,0.147277,0.147277,0.0,2.5,6.0,linear
149,118157,60967,1,0.146112,0.146112,0.0,2.5,6.0,linear
150,118884,61387,1,0.146706,0.146706,0.0,2.5,6.0,linear
151,117901,60936,1,0.145999,0.145999,0.0,2.5,6.0,linear
152,118471,61192,1,0.147011,0.147011,0.0,2.5,6.0,linear
153,118585,61079,1,0.147835,0.147835,0.0,2.5,6.0,linear
154,117706,60701,1,0.147343,0.147343,0.0,2.5,6.0,linear
155,118476,60882,1,0.146467,0.146467,0.0,2.5,6.0,linear
156,119046,60975,1,0.146964,0.146964,0.0,2.5,6.0,linear
157,118720,61060,1,0.146932,0.146932,0.0,2.5,6.0,linear
158,118875,61364,1,0.147738,0.147738,0.0,2.5,6.0,linear
159,117813,60701,1,0.14765,0.14765,0.0,2.5,6.0,linear
160,118059,60620,1,0.147098,0.147098,0.0,2.5,6.0,linear
161,118135,60685,1,0.147348,0.147348,0.0,2.5,6.0,linear
162,118030,60653,1,0.146619,0.146619,0.0,2.5,6.0,linear
163,118166,60602,1,0.146063,0.146063,0.0,2.5,6.0,linear
164,118910,61162,1,0.146752,0.146752,0.0,2.5,6.0,linear
165,118874,61182,1,0.14688,0.14688,0.0,2.5,6.0,linear
166,118653,61268,1,0.147121,0.147121,0.0,2.5,6.0,linear
167,117555,60761,1,0.147868,0.147868,0.0,2.5,6.0,linear
168,117050,60502,1,0.146774,0.146774,0.0,2.5,6.0,linear
169,118312,61019,1,0.146648,0.146648,0.0,2.5,6.0,linear
170,118852,61380,1,0.146192,0.146192,0.0,2.5,6.0,linear
