generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78132,48981,1,0.0,0.0,0.0,5.0,6.0,linear
2,78104,48921,1,0.0,0.0,0.0,5.0,6.0,linear
3,79609,49810,1,0.0,0.0,0.0,5.0,6.0,linear
4,81127,50854,1,0.0,0.0,0.0,5.0,6.0,linear
5,78826,50016,1,0.0,0.0,0.0,5.0,6.0,linear
6,77396,49545,1,0.0,0.0,0.0,5.0,6.0,linear
7,77992,49785,1,0.0,0.0,0.0,5.0,6.0,linear
8,78444,49844,1,0.0,0.0,0.0,5.0,6.0,linear
9,79148,50078,1,0.0,0.0,0.0,5.0,6.0,linear
10,78727,50075,1,0.0,0.0,0.0,5.0,6.0,linear
11,109187,50403,1,0.21981,0.21981,0.0,5.0,6.0,linear
12,123017,49903,1,0.278838,0.278838,0.0,5.0,6.0,linear
13,132570,54626,1,0.258002,0.258002,0.0,5.0,6.0,linear
14,143317,60204,1,0.244159,0.244159,0.0,5.0,6.0,linear
15,150651,64840,1,0.235418,0.235418,0.0,5.0,6.0,linear
16,154565,68458,1,0.231367,0.231367,0.0,5.0,6.0,linear
17,155820,70354,1,0.232059,0.232059,0.0,5.0,6.0,linear
18,155125,70428,1,0.236233,0.236233,0.0,5.0,6.0,linear
19,151979,68713,1,0.237804,0.237804,0.0,5.0,6.0,linear
20,150861,67816,1,0.23773,0.23773,0.0,5.0,6.0,linear
21,150793,67353,1,0.2382,0.2382,0.0,5.0,6.0,linear
22,150685,67210,1,0.235529,0.235529,0.0,5.0,6.0,linear
23,152072,67983,1,0.234281,0.234281,0.0,5.0,6.0,linear
24,152284,68159,1,0.235115,0.235115,0.0,5.0,6.0,linear
25,152570,68253,1,0.237037,0.237037,0.0,5.0,6.0,linear
26,151884,68107,1,0.236423,0.236423,0.0,5.0,6.0,linear
27,151313,67793,1,0.235697,0.235697,0.0,5.0,6.0,linear
28,151931,67903,1,0.235902,0.235902,0.0,5.0,6.0,linear
29,152279,67991,1,0.235809,0.235809,0.0,5.0,6.0,linear
30,151542,67810,1,0.235764,0.235764,0.0,5.0,6.0,linear
31,151347,67943,1,0.234869,0.234869,0.0,5.0,6.0,linear
32,152822,68562,1,0.236294,0.236294,0.0,5.0,6.0,linear
33,152045,68333,1,0.235393,0.235393,0.0,5.0,6.0,linear
34,151652,68232,1,0.235438,0.235438,0.0,5.0,6.0,linear
35,151759,68033,1,0.235464,0.235464,0.0,5.0,6.0,linear
36,152248,68014,1,0.236658,0.236658,0.0,5.0,6.0,linear
37,152306,68108,1,0.235914,0.235914,0.0,5.0,6.0,linear
38,152362,68257,1,0.235959,0.235959,0.0,5.0,6.0,linear
39,151868,68106,1,0.237331,0.237331,0.0,5.0,6.0,linear
40,151199,67908,1,0.236213,0.236213,0.0,5.0,6.0,linear
41,151993,68248,1,0.2362,0.2362,0.0,5.0,6.0,linear
42,151837,68219,1,0.235429,0.235429,0.0,5.0,6.0,linear
43,152217,68122,1,0.235378,0.235378,0.0,5.0,6.0,linear
44,152903,68517,1,0.235327,0.235327,0.0,5.0,6.0,linear
45,153069,68531,1,0.235612,0.235612,0.0,5.0,6.0,linear
46,152619,68651,1,0.236009,0.236009,0.0,5.0,6.0,linear
47,151683,67950,1,0.236067,0.236067,0.0,5.0,6.0,linear
48,151539,67406,1,0.237199,0.237199,0.0,5.0,6.0,linear
49,151737,67709,1,0.236503,0.236503,0.0,5.0,6.0,linear
50,151746,67579,1,0.235458,0.235458,0.0,5.0,6.0,linear
51,152379,67611,1,0.23541,0.23541,0.0,5.0,6.0,linear
52,152442,67701,1,0.234987,0.234987,0.0,5.0,6.0,linear
53,152401,67863,1,0.235633,0.235633,0.0,5.0,6.0,linear
54,152818,68303,1,0.236889,0.236889,0.0,5.0,6.0,linear
55,151894,68359,1,0.235933,0.235933,0.0,5.0,6.0,linear
56,152138,68193,1,0.237318,0.237318,0.0,5.0,6.0,linear
57,152157,67970,1,0.238145,0.238145,0.0,5.0,6.0,linear
58,151743,67962,1,0.236336,0.236336,0.0,5.0,6.0,linear
59,151845,67889,1,0.236185,0.236185,0.0,5.0,6.0,linear
60,152330,67990,1,0.236419,0.236419,0.0,5.0,6.0,linear
61,152400,68268,1,0.236677,0.236677,0.0,5.0,6.0,linear
62,151535,67739,1,0.236389,0.236389,0.0,5.0,6.0,linear
63,151370,67771,1,0.236452,0.236452,0.0,5.0,6.0,linear
64,151954,67983,1,0.236119,0.236119,0.0,5.0,6.0,linear
65,152183,68211,1,0.236831,0.236831,0.0,5.0,6.0,linear
66,152629,68718,1,0.236217,0.236217,0.0,5.0,6.0,linear
67,151815,68428,1,0.235418,0.235418,0.0,5.0,6.0,linear
68,152114,68251,1,0.236578,0.236578,0.0,5.0,6.0,linear
69,151543,67821,1,0.237051,0.237051,0.0,5.0,6.0,linear
70,151926,67886,1,0.236495,0.236495,0.0,5.0,6.0,linear
71,152253,67991,1,0.236334,0.236334,0.0,5.0,6.0,linear
72,152585,68416,1,0.235767,0.235767,0.0,5.0,6.0,linear
73,152853,68453,1,0.235845,0.235845,0.0,5.0,6.0,linear
74,152603,68188,1,0.237667,0.237667,0.0,5.0,6.0,linear
75,151081,67604,1,0.23628,0.23628,0.0,5.0,6.0,linear
