rate_wt,rate_drive,rate_complete_r1,rate_partial_r1,rate_complete_r2,rate_partial_r2,rate_has_drive,generation,size,male_size,female_size,ddm,dwm,drm,wwm,wrm,rrm,ddf,dwf,drf,wwf,wrf,rrf,drive_efficiency,drop_ratio,low_density_growth_rate
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,199740,99752,99988,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.195,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,109454,54680,54774,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.195,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,101438,50651,50787,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.195,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,99893,49965,49928,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.195,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,99862,50001,49861,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.195,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,99707,49727,49980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.195,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,100282,50147,50135,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.195,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,99753,49821,49932,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.195,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,100255,49976,50279,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.195,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,100269,50107,50162,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.195,6.0
0.836984,0.163016,0.0,0.0,0.0,0.0,0.163016,10,119620,69534,50086,0.280438,0.0,0.0,0.719562,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.195,6.0
0.727395,0.272605,0.0,0.0,0.0,0.0,0.381874,11,119385,69650,49735,0.279971,0.187796,0.0,0.532233,0.0,0.0,0.0,0.261586,0.0,0.738414,0.0,0.0,0.5,0.195,6.0
0.627217,0.372783,0.0,0.0,0.0,0.0,0.536487,12,93266,56251,37015,0.346661,0.268315,0.0,0.385024,0.0,0.0,0.0,0.417209,0.0,0.582791,0.0,0.0,0.5,0.195,6.0
0.533902,0.466098,0.0,0.0,0.0,0.0,0.670324,13,74464,46985,27479,0.415026,0.324401,0.0,0.260573,0.0,0.0,0.0,0.552167,0.0,0.447833,0.0,0.0,0.5,0.195,6.0
0.442389,0.557611,0.0,0.0,0.0,0.0,0.78142,14,58418,39132,19286,0.498313,0.336042,0.0,0.165644,0.0,0.0,0.0,0.674012,0.0,0.325988,0.0,0.0,0.5,0.195,6.0
0.351571,0.648429,0.0,0.0,0.0,0.0,0.865957,15,45254,32451,12803,0.600906,0.304706,0.0,0.0943885,0.0,0.0,0.0,0.765446,0.0,0.234554,0.0,0.0,0.5,0.195,6.0
0.259144,0.740856,0.0,0.0,0.0,0.0,0.930101,16,35351,27479,7872,0.709633,0.244405,0.0,0.0459624,0.0,0.0,0.0,0.846545,0.0,0.153455,0.0,0.0,0.5,0.195,6.0
0.160366,0.839634,0.0,0.0,0.0,0.0,0.973845,17,27643,23575,4068,0.827147,0.158261,0.0,0.0145917,0.0,0.0,0.0,0.906834,0.0,0.0931662,0.0,0.0,0.5,0.195,6.0
0.0736173,0.926383,0.0,0.0,0.0,0.0,0.995472,18,22746,21123,1623,0.923164,0.0740425,0.0,0.00279316,0.0,0.0,0.0,0.97289,0.0,0.0271103,0.0,0.0,0.5,0.195,6.0
0.0128269,0.987173,0.0,0.0,0.0,0.0,0.9992,19,19997,19746,251,0.987542,0.0119011,0.0,0.000557075,0.0,0.0,0.0,0.98008,0.0,0.0199203,0.0,0.0,0.5,0.195,6.0
0.00138079,0.998619,0.0,0.0,0.0,0.0,1.0,20,19554,19523,31,0.998822,0.0011781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.195,6.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,21,19500,19500,0,1.0,0.0,0.0,0.0,0.0,0.0,NAN,NAN,NAN,NAN,NAN,NAN,0.5,0.195,6.0

