rate_wt,rate_drive,rate_complete_r1,rate_partial_r1,rate_complete_r2,rate_partial_r2,rate_has_drive,generation,size,male_size,female_size,ddm,dwm,drm,wwm,wrm,rrm,ddf,dwf,drf,wwf,wrf,rrf,drive_efficiency,drop_ratio,low_density_growth_rate
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,199806,99487,100319,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.15,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,109142,54763,54379,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.15,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100654,50372,50282,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.15,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,99777,49857,49920,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.15,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,99784,49599,50185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.15,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,100782,50265,50517,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.15,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,100202,50038,50164,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.15,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,100513,50257,50256,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.15,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,100326,50107,50219,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.15,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,99786,49875,49911,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.15,6.0
0.869732,0.130268,0.0,0.0,0.0,0.0,0.130268,10,115147,65083,50064,0.230475,0.0,0.0,0.769525,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.15,6.0
0.777779,0.222221,0.0,0.0,0.0,0.0,0.313818,11,114834,64914,49920,0.231075,0.161537,0.0,0.607388,0.0,0.0,0.0,0.211358,0.0,0.788642,0.0,0.0,0.35,0.15,6.0
0.700687,0.299313,0.0,0.0,0.0,0.0,0.439114,12,94037,54668,39369,0.274384,0.241476,0.0,0.484141,0.0,0.0,0.0,0.332546,0.0,0.667454,0.0,0.0,0.35,0.15,6.0
0.63195,0.36805,0.0,0.0,0.0,0.0,0.546044,13,78924,46685,32239,0.321302,0.302174,0.0,0.376524,0.0,0.0,0.0,0.433915,0.0,0.566085,0.0,0.0,0.35,0.15,6.0
0.571388,0.428612,0.0,0.0,0.0,0.0,0.632734,14,66818,40938,25880,0.366408,0.33392,0.0,0.299673,0.0,0.0,0.0,0.525811,0.0,0.474189,0.0,0.0,0.35,0.15,6.0
0.510524,0.489476,0.0,0.0,0.0,0.0,0.713202,15,56444,35757,20687,0.419498,0.354085,0.0,0.226417,0.0,0.0,0.0,0.608836,0.0,0.391164,0.0,0.0,0.35,0.15,6.0
0.449765,0.550235,0.0,0.0,0.0,0.0,0.779208,16,46691,30969,15722,0.484355,0.346379,0.0,0.169266,0.0,0.0,0.0,0.677713,0.0,0.322287,0.0,0.0,0.35,0.15,6.0
0.386768,0.613232,0.0,0.0,0.0,0.0,0.837529,17,38567,26880,11687,0.558036,0.323884,0.0,0.11808,0.0,0.0,0.0,0.735433,0.0,0.264567,0.0,0.0,0.35,0.15,6.0
0.320851,0.679149,0.0,0.0,0.0,0.0,0.890587,18,32071,23700,8371,0.632911,0.291435,0.0,0.075654,0.0,0.0,0.0,0.795007,0.0,0.204993,0.0,0.0,0.35,0.15,6.0
0.246416,0.753584,0.0,0.0,0.0,0.0,0.935303,19,26230,20619,5611,0.727484,0.233571,0.0,0.0389447,0.0,0.0,0.0,0.84067,0.0,0.15933,0.0,0.0,0.35,0.15,6.0
0.171024,0.828976,0.0,0.0,0.0,0.0,0.966293,20,21687,18357,3330,0.817127,0.163153,0.0,0.01972,0.0,0.0,0.0,0.889189,0.0,0.110811,0.0,0.0,0.35,0.15,6.0
0.0968772,0.903123,0.0,0.0,0.0,0.0,0.987334,21,18317,16673,1644,0.899658,0.0924849,0.0,0.00785701,0.0,0.0,0.0,0.938564,0.0,0.0614355,0.0,0.0,0.35,0.15,6.0
0.0339437,0.966056,0.0,0.0,0.0,0.0,0.997882,22,16056,15544,512,0.965003,0.0337751,0.0,0.00122234,0.0,0.0,0.0,0.970703,0.0,0.0292969,0.0,0.0,0.35,0.15,6.0
0.00570092,0.994299,0.0,0.0,0.0,0.0,1.0,23,15173,15083,90,0.994497,0.00550288,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.35,0.15,6.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,24,15000,15000,0,1.0,0.0,0.0,0.0,0.0,0.0,NAN,NAN,NAN,NAN,NAN,NAN,0.35,0.15,6.0

