rate_wt,rate_drive,rate_complete_r1,rate_partial_r1,rate_complete_r2,rate_partial_r2,rate_has_drive,generation,size,male_size,female_size,ddm,dwm,drm,wwm,wrm,rrm,ddf,dwf,drf,wwf,wrf,rrf,drive_efficiency,drop_ratio,low_density_growth_rate
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,200030,99890,100140,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.24,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,109108,54809,54299,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.24,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,101342,50423,50919,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.24,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,100165,50079,50086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.24,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,99533,50037,49496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.24,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,99727,49808,49919,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.24,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,99808,49635,50173,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.24,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,99850,49944,49906,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.24,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,100111,50131,49980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.24,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,99724,49879,49845,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.24,6.0
0.805748,0.194252,0.0,0.0,0.0,0.0,0.194252,10,123551,73680,49871,0.325733,0.0,0.0,0.674267,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.24,6.0
0.683377,0.316623,0.0,0.0,0.0,0.0,0.438815,11,123437,73948,49489,0.324552,0.205699,0.0,0.469749,0.0,0.0,0.0,0.302188,0.0,0.697812,0.0,0.0,0.9,0.24,6.0
0.556502,0.443498,0.0,0.0,0.0,0.0,0.630919,12,93722,58839,34883,0.407893,0.298509,0.0,0.293598,0.0,0.0,0.0,0.503598,0.0,0.496402,0.0,0.0,0.9,0.24,6.0
0.436054,0.563946,0.0,0.0,0.0,0.0,0.786619,13,70325,47396,22929,0.506372,0.333762,0.0,0.159866,0.0,0.0,0.0,0.676,0.0,0.324,0.0,0.0,0.9,0.24,6.0
0.311913,0.688087,0.0,0.0,0.0,0.0,0.906544,14,51104,37487,13617,0.640222,0.296263,0.0,0.0635154,0.0,0.0,0.0,0.824117,0.0,0.175883,0.0,0.0,0.9,0.24,6.0
0.18029,0.81971,0.0,0.0,0.0,0.0,0.971473,15,35931,30018,5913,0.79952,0.183423,0.0,0.0170564,0.0,0.0,0.0,0.913242,0.0,0.086758,0.0,0.0,0.9,0.24,6.0
0.0701653,0.929835,0.0,0.0,0.0,0.0,0.996981,16,27820,25815,2005,0.929692,0.0689522,0.0,0.0013558,0.0,0.0,0.0,0.975561,0.0,0.0244389,0.0,0.0,0.9,0.24,6.0
0.00994405,0.990056,0.0,0.0,0.0,0.0,1.0,17,24487,24241,246,0.990058,0.00994183,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.24,6.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,18,24000,24000,0,1.0,0.0,0.0,0.0,0.0,0.0,NAN,NAN,NAN,NAN,NAN,NAN,0.9,0.24,6.0

