rate_wt,rate_drive,rate_complete_r1,rate_partial_r1,rate_complete_r2,rate_partial_r2,rate_has_drive,generation,size,male_size,female_size,ddm,dwm,drm,wwm,wrm,rrm,ddf,dwf,drf,wwf,wrf,rrf,drive_efficiency,drop_ratio,low_density_growth_rate
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,199836,99937,99899,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.12,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,108708,54568,54140,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.12,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,101056,50636,50420,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.12,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,100950,50494,50456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.12,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,100268,50311,49957,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.12,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,99730,49866,49864,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.12,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,100017,50113,49904,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.12,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,99844,49833,50011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.12,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,100104,50179,49925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.12,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,99393,49520,49873,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.12,6.0
0.892358,0.107642,0.0,0.0,0.0,0.0,0.107642,10,111481,61706,49775,0.194471,0.0,0.0,0.805529,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.12,6.0
0.812953,0.187047,0.0,0.0,0.0,0.0,0.267055,11,112108,62207,49901,0.192904,0.145514,0.0,0.661581,0.0,0.0,0.0,0.178093,0.0,0.821907,0.0,0.0,0.4,0.12,6.0
0.746474,0.253526,0.0,0.0,0.0,0.0,0.380078,12,94507,53090,41417,0.226031,0.224995,0.0,0.548973,0.0,0.0,0.0,0.289132,0.0,0.710868,0.0,0.0,0.4,0.12,6.0
0.68632,0.31368,0.0,0.0,0.0,0.0,0.478647,13,80692,46118,34574,0.260202,0.287675,0.0,0.452123,0.0,0.0,0.0,0.386302,0.0,0.613698,0.0,0.0,0.4,0.12,6.0
0.632787,0.367213,0.0,0.0,0.0,0.0,0.560895,14,69152,40317,28835,0.297641,0.328968,0.0,0.373391,0.0,0.0,0.0,0.469013,0.0,0.530987,0.0,0.0,0.4,0.12,6.0
0.583728,0.416272,0.0,0.0,0.0,0.0,0.631033,15,59550,35758,23792,0.335589,0.359836,0.0,0.304575,0.0,0.0,0.0,0.534255,0.0,0.465745,0.0,0.0,0.4,0.12,6.0
0.536613,0.463387,0.0,0.0,0.0,0.0,0.69301,16,51334,31621,19713,0.379495,0.372853,0.0,0.247652,0.0,0.0,0.0,0.597829,0.0,0.402171,0.0,0.0,0.4,0.12,6.0
0.484845,0.515155,0.0,0.0,0.0,0.0,0.755799,17,43714,28033,15681,0.428067,0.380944,0.0,0.190989,0.0,0.0,0.0,0.660672,0.0,0.339328,0.0,0.0,0.4,0.12,6.0
0.427486,0.572514,0.0,0.0,0.0,0.0,0.818755,18,36779,24406,12373,0.491682,0.370237,0.0,0.138081,0.0,0.0,0.0,0.733614,0.0,0.266386,0.0,0.0,0.4,0.12,6.0
0.365009,0.634991,0.0,0.0,0.0,0.0,0.867824,19,29839,20834,9005,0.575982,0.329509,0.0,0.094509,0.0,0.0,0.0,0.780677,0.0,0.219323,0.0,0.0,0.4,0.12,6.0
0.299975,0.700025,0.0,0.0,0.0,0.0,0.909492,20,24462,18268,6194,0.656886,0.282844,0.0,0.0602693,0.0,0.0,0.0,0.82031,0.0,0.17969,0.0,0.0,0.4,0.12,6.0
0.234119,0.765881,0.0,0.0,0.0,0.0,0.944936,21,20449,16255,4194,0.738234,0.227007,0.0,0.0347585,0.0,0.0,0.0,0.866237,0.0,0.133763,0.0,0.0,0.4,0.12,6.0
0.153078,0.846922,0.0,0.0,0.0,0.0,0.976012,22,16717,14374,2343,0.834841,0.150897,0.0,0.0142619,0.0,0.0,0.0,0.916347,0.0,0.0836534,0.0,0.0,0.4,0.12,6.0
0.0728455,0.927154,0.0,0.0,0.0,0.0,0.991806,23,13913,12945,968,0.926999,0.0691387,0.0,0.0038625,0.0,0.0,0.0,0.933884,0.0,0.0661157,0.0,0.0,0.4,0.12,6.0
0.0283961,0.971604,0.0,0.0,0.0,0.0,0.999292,24,12713,12371,342,0.970011,0.0295853,0.0,0.000404171,0.0,0.0,0.0,0.988304,0.0,0.0116959,0.0,0.0,0.4,0.12,6.0
0.00211601,0.997884,0.0,0.0,0.0,0.0,1.0,25,12051,12027,24,0.997755,0.00224495,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.12,6.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,26,12000,12000,0,1.0,0.0,0.0,0.0,0.0,0.0,NAN,NAN,NAN,NAN,NAN,NAN,0.4,0.12,6.0

