rate_wt,rate_drive,rate_complete_r1,rate_partial_r1,rate_complete_r2,rate_partial_r2,rate_has_drive,generation,size,male_size,female_size,ddm,dwm,drm,wwm,wrm,rrm,ddf,dwf,drf,wwf,wrf,rrf,drive_efficiency,drop_ratio,low_density_growth_rate
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,200335,100013,100322,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.075,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,109425,54550,54875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.075,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,101784,50847,50937,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.075,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,100330,50081,50249,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.075,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,100091,50018,50073,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.075,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,100048,50223,49825,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.075,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,98935,49346,49589,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.075,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,99841,49894,49947,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.075,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,100004,49913,50091,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.075,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,100059,50192,49867,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.075,6.0
0.930265,0.069735,0.0,0.0,0.0,0.0,0.069735,10,107550,57578,49972,0.130258,0.0,0.0,0.869742,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.075,6.0
0.876026,0.123974,0.0,0.0,0.0,0.0,0.17831,11,107700,57495,50205,0.130446,0.102409,0.0,0.767145,0.0,0.0,0.0,0.115845,0.0,0.884155,0.0,0.0,0.0,0.075,6.0
0.843476,0.156524,0.0,0.0,0.0,0.0,0.235025,12,96126,52005,44121,0.144217,0.144371,0.0,0.711412,0.0,0.0,0.0,0.171891,0.0,0.828109,0.0,0.0,0.0,0.075,6.0
0.821769,0.178231,0.0,0.0,0.0,0.0,0.271953,13,88747,48259,40488,0.155411,0.173004,0.0,0.671585,0.0,0.0,0.0,0.204653,0.0,0.795347,0.0,0.0,0.0,0.075,6.0
0.804982,0.195018,0.0,0.0,0.0,0.0,0.301043,14,84277,45868,38409,0.163513,0.194864,0.0,0.641624,0.0,0.0,0.0,0.232576,0.0,0.767424,0.0,0.0,0.0,0.075,6.0
